# t = 016 ms, neutrino energy spectrum for the wh07.20.40g model
# nu_e                   anti-nu_e                nux
3.958195365197914040e-02 2.106918314818540753e-03 3.381999127188180937e-02
6.656886860348462664e-02 3.592209601372586998e-03 4.759442903578784551e-02
1.101202744813326306e-01 5.978235588200363562e-03 6.499411506853143561e-02
1.801525064241844276e-01 9.772090728771318235e-03 8.721670650603317865e-02
2.921545848701747605e-01 1.571428457890654273e-02 1.157452257473286922e-01
4.687544072174740784e-01 2.485232238509484798e-02 1.522169718103046632e-01
7.415144382764480291e-01 3.861363732482495092e-02 1.984271192228931890e-01
1.153540476506181633e+00 5.886602451431219296e-02 2.562764471878130057e-01
1.758265857165152379e+00 8.791255160045823025e-02 3.276917700789913623e-01
2.610433956878927209e+00 1.283791838711462741e-01 4.144851016839889435e-01
3.710866943158128262e+00 1.829573818951017450e-01 5.182153049939328682e-01
5.007385979804752196e+00 2.539546365264618299e-01 6.400686994544559916e-01
6.382309951489750333e+00 3.425717842625319864e-01 7.806819120375541043e-01
7.871560930574271531e+00 4.478734378660323978e-01 9.399144315302749852e-01
8.247219257031950690e+00 5.657202341417457703e-01 1.116527729070172947e+00
8.087984629418269122e+00 6.880117938753826934e-01 1.308254684085963460e+00
7.220687062184221183e+00 8.023770541005503798e-01 1.510971792445702011e+00
5.837277958756659224e+00 8.925524222990889323e-01 1.717797623370546090e+00
4.286038992509204171e+00 9.416610031383095825e-01 1.919271553028468746e+00
2.886847384706408892e+00 9.398163381734768729e-01 2.106505697498300744e+00
1.814827094023624632e+00 8.881050025937289316e-01 2.272134074022850836e+00
1.085954210509751494e+00 7.914964156341256496e-01 2.403990315019091550e+00
6.284212105732409626e-01 6.626658219179254461e-01 2.489261802891692188e+00
3.531443422927991183e-01 5.205001746841890764e-01 2.515976013091822505e+00
1.924342181681384933e-01 3.836422456183387619e-01 2.475498545820043361e+00
1.013128379462365086e-01 2.663738064928085070e-01 2.365561857855621231e+00
5.098271584162040321e-02 1.755380827123735887e-01 2.190626612441381571e+00
2.407460758230168044e-02 1.115595795799942808e-01 1.961826785780505844e+00
1.052194106500431610e-02 6.978562157412965261e-02 1.697873069097570742e+00
4.081748635435711488e-03 4.277144012837594961e-02 1.421060169146166619e+00
1.299822251341609157e-03 2.547545611967497528e-02 1.149930491562360491e+00
3.251004591324286241e-04 1.460252012879310717e-02 8.700335324453140062e-01
6.714946406565194446e-05 8.067728752092509503e-03 6.766136552463825060e-01
1.132242870866044404e-05 4.342283333833979291e-03 5.218192468163258546e-01
1.545881915476796151e-06 2.293360416903909328e-03 4.116119688325028947e-01
1.701686708957160210e-07 1.203630012207828302e-03 3.594036191130022262e-01
1.508549161267923317e-08 6.522860566526204971e-04 0.000000000000000000e+00
1.073861450341068589e-09 3.939288535289454246e-04 0.000000000000000000e+00
6.369829061489824574e-11 2.391400440791664685e-04 0.000000000000000000e+00
5.883424263334818462e-06 4.514278893740416025e-04 0.000000000000000000e+00
