# t = -039 ms, neutrino energy spectrum for the wh07.20.40g model
# nu_e                   anti-nu_e              nux
5.255350827184959304e-18 3.659466168784130322e-31 5.052452423756782232e-07
5.462993040564967710e-18 5.760249854052534841e-31 4.136526036090353445e-07
7.098771329118456995e-17 8.819044252436567309e-31 3.149640139167303201e-07
2.582596283516903787e-14 1.320260642015139937e-30 2.261090076889291676e-07
5.974178818595765571e-13 1.930516127150197602e-30 1.531735953218178389e-07
1.250696701966270623e-11 2.753175466564096973e-30 9.750300802839822105e-08
2.300519201058548392e-10 3.790198688873576251e-30 5.625867876947186509e-08
4.979102008670031053e-10 5.041524453382954916e-30 2.932248656133643903e-08
7.083257031161552665e-09 6.480293765468040837e-30 1.372493649832190705e-08
5.871257273783711279e-08 8.025506056104360265e-30 5.655520381127615884e-09
1.711705699733172579e-05 9.506958310432323223e-30 1.993695799291658934e-09
6.973506515955472224e-05 1.059133541079774548e-29 5.705077513372530938e-10
1.887279959194041422e-03 1.118183963136600106e-29 1.334609355746373056e-10
1.281495330927547582e-01 1.113244629458013482e-29 2.486236143753649482e-11
4.933343221088500041e-02 1.039447112689735315e-29 3.829624272432999295e-12
6.127551518033289187e-03 8.844929213817648145e-30 4.726171746347144813e-13
3.370931242307238047e-04 6.851086607566569260e-30 4.064016123478537724e-14
1.301188426374492405e-05 4.831336228024114017e-30 2.529694513711117113e-15
4.292458031975810538e-07 3.075024675387901378e-30 1.155589351237050185e-16
1.207593168007982968e-08 1.732879634422011733e-30 3.887236373121874880e-18
2.759147468117793561e-10 8.221545805983076693e-31 9.917152715976066257e-20
5.398703364268595686e-12 3.355635150737753362e-31 1.993483574347232733e-21
1.099482707128520335e-13 1.162301637008328439e-31 3.361071275290349851e-23
1.916506684438192059e-15 3.365933351967188820e-32 5.156935077374770050e-25
2.808194062384369054e-17 7.545443417684381803e-33 7.573647953871271308e-27
3.437753997641862426e-19 1.298923013744743472e-33 1.103342831965493755e-28
3.607203162199636023e-21 1.722474904751291190e-34 1.845040641247586497e-30
3.493397577233177587e-23 1.722808329588902756e-35 5.017995519444830180e-33
3.283804256511455945e-25 1.246663628514048409e-36 5.892608719761556375e-35
2.911136828048975381e-27 5.812062397279224660e-38 1.070475079261532423e-36
2.302711754404788404e-29 1.887419827297130144e-39 9.038216179039801520e-39
1.673546309158991932e-31 4.522155636715742318e-41 1.954330443334758220e-41
1.157904006005539928e-33 9.589269990380677454e-43 1.164705281060775594e-43
7.592324852224552529e-36 2.410589789621182860e-44 1.169312596297415962e-43
4.670955821040813076e-38 4.973719382683158721e-46 1.173046948483270490e-43
2.051444931758534149e-40 1.236750598880530135e-47 1.174132874011144716e-43
2.489523473546367361e-42 1.029927458160525093e-47 0.000000000000000000e+00
5.173107057743463992e-42 1.027712630826826749e-47 0.000000000000000000e+00
1.039553092172738669e-41 1.025507710504114470e-47 0.000000000000000000e+00
6.225025707837551897e-34 6.056024292629446925e-09 0.000000000000000000e+00
