# t = -025 ms, neutrino energy spectrum for the wh07.20.40g model
# nu_e                   anti-nu_e              nux
2.457511544922447166e-02 1.127765307867806499e-05 3.971629361439905361e-05
3.965583764168997133e-02 1.832627582244723927e-05 5.148585112313528741e-05
6.165318225400642782e-02 2.835233758860722774e-05 6.316728026510618052e-05
9.384191889823353949e-02 4.246737345737211505e-05 7.433881120463495121e-05
1.401619092109163134e-01 6.186508821409155388e-05 8.615122024229577777e-05
2.041020220410301456e-01 8.756979561061172261e-05 9.733740597563647005e-05
2.872196499638818845e-01 1.200630620244866808e-04 1.066363499547496680e-04
3.873462862865805767e-01 1.592839864614351876e-04 1.132829158469707346e-04
4.933111307068862028e-01 2.041601682813353152e-04 1.167479304758276118e-04
5.786952312855073721e-01 2.519046989121224100e-04 1.159104169709602349e-04
6.261040991045434545e-01 2.974271973505123530e-04 1.103789419967036691e-04
6.021840700901911481e-01 3.340775552130767468e-04 1.003341868302507791e-04
5.177249924583796625e-01 3.566789895922775643e-04 8.707089329970345965e-05
3.832726423907957813e-01 3.607670488011104071e-04 7.194075451363973728e-05
2.252791285671379984e-01 3.436017397981617149e-04 5.632880211055438176e-05
1.732736212643395668e-01 3.052657680908773988e-04 4.142929653842494526e-05
7.562756536122390572e-02 2.522532435464304988e-04 2.854839287959902701e-05
2.994470016871064386e-02 1.937413192179522159e-04 1.843018423668469331e-05
1.179901454448504389e-02 1.380655592171742090e-04 1.114279091485168245e-05
4.708241653801239872e-03 9.100040292952136177e-05 6.303872643662573609e-06
1.913889544237833400e-03 5.533332046631667133e-05 3.339355590095951260e-06
7.776138303828825961e-04 3.131391481962799935e-05 1.669538616870266176e-06
3.068391500776707168e-04 1.665204513427243418e-05 7.950943515111989571e-07
1.144421383156900372e-04 8.399412287166302843e-06 3.634379633259382779e-07
3.953650290759619140e-05 4.044756207110891722e-06 1.601000294247440198e-07
1.249554388014978759e-05 1.870595126045057530e-06 6.797768715076863972e-08
3.584228684685090622e-06 8.324974268712810158e-07 2.773137752752143208e-08
9.279052565183693922e-07 3.560473393167636911e-07 1.081493314542928673e-08
2.165831270580002224e-07 1.457772308280954441e-07 4.010048229367354066e-09
4.515292034711450052e-08 5.684848945208553929e-08 1.407103095152836988e-09
8.078209405616308390e-09 2.102158693781708650e-08 4.649240094776113097e-10
1.253534875795662566e-09 7.343830496584732568e-09 1.387847204896096735e-10
1.740265333722212987e-10 2.417722938668119343e-09 4.072609391966107667e-11
2.140491585464324353e-11 7.508141811564002791e-10 1.117007198826741542e-11
2.319846355499362041e-12 2.201731850246130668e-10 2.864165653534673838e-12
2.215893263562894197e-13 6.105472748361124225e-11 6.847566865837340031e-13
1.878676940567608682e-14 1.609955430898986600e-11 0.000000000000000000e+00
1.422486962140677527e-15 4.161966792297271979e-12 0.000000000000000000e+00
9.882494724154755326e-17 1.094415482662939710e-12 0.000000000000000000e+00
2.421851965944815283e-08 3.387625639459475792e-07 0.000000000000000000e+00
