# t = -032 ms, neutrino energy spectrum for the wh07.20.40g model
# nu_e                   anti-nu_e              nux
7.451983157761864034e-03 7.785005513045215032e-07 1.359971718858259994e-05
1.158898115506352446e-02 1.146853932359145515e-06 1.789360920264393415e-05
1.784308133658620704e-02 1.669255841844883450e-06 2.203786990828123532e-05
2.731401810556659954e-02 2.367278793491383104e-06 2.577310206391201833e-05
4.145091333020928942e-02 3.259926210342679366e-06 2.873712555599032399e-05
6.136667219939197226e-02 4.345122901830111851e-06 3.040240919631398365e-05
8.764460637339153981e-02 5.592062757878676937e-06 3.043379342656761581e-05
1.188889194298626689e-01 6.934197168971376885e-06 2.881933320854535000e-05
1.434221678904413766e-01 8.249263448410187053e-06 2.537791291668269712e-05
1.460549598146863859e-01 9.357959862647969513e-06 2.080858889847449461e-05
1.240637054304106063e-01 1.006131620782872576e-05 1.582697551591313249e-05
8.906403453412702065e-02 1.021225561751941487e-05 1.101534726776418704e-05
8.352023174494829783e-02 9.754682207665247296e-06 7.003518554647791440e-06
1.911185025330096043e-01 8.690252752659906603e-06 4.035921687973343535e-06
6.847502844626149332e-02 7.132877069278183903e-06 2.078020788686932572e-06
1.186057067646305654e-02 5.331160424858221720e-06 9.331683464540144968e-07
2.073559243390693876e-03 3.612668166093233003e-06 3.639674742260531799e-07
2.177975439712633130e-04 2.201383432618764177e-06 1.300454779577793360e-07
1.907639481533074301e-05 1.183841197187606620e-06 4.531758102583055228e-08
1.570650798518147294e-06 5.450407839861191423e-07 1.349883213450516433e-08
1.165122505162221104e-07 2.079151750260215061e-07 3.357275606317550213e-09
6.807755905144570832e-09 6.656104886913773943e-08 6.942378959137239751e-10
3.328716954543388899e-10 1.835087960472085344e-08 1.187492670529860368e-10
1.691115287990241872e-11 5.734183697897157250e-09 1.618796054327652567e-11
1.073489923397058127e-12 1.649839402996129012e-09 1.736694893386535649e-12
7.688323282801652268e-14 3.397459857545912667e-10 1.610332488855466940e-13
5.641705559676705803e-15 4.990682801927775090e-11 1.355417964436045839e-14
3.635310203242873827e-16 5.228515999849170939e-12 1.250412641441967977e-15
2.318813720710171760e-17 3.909711576228243766e-13 1.319514116578924593e-16
1.756121130009685571e-18 2.003932693808463027e-14 1.370587184490796174e-17
1.084662161850192399e-19 7.633829142281975801e-16 1.398254177740697667e-18
6.632296150520662543e-21 1.519971019623718268e-17 1.313283122725523420e-19
3.759482858235386177e-22 2.297507809196439120e-19 1.214741157013101717e-20
2.013205186673521921e-23 1.792372320998753653e-20 1.167027878101867539e-21
1.013939934310351068e-24 1.051047052970738090e-21 1.098909321703451826e-22
4.799046787485212696e-26 7.268916909594623044e-23 8.951967089211399758e-24
2.136623400664372461e-27 1.916926672259812593e-23 0.000000000000000000e+00
8.988485837411924158e-29 3.079479401244152619e-24 0.000000000000000000e+00
3.673255596116952009e-30 6.010755427047351596e-25 0.000000000000000000e+00
2.773490185484732390e-09 1.104023724679768866e-07 0.000000000000000000e+00
