# t = 072 ms, neutrino energy spectrum for the wh07.20.40g model
# nu_e                   anti-nu_e                nux
3.659656270217458152e-02 5.099098355723939713e-03 4.048392027659142994e-02
6.193885670719722486e-02 8.670320693509469059e-03 5.739832833893834807e-02
1.028178549749611953e-01 1.437745252782858182e-02 7.893687326647653990e-02
1.690645558614516930e-01 2.342471884949235209e-02 1.067097624718126581e-01
2.754920844619959119e-01 3.757739727077311770e-02 1.426545849992229553e-01
4.435365207363186624e-01 5.937143345414134382e-02 1.889436205167236427e-01
7.018206436196761100e-01 9.237101382206232281e-02 2.479514727407560737e-01
1.084602863068718559e+00 1.413936546459552135e-01 3.221690461674964201e-01
1.626539562657645543e+00 2.126986504023504754e-01 4.140842102178803885e-01
2.350471618419905262e+00 3.140213854798487025e-01 5.259225641542071283e-01
3.247729164565380078e+00 4.543073210645240945e-01 6.594936326060003573e-01
4.245559920001160670e+00 6.430348967803437565e-01 8.161827291968789533e-01
5.192695554507128719e+00 8.884752478682057530e-01 9.966337037363375284e-01
5.554419821772385468e+00 1.195657944879291001e+00 1.200531076899188365e+00
5.310009856217390301e+00 1.562430583706270859e+00 1.426376037283984211e+00
4.869811328076993462e+00 1.976296881563358365e+00 1.671395591882241405e+00
4.108918051502731039e+00 2.411756665479257489e+00 1.931288573655421725e+00
3.161700092525417727e+00 2.827883133432600449e+00 2.199058688645083137e+00
2.219398858833445232e+00 3.169053957856078352e+00 2.463516506234481263e+00
1.427045827733506966e+00 3.375279024756768553e+00 2.710376363919521747e+00
8.486039532705981214e-01 3.404277178256437164e+00 2.927892813890489165e+00
4.743300596196545205e-01 3.246661717580085149e+00 3.107408561542659875e+00
2.544337012038516699e-01 2.916728878743318543e+00 3.231304705718256010e+00
1.335927658871118306e-01 2.459064780695182861e+00 3.279644392408917142e+00
6.981636391719010792e-02 1.940859979414174097e+00 3.234583320363976444e+00
3.678601140746527026e-02 1.435386237082713956e+00 3.089466122105211543e+00
1.908722974541286407e-02 9.986542621852958490e-01 2.847453504568397076e+00
9.735561021474254881e-03 6.578996405147926607e-01 2.522303334634467209e+00
4.957492047894980491e-03 4.141146084339913935e-01 2.138869731082449377e+00
2.450702088322633844e-03 2.518877924010082259e-01 1.731419748687943461e+00
1.160615762787515484e-03 1.499044380419968514e-01 1.336571375152109331e+00
5.316783914975845146e-04 8.822683185727787925e-02 9.490773715801468224e-01
2.352446533548736070e-04 5.207172119661911819e-02 6.785041682431908194e-01
9.775641371361862438e-05 3.094468225652706114e-02 4.663356847561789253e-01
3.638958363198711285e-05 1.832149180657369203e-02 3.125649473416261537e-01
1.204338065966678519e-05 1.107962380032516576e-02 2.111230828112458935e-01
3.474957269763711668e-06 7.150761184802820886e-03 0.000000000000000000e+00
8.771351984160829416e-07 5.112403159186339197e-03 0.000000000000000000e+00
2.088984846842096080e-07 3.331267401209806866e-03 0.000000000000000000e+00
1.396956494130989360e-05 5.203373313821023707e-04 0.000000000000000000e+00
