# t = 054 ms, neutrino energy spectrum for the wh07.20.40g model
# nu_e                   anti-nu_e                nux
3.762732802876405519e-02 4.616465921369925819e-03 3.933605263038739142e-02
6.368792681976942482e-02 7.867238259458626815e-03 5.566504648492228563e-02
1.058109187161411641e-01 1.308531532826550693e-02 7.645300369652895112e-02
1.740194443897220000e-01 2.138854348079945872e-02 1.032211194960304251e-01
2.835988659953808666e-01 3.442090507885733203e-02 1.378149390076924552e-01
4.566292381120509170e-01 5.454835944871998937e-02 1.823083041525748182e-01
7.226449521176567803e-01 8.508858622828209539e-02 2.389594967926377267e-01
1.117405202535175279e+00 1.305087748376217438e-01 3.101416252997714618e-01
1.677847392145193739e+00 1.965773515025598939e-01 3.982377531136253035e-01
2.425725194411911811e+00 2.903744028520771625e-01 5.054413408844512512e-01
3.316644912265366951e+00 4.199822849075063314e-01 6.334734051977999325e-01
4.249082548768736700e+00 5.937893948289946211e-01 7.836280920368183800e-01
5.074671129155872151e+00 8.190580984613595739e-01 9.565794055728688017e-01
5.674211825084062077e+00 1.099300814410504978e+00 1.152031405613159531e+00
5.328149123823245681e+00 1.431155076685164840e+00 1.368525932243429555e+00
4.800771249874501656e+00 1.801919718513012691e+00 1.603321334248087870e+00
3.975784688704568470e+00 2.186905095542627908e+00 1.852082323450468859e+00
2.996779465439095347e+00 2.547347303333005186e+00 2.107752856849759659e+00
2.060275720365723817e+00 2.831017091403555952e+00 2.359445719996071666e+00
1.300575013954775372e+00 2.983765710374555180e+00 2.593954073984007458e+00
7.635172666281833109e-01 2.975246550860921602e+00 2.800254533170464910e+00
4.247150630995297771e-01 2.808978900064348583e+00 2.968716234475741178e+00
2.285797248922823710e-01 2.495803019622147012e+00 3.083076517204632605e+00
1.210989683881690537e-01 2.080378056436827716e+00 3.124878776924520096e+00
6.381825920047472234e-02 1.624125221365745109e+00 3.076824473626835310e+00
3.360385961427831553e-02 1.189666520240053815e+00 2.933246322106831006e+00
1.766035256426510061e-02 8.216456668066135505e-01 2.698033920995133172e+00
9.198908728125874262e-03 5.390401702137296303e-01 2.385252280832148131e+00
4.704664685775909044e-03 3.391941384998531928e-01 2.019328634011185120e+00
2.340860483910131747e-03 2.070552309156379889e-01 1.633086148029497142e+00
1.108873914226351327e-03 1.240221304834104171e-01 1.260759192287933983e+00
4.898438329186287138e-04 7.357085220034959017e-02 8.965022609985606739e-01
2.017490773565141073e-04 4.350124712105614411e-02 6.429908298305468950e-01
7.521845497195121051e-05 2.574623001712854353e-02 4.462490180736320422e-01
2.510359836998607086e-05 1.530957064217034619e-02 3.052807613095009920e-01
7.415931048409209647e-06 9.294727687470836358e-03 2.102155063337767249e-01
1.921119845908403032e-06 6.097143425704885586e-03 0.000000000000000000e+00
4.434974691094721773e-07 4.548499045070214172e-03 0.000000000000000000e+00
9.759226378788170414e-08 3.096472065595337608e-03 0.000000000000000000e+00
1.264202281257615901e-05 5.099267862456247687e-04 0.000000000000000000e+00
