# t = 015 ms, neutrino energy spectrum for the wh07.20.40g model
# nu_e                   anti-nu_e                nux
3.982708574694736325e-02 1.990416679045870808e-03 3.349212324261733459e-02
6.696778428659558302e-02 3.392090197273455333e-03 4.712075599710895818e-02
1.107718388423653694e-01 5.642572668694589497e-03 6.432474748795484476e-02
1.812234829472883224e-01 9.218327281478281773e-03 8.628646900184031021e-02
2.939408411437610114e-01 1.481336685801083221e-02 1.144690220635075917e-01
4.717940487745432288e-01 2.340625749333395331e-02 1.504845067029626227e-01
7.468018584170175167e-01 3.632687992588184978e-02 1.961003389708997624e-01
1.162930875594359037e+00 5.530807002740890932e-02 2.531857337689812359e-01
1.775157530775411052e+00 8.247187641345189724e-02 3.236342405623853224e-01
2.641234439399922529e+00 1.202149132655053049e-01 4.092245712249397704e-01
3.766874110755467076e+00 1.709559897606547363e-01 5.114836999021413755e-01
5.106109345165677382e+00 2.367064545139527798e-01 6.315685497127090375e-01
6.545975027868888851e+00 3.183936535916637167e-01 7.700884395277046712e-01
8.120765977474224684e+00 4.149140171342654559e-01 9.269128475564445413e-01
8.585123254606299881e+00 5.221747470373522271e-01 1.100739531775418500e+00
8.488095808366745487e+00 6.324586086846133437e-01 1.289287536303927340e+00
7.629020243031015447e+00 7.342659767928130243e-01 1.488448508239210488e+00
6.205366839817572533e+00 8.128673559221043510e-01 1.691413873830058812e+00
4.580838517316309755e+00 8.534192345308735383e-01 1.888896760439995104e+00
3.100256971569426589e+00 8.475655624334862415e-01 2.072182735039484580e+00
1.957245728922123451e+00 7.966903975821528761e-01 2.234012454612779308e+00
1.175237802112143903e+00 7.060838665015799487e-01 2.362581811990492664e+00
6.812764589000223081e-01 5.877566457810459166e-01 2.445524314331677829e+00
3.828417176988341830e-01 4.589253715284679624e-01 2.471250142764961133e+00
2.083772148205910724e-01 3.361481651729809617e-01 2.431422710883219374e+00
1.093382732081751157e-01 2.319504996230092875e-01 2.324013867059180338e+00
5.462274984881860390e-02 1.521886603137611316e-01 2.153574935980512528e+00
2.550251425856654708e-02 9.662479303624051108e-02 1.930881330040312704e+00
1.090237168186613571e-02 6.018759476842219791e-02 1.673635786974478457e+00
4.122370618255247546e-03 3.657128375022587058e-02 1.402772066211931401e+00
1.271239723137877449e-03 2.147587180238326801e-02 1.136496024534091598e+00
3.055467487532728893e-04 1.210562074019718055e-02 8.613653271395783628e-01
6.034615918464300745e-05 6.589157700896475407e-03 6.717972409848645965e-01
9.695964467142641156e-06 3.493793362914859001e-03 5.203809450023342276e-01
1.259434643258472901e-06 1.816036137312568906e-03 4.137300293693436104e-01
1.318783365774253108e-07 9.359608842015461859e-04 3.673547262855975659e-01
1.113442520480968520e-08 4.964409083227537198e-04 0.000000000000000000e+00
7.563939597133260538e-10 2.930750163800647937e-04 0.000000000000000000e+00
4.281924448576126896e-11 1.750938782435834337e-04 0.000000000000000000e+00
5.558295472626662385e-06 4.472569619813596847e-04 0.000000000000000000e+00
