# t = -021 ms, neutrino energy spectrum for the wh07.20.40g model
# nu_e                   anti-nu_e              nux
3.711547639326276404e-02 1.338896842441789542e-05 4.124277945332745953e-05
5.896283713290557255e-02 2.166321811864820661e-05 5.160228078019236193e-05
9.171999393929167188e-02 3.344670908853364285e-05 6.235774137844890639e-05
1.408142300949045689e-01 5.018656242700978755e-05 7.372928992389954285e-05
2.130999514610234791e-01 7.341198498386409025e-05 8.552335512972571694e-05
3.159696806745805886e-01 1.044814794243417700e-04 9.705865510482530423e-05
4.559423896449428804e-01 1.439265202784838465e-04 1.068983970226139956e-04
6.360159753907255187e-01 1.917319403381596041e-04 1.139988319843597173e-04
8.530208799172857015e-01 2.467662586719300013e-04 1.181984350032162372e-04
1.106166261478745083e+00 3.058346634175566751e-04 1.188199791372438065e-04
1.374148305827877170e+00 3.625650408586403870e-04 1.149973620358391707e-04
1.568897548592176783e+00 4.076334199782689774e-04 1.060821949252785601e-04
1.696639042530188268e+00 4.349026707340193014e-04 9.354220104088327480e-05
1.361778336897393915e+00 4.389028565090299537e-04 7.870965780178521833e-05
1.301557840226871265e+00 4.163246879893566540e-04 6.287196330015957157e-05
7.029281829057854036e-01 3.660886224685433801e-04 4.699619463509374965e-05
3.778314699314118674e-01 2.973807995095856271e-04 3.279696366701118169e-05
1.670641231692897577e-01 2.230831881461297847e-04 2.140915141515116699e-05
6.174203534467136850e-02 1.541900482182332114e-04 1.307554668055047775e-05
2.011467675069393210e-02 9.768741931226614431e-05 7.451250922668295209e-06
6.117926857557892846e-03 5.630299549085084868e-05 3.943665455650704877e-06
1.824937498789913235e-03 3.021326662041051673e-05 1.970561796571939239e-06
5.562065429262837450e-04 1.525164619841322660e-05 9.480017187883217622e-07
1.784247117620908600e-04 7.488065830497321277e-06 4.480698540109883081e-07
6.059774139087633314e-05 3.671931429973577474e-06 2.125646215161816923e-07
2.111237836821412735e-05 1.839143438074494345e-06 1.018706108000161345e-07
7.303603637356789128e-06 9.446533998674753198e-07 4.944750395392080666e-08
2.389067283899547437e-06 4.855092492403682966e-07 2.404868377901844227e-08
7.213496631681268608e-07 2.432391023032985412e-07 1.147356479751270192e-08
1.951587884482865288e-07 1.215899206879856699e-07 5.329257239795468394e-09
4.391353892122200578e-08 5.882242537373403987e-08 2.385496298366785794e-09
8.057187346455160448e-09 2.706952373445086374e-08 9.840940532443228299e-10
1.291048178524591610e-09 1.188665583375267175e-08 4.059521797224511480e-10
1.801311283612528127e-10 4.974846721686557896e-09 1.591499083968085561e-10
2.184401720273775584e-11 1.986149263871567389e-09 5.935361209380171107e-11
2.291269296638787315e-12 7.577498811870256622e-10 2.109537301637272001e-11
2.064683254278993799e-13 2.781915550424584543e-10 0.000000000000000000e+00
1.580479730125874162e-14 1.030819021012515667e-10 0.000000000000000000e+00
1.074113928957177649e-15 4.794942269418185655e-11 0.000000000000000000e+00
2.525854561217872786e-08 3.345022529565866542e-07 0.000000000000000000e+00
