# t = -011 ms, neutrino energy spectrum for the wh07.15.40g model
# nu_e                   anti-nu_e              nux
6.351923050944575933e-02 6.516468061827083064e-06 7.642269268785443050e-05
9.998763782335304273e-02 1.029534235998180558e-05 9.076576290815764364e-05
1.564624359860282976e-01 1.573745282316114819e-05 1.043059536120490520e-04
2.444664962346831671e-01 2.348261066787176896e-05 1.173339014489497163e-04
3.808195513297580326e-01 3.419670951128824551e-05 1.292013600220806276e-04
5.891804181972976062e-01 4.845272768102473358e-05 1.388663179625475893e-04
9.025537828151419806e-01 6.638322914715245654e-05 1.445196845287696763e-04
1.364080560565221312e+00 8.790599285572246149e-05 1.454644455911167542e-04
2.010010624420796255e+00 1.124193108461814456e-04 1.420130049019746566e-04
2.867657284571101250e+00 1.383357760745908857e-04 1.340181779939414344e-04
3.904660523444900555e+00 1.625519900385391969e-04 1.214716029407809374e-04
5.009059160169610614e+00 1.805930192172154895e-04 1.045932895873044735e-04
6.015458699857318514e+00 1.900765737555341461e-04 8.595570101699968402e-05
6.957410312883537173e+00 1.888044755069180646e-04 6.734312109323225225e-05
6.601610770006168138e+00 1.756209724634012303e-04 5.010084017015880474e-05
5.414716606724109482e+00 1.502143158898216471e-04 3.494100142797770039e-05
3.511419603456272132e+00 1.176730544418783835e-04 2.283079177904476055e-05
1.698460670656571692e+00 8.430823313830174788e-05 1.399819416930066408e-05
5.999232147135408200e-01 5.488435789014485912e-05 8.039582861469803064e-06
1.572436916287131559e-01 3.200069671008636370e-05 4.291250401887076291e-06
3.274385744604244725e-02 1.628445785433587091e-05 2.092667490613252183e-06
5.791017482867246054e-03 7.288965922982284472e-06 9.433138794917289733e-07
9.133172629548628237e-04 2.878994556986643495e-06 3.965645066525479745e-07
1.335152578000042833e-04 1.011903435960837192e-06 1.572146553798629510e-07
1.885017372961428296e-05 3.209283800266457000e-07 5.946436194763501225e-08
2.711256214003840842e-06 9.930562204998813370e-08 2.230767738815974668e-08
4.121381768930136386e-07 3.448661625610863020e-08 8.717477769034528192e-09
7.719340144618362508e-08 1.559962877606380664e-08 3.700108033166149670e-09
1.579119048108071685e-08 8.824532218684580055e-09 1.736572580900218227e-09
3.447852175120342899e-09 5.618056589143375318e-09 8.891730785237058533e-10
6.835739004047926722e-10 3.648099220344007962e-09 4.794975321405041706e-10
1.108192551237947014e-10 2.302178285950929848e-09 2.533418577518805069e-10
1.529032401844673119e-11 1.380138096193762498e-09 1.389493742041555774e-10
1.801042406002350832e-12 7.842409067718124678e-10 7.415381236877896042e-11
1.804801327769639547e-13 4.199216864683905435e-10 3.814912358636016992e-11
1.525075747854708604e-14 2.125479886193944783e-10 1.883341114312815271e-11
1.072711179780013333e-15 1.029839665404594861e-10 0.000000000000000000e+00
6.188661213613378998e-17 5.183378558950218430e-11 0.000000000000000000e+00
3.027560183040791996e-18 3.705146513194146934e-11 0.000000000000000000e+00
1.276169005655267833e-08 7.016281571373314121e-07 0.000000000000000000e+00
