# t = 053 ms, neutrino energy spectrum for the wh07.15.40g model
# nu_e                   anti-nu_e                nux
3.178143483281686138e-02 3.566954254734322396e-03 3.607767375714211744e-02
5.371012877873084651e-02 6.096568865100769792e-03 5.109016528501410248e-02
8.898528455717262531e-02 1.016938895077273974e-02 7.020850950652617051e-02
1.461170304206953485e-01 1.667104130332727752e-02 9.483205932157405538e-02
2.380485998855516871e-01 2.691356018571042230e-02 1.266856113150440777e-01
3.828673587952386992e-01 4.279175467297539892e-02 1.676807149865564561e-01
6.053804102444892976e-01 6.697578360028332012e-02 2.198914246367909830e-01
9.370691404846567263e-01 1.031168137874030472e-01 2.855571652945163019e-01
1.403710961791567291e+00 1.559620112546910020e-01 3.668652971213630098e-01
2.017750288691066540e+00 2.313630879260098749e-01 4.658249135543894304e-01
2.740371046224076235e+00 3.360896051618402769e-01 5.840826334077562354e-01
3.474188804309314982e+00 4.772806918032918566e-01 7.226492136824975709e-01
4.080227427267827167e+00 6.612940037455404818e-01 8.820501415894471675e-01
4.608770756481806785e+00 8.916148974352292589e-01 1.061905327443612324e+00
4.294308384378037857e+00 1.166046680428564519e+00 1.260693609080956623e+00
3.819087900317657436e+00 1.474239771163680546e+00 1.475697913468644984e+00
3.124867166824591980e+00 1.796243457714385539e+00 1.702806037860666200e+00
2.326437884830133473e+00 2.100201970631185855e+00 1.935511819204678741e+00
1.577938383375347309e+00 2.342701269786983787e+00 2.163729255402430773e+00
9.809728775566408654e-01 2.477412988168412156e+00 2.375078659282250815e+00
5.658911611125004848e-01 2.476215983602014781e+00 2.560019620072903290e+00
3.086275031738509589e-01 2.340535588300766801e+00 2.711576055621113923e+00
1.625780506014239402e-01 2.080367290033377170e+00 2.813613822021849398e+00
8.422712401045832908e-02 1.732533570366990849e+00 2.847354739775635579e+00
4.339253174544295544e-02 1.348734566963846859e+00 2.800403269208316281e+00
2.234582048021614351e-02 9.826903856438615747e-01 2.667402285054148781e+00
1.150841854491005400e-02 6.730336329668532569e-01 2.451284449744274063e+00
5.903752725199344978e-03 4.363122278852472058e-01 2.163912757012784738e+00
3.003700833473383399e-03 2.702673013192420925e-01 1.826772146256179452e+00
1.500392255552558630e-03 1.618190573896948203e-01 1.469787896164926666e+00
7.240666414661823527e-04 9.480692063904286315e-02 1.125641818269133454e+00
3.397014096312706683e-04 5.491339414221947657e-02 7.919791271431357860e-01
1.539535283825965413e-04 3.167274973565554347e-02 5.585898400957385324e-01
6.536274606233012153e-05 1.828149444927764170e-02 3.776840713914413894e-01
2.590332971005319729e-05 1.061426851356390803e-02 2.471325396492144444e-01
9.395151001464503428e-06 6.289308431295952476e-03 1.606237622879498061e-01
3.063840683186508271e-06 3.970765162494319447e-03 0.000000000000000000e+00
9.129928270423412805e-07 2.774343110100860148e-03 0.000000000000000000e+00
2.618360283667486019e-07 1.780654250924923855e-03 0.000000000000000000e+00
9.609048900925986332e-06 4.580751755018120383e-04 0.000000000000000000e+00
