# t = 058 ms, neutrino energy spectrum for the wh07.15.40g model
# nu_e                   anti-nu_e                nux
3.133286392888680327e-02 3.660505062620069382e-03 3.628467518618314069e-02
5.291879921443202323e-02 6.258677162723574883e-03 5.140882486491035741e-02
8.760257057557030436e-02 1.043624965063347579e-02 7.065818069843424198e-02
1.437183262298429853e-01 1.710011237768793019e-02 9.545439914494323330e-02
2.338832744677869779e-01 2.759197178902669800e-02 1.275585152777866382e-01
3.757000830581976314e-01 4.384850077456144135e-02 1.689042052078841283e-01
5.931655558035792142e-01 6.859981051750221881e-02 2.215887219897333393e-01
9.163881176796956352e-01 1.055796068715953301e-01 2.878765323971060885e-01
1.370045374335989052e+00 1.596490327878406501e-01 3.699719180142161945e-01
1.965888752110762194e+00 2.368252592338787044e-01 4.698974194767425727e-01
2.666201949130880600e+00 3.440827036356962632e-01 5.892990151122524667e-01
3.376829377081094208e+00 4.888146047281545781e-01 7.291521260356744749e-01
3.964784088682423047e+00 6.776711789883642645e-01 8.899883823880764266e-01
4.488272931526175569e+00 9.144073963727452625e-01 1.071371432929937528e+00
4.185065234124986766e+00 1.196806905343499094e+00 1.271717505962751682e+00
3.735065848921204967e+00 1.514609522193216318e+00 1.488246802252600087e+00
3.064994669499968794e+00 1.847310789558721744e+00 1.716837853846123529e+00
2.288938645982740550e+00 2.162367630306600397e+00 1.951033785242552554e+00
1.556097715685067717e+00 2.415810023971102893e+00 2.180695213258490917e+00
9.676091482482096495e-01 2.560502496100236947e+00 2.393023262156749542e+00
5.563046188258532476e-01 2.564885132427154879e+00 2.578068113574847331e+00
3.009477011329725338e-01 2.425782387986999300e+00 2.729250824443416157e+00
1.564884200108293266e-01 2.156887022339849302e+00 2.830158972045533350e+00
7.982222010680076196e-02 1.795867823242214500e+00 2.862136409719218122e+00
4.044606878326959670e-02 1.396394418968809115e+00 2.812951065510711501e+00
2.048527634752649387e-02 1.014843891185673641e+00 2.677432299612370059e+00
1.037763829385648061e-02 6.921211887154846698e-01 2.458735101409759150e+00
5.230959268129645526e-03 4.458804532338989657e-01 2.168801875832864656e+00
2.612603608897493858e-03 2.738333814086896800e-01 1.829032619998381515e+00
1.284580168537689891e-03 1.621752527864296078e-01 1.469354460978472998e+00
6.133962138567919690e-04 9.380834558914943888e-02 1.122670221194866702e+00
2.860961057205765054e-04 5.358052662343070621e-02 7.871069274835732488e-01
1.303438894954130306e-04 3.046954932176575495e-02 5.524185051415195780e-01
5.654388857961711027e-05 1.736294858557517820e-02 3.711542869223641294e-01
2.273827893332926560e-05 9.949945306069145692e-03 2.409575542846869867e-01
8.382080102977924736e-06 5.809258966411832807e-03 1.544788670839895017e-01
2.782171990791008127e-06 3.600941990358499500e-03 0.000000000000000000e+00
8.450544090084388495e-07 2.465946283769688413e-03 0.000000000000000000e+00
2.482180557467152029e-07 1.553273377273979182e-03 0.000000000000000000e+00
9.857245880050744715e-06 4.576933230413937214e-04 0.000000000000000000e+00
