# t = -013 ms, neutrino energy spectrum for the wh07.15.40g model
# nu_e                   anti-nu_e              nux
5.898261698485804394e-02 6.553003877589836651e-06 5.843583035249933654e-05
9.281929140491493313e-02 1.035277139137331398e-05 6.941963323874593861e-05
1.453157685325840998e-01 1.582999464413974318e-05 7.986309150107603460e-05
2.271829282287111396e-01 2.363107442119690135e-05 8.987832884436159470e-05
3.539497496005700183e-01 3.443043263839617839e-05 9.893057592967698566e-05
5.471126531737842136e-01 4.881373282216701853e-05 1.062860740621171350e-04
8.361457836779495612e-01 6.691152765476659722e-05 1.104541054719006054e-04
1.258449753756427203e+00 8.864603579452082162e-05 1.111581361667278721e-04
1.839768871675078188e+00 1.134198608838634699e-04 1.085924074966329334e-04
2.592485274940205642e+00 1.396429410019499068e-04 1.028102434663259301e-04
3.465504428789301983e+00 1.641825949295467018e-04 9.372846151728593013e-05
4.328633764606697021e+00 1.824533961609196169e-04 8.134025524102643848e-05
5.061411059171678772e+00 1.920762232296425705e-04 6.759803694943408475e-05
5.606031332501716591e+00 1.908216901308711327e-04 5.372046017680453351e-05
5.105496203910592001e+00 1.775273041514755401e-04 4.060915387612293401e-05
3.873578208068675810e+00 1.517898179695092574e-04 2.867991558499181993e-05
2.313484700179813114e+00 1.188087738287496050e-04 1.888489010311171815e-05
1.047636210555967340e+00 8.502020694052439109e-05 1.162545296743231723e-05
3.521467124654019676e-01 5.525732997965621921e-05 6.682972019022964379e-06
8.894832479046087259e-02 3.214322717465817477e-05 3.557036490333503989e-06
1.804189802701367321e-02 1.629130089653690460e-05 1.717041243094201959e-06
3.161187640162562915e-03 7.256841324283902682e-06 7.619713149637367117e-07
5.105816748451743941e-04 2.853392111156700609e-06 3.139417360312592363e-07
8.081169558304189906e-05 1.001790150897913516e-06 1.218538749275721420e-07
1.293327139153326949e-05 3.194475886769717640e-07 4.541816825880448892e-08
2.392477817609970728e-06 1.045033843988026027e-07 1.715477263006353929e-08
4.755610869802937558e-07 3.999963506834250292e-08 6.975130798758769097e-09
1.056082859419770456e-07 1.964718083815380690e-08 3.148656270936910145e-09
2.499722085502656865e-08 1.152631855356425334e-08 1.561934391110354641e-09
5.824212034983775430e-09 7.211274111198325349e-09 8.219178971558846790e-10
1.164700876072479152e-09 4.486407948023855371e-09 4.414218768308226724e-10
1.850086361513340151e-10 2.683998266518407330e-09 2.266871455794756600e-10
2.493078045864776090e-11 1.522552097305132343e-09 1.189065793205121978e-10
2.873003492770946294e-12 8.162834542559428530e-10 6.007758264690139403e-11
2.822786642097181774e-13 4.129089475537163226e-10 2.908053493300925615e-11
2.343298158418158177e-14 1.976526436393502208e-10 1.345589582453379452e-11
1.622357554507969157e-15 9.050272950680385754e-11 0.000000000000000000e+00
9.228308066612495114e-17 4.247469078252385459e-11 0.000000000000000000e+00
4.455709560162851425e-18 2.811894838787279162e-11 0.000000000000000000e+00
1.270256900307914137e-08 5.205614500747236217e-07 0.000000000000000000e+00
