# t = -004 ms, neutrino energy spectrum for the wh07.15.40g model
# nu_e                   anti-nu_e              nux
3.729967216570791860e-02 7.170098079055846417e-05 1.340026123251284763e-02
5.941074729719919567e-02 1.174080611776664193e-04 1.837741210774938155e-02
9.351592455551469008e-02 1.877653713731239056e-04 2.451759552336920181e-02
1.463438126068882794e-01 2.938775688882496102e-04 3.209575210448153970e-02
2.278239396408151540e-01 4.500516883420050090e-04 4.134930724571726779e-02
3.517579143852531676e-01 6.733560492609303588e-04 5.242120494980197914e-02
5.372304926920196122e-01 9.814341403973955279e-04 6.529611166230034347e-02
8.103760089980674985e-01 1.388228873636921734e-03 7.971815756180201940e-02
1.195958291503376625e+00 1.896755470021690591e-03 9.508301375093161645e-02
1.723835982095419661e+00 2.490670470747594501e-03 1.103476245115808524e-01
2.406914730593711749e+00 3.130845337959386326e-03 1.236284134381924193e-01
3.247555841518537711e+00 3.743173817776456174e-03 1.317975173995146188e-01
4.219610011140358274e+00 4.247976544025196949e-03 1.337771837729359037e-01
5.470333935344807941e+00 4.568517049915268337e-03 1.283753436683132965e-01
6.102641820451542465e+00 4.606353710018452549e-03 1.157202624105478223e-01
6.373883793437656209e+00 4.306747650442400120e-03 9.706945064760587327e-02
5.862185534051817193e+00 3.668955680938979901e-03 7.425239873244221522e-02
4.452810886974085669e+00 2.780548273164947133e-03 4.960797878242158288e-02
2.667224650167791200e+00 1.796718172687745496e-03 2.621960840124673564e-02
1.227405658194758109e+00 9.337268142469080283e-04 9.293813287172551091e-03
4.530137130627642228e-01 3.644859017450573181e-04 1.335427785543628117e-03
1.345721157939488155e-01 8.867762513189629905e-05 1.228979940922188198e-04
3.353001620481822764e-02 6.906726037809373635e-06 5.537013354169792288e-05
7.004934229299460482e-03 1.183458871877366856e-06 2.564170650852245242e-05
1.217269202016747504e-03 4.246685363637083641e-07 1.250086520791729150e-05
1.752622588835355975e-04 1.529537664527456542e-07 5.931135270202367280e-06
2.102321449386530822e-05 5.899631577449188644e-08 2.688817529514765581e-06
2.118506094575707967e-06 2.472473058191306877e-08 1.118766534616636100e-06
1.808212815621802556e-07 1.114291467198200980e-08 3.790285161403706607e-07
1.322778120714919048e-08 5.286120736144306779e-09 1.108071101243266717e-07
9.006589404047820768e-10 2.615298183166747253e-09 2.883655778656689794e-08
6.852502522209734705e-11 1.346965484583231460e-09 7.987338152241234368e-09
5.767813653112572728e-12 7.488244482938527987e-10 2.126441864605991008e-09
5.540317361015885769e-13 4.436708996127397901e-10 5.848697417548537925e-10
5.223420187248302282e-14 2.694669900968866137e-10 1.816797008021742651e-10
4.358455854244486792e-15 1.620010459002622380e-10 7.061902005251219170e-11
3.138383569502468165e-16 9.695009335568967384e-11 0.000000000000000000e+00
1.895320415126195521e-17 6.465033394811286326e-11 0.000000000000000000e+00
9.847431179463788227e-19 5.674041072530899050e-11 0.000000000000000000e+00
2.157889531975244461e-07 1.893018572550972671e-04 0.000000000000000000e+00
