# t = -004 ms, neutrino energy spectrum for the wh07.15.40g.shen model
# nu_e                   anti-nu_e              nux
3.376526361436046897e-02 2.406705603101359805e-05 1.155099379189168315e-02
5.344355014671484799e-02 3.760641005178080490e-05 1.563489151597482335e-02
8.354851256323551911e-02 5.665016072966559457e-05 2.054495611426077062e-02
1.303356079516884425e-01 8.469254550046261259e-05 2.646979835685312615e-02
2.024737375990920962e-01 1.233750729088106928e-04 3.350135905504626754e-02
3.128380404142180327e-01 1.741845952774597015e-04 4.160149804838526172e-02
4.799118658159641782e-01 2.367774097604712134e-04 5.054965920361888937e-02
7.291623413440474488e-01 3.072950071866010504e-04 5.988088821443476872e-02
1.092128770147125394e+00 3.763422485408192690e-04 6.880653176300029206e-02
1.601366722289379485e+00 4.308649535087275277e-04 7.617601265113874143e-02
2.300107896253476003e+00 4.574665049101174735e-04 8.047472013424682158e-02
3.538568668213581514e+00 4.497339718119937910e-04 7.825664451929549570e-02
4.402145847008972268e+00 4.038815419514238739e-04 6.848232325567568668e-02
5.437710621715209136e+00 3.298979951217664050e-04 5.506782379263264193e-02
6.634905479042349619e+00 2.373553658926699967e-04 3.968420657421471015e-02
7.426344972537184397e+00 1.396870892030580187e-04 2.466709683102530359e-02
7.254482040719794078e+00 6.000979639206178827e-05 1.256263624966866971e-02
5.865008699288268623e+00 2.402988127195453713e-05 4.845656161874262527e-03
3.674568427012424365e+00 1.588281565461643758e-05 1.221653181170432017e-03
1.775432533299310389e+00 9.478701278784276447e-06 5.060894315580978910e-04
6.683298979030841691e-01 5.018326960090201652e-06 2.469604829589094170e-04
1.999748939572457695e-01 2.386720248253775438e-06 1.201319676985465173e-04
4.984526690907417623e-02 1.032067028129506965e-06 6.144448853794569657e-05
1.039105108275911737e-02 4.139999473055218139e-07 3.084620425481737402e-05
1.788900169654550343e-03 1.561633246925406799e-07 1.500897226133837850e-05
2.487493697364064624e-04 5.871826374256304474e-08 6.893752280920661787e-06
2.717716638015927103e-05 2.298202053353525382e-08 2.926068335885714657e-06
2.223509258310929163e-06 9.705101187529113121e-09 1.179678309107419335e-06
1.792318810007121346e-07 4.492197261938299710e-09 3.815345995483711511e-07
2.073057305786035908e-08 2.251930118769779992e-09 1.015839483740759297e-07
2.345813884834419148e-09 1.208375218533496791e-09 2.541313474467478634e-08
2.364989994995165953e-10 6.908726761143228568e-10 7.742436917883631028e-09
2.140943386626778769e-11 4.246958192242499965e-10 2.061963233195190151e-09
1.764141137115616120e-12 2.793586935961254867e-10 5.215182050233137142e-10
1.370489131391436730e-13 1.866668362449452101e-10 1.548421246357248163e-10
1.041393586741402532e-14 1.238419117687663911e-10 6.150389610895389839e-11
7.437877549427032700e-16 8.233107819778334698e-11 0.000000000000000000e+00
4.670292992083340986e-17 6.187374111557727777e-11 0.000000000000000000e+00
2.554346514749273011e-18 5.912661312173645180e-11 0.000000000000000000e+00
8.632481302171260139e-08 1.645435532395125920e-04 0.000000000000000000e+00
