# t = 073 ms, neutrino energy spectrum for the wh07.15.40g.shen model
# nu_e                   anti-nu_e                nux
3.068309681915164580e-02 3.862718565268048743e-03 3.714498603011631706e-02
5.179670572592533218e-02 6.600472298391567121e-03 5.265834737857127967e-02
8.557265633643701408e-02 1.099384317641200447e-02 7.238292426153529469e-02
1.399784325230011006e-01 1.799179230623089432e-02 9.780220823753747739e-02
2.271176871817680298e-01 2.899411306756528514e-02 1.307151252691078902e-01
3.635230883997195295e-01 4.601838078433059115e-02 1.731094180391243853e-01
5.733094659962214568e-01 7.190494918394731150e-02 2.271503356175289257e-01
8.981689857572587865e-01 1.105402047592606990e-01 2.951631915221449298e-01
1.359959020889018433e+00 1.669702642571473661e-01 3.794291457589724081e-01
1.967853070375134461e+00 2.474417299426567574e-01 4.820450560148908381e-01
2.684163368459933974e+00 3.592104240518708691e-01 6.046018521958856917e-01
3.340822759281878440e+00 5.099995454598016398e-01 7.483494536348767046e-01
3.804055950977953238e+00 7.067180991020969305e-01 9.138409358300120244e-01
4.114154430984550359e+00 9.533625323235475069e-01 1.100694244446536629e+00
4.124160763995290857e+00 1.248287988987916375e+00 1.307389961956307189e+00
3.799995019879822244e+00 1.581302765456677806e+00 1.531230389305260342e+00
3.202682194881015132e+00 1.931718619678668869e+00 1.768218628345779031e+00
2.464572688639268261e+00 2.266442416008827898e+00 2.012008767288201216e+00
1.730751702084746491e+00 2.540404964893356876e+00 2.252270393008167559e+00
1.111734281305811978e+00 2.704493807241605374e+00 2.475436444214090592e+00
6.579991207912713191e-01 2.723631676132734381e+00 2.671066038649790642e+00
3.639271787853611273e-01 2.590896727110592934e+00 2.833273830928501269e+00
1.917666001293784894e-01 2.320011135315780848e+00 2.944500101394829983e+00
9.822103354631250838e-02 1.947616905398298570e+00 2.985161933842360948e+00
4.967428097845234813e-02 1.528329213897640981e+00 2.941827657953201669e+00
2.497770044282747806e-02 1.121595249522996163e+00 2.808085957308137814e+00
1.249300069220820979e-02 7.723572247725801754e-01 2.586029990554720825e+00
6.217016905798192217e-03 5.018955317767088697e-01 2.287015762762716786e+00
3.059349787386943676e-03 3.102706123075920086e-01 1.932736930339534087e+00
1.485712156365600733e-03 1.844279877199265782e-01 1.554597658218703993e+00
7.128726725279668297e-04 1.067240109183408836e-01 1.187673986710372276e+00
3.381166027264355606e-04 6.078625678303564706e-02 8.309504721116893755e-01
1.560254445519420089e-04 3.437323272874923813e-02 5.808305644902926890e-01
6.933416416318149956e-05 1.940232526914155778e-02 3.875321165511420585e-01
2.928480927052388768e-05 1.098922295816447646e-02 2.490793177246009293e-01
1.152052313810150921e-05 6.333960791568555952e-03 1.576425251254477133e-01
4.297295048866613976e-06 3.858343034606197437e-03 0.000000000000000000e+00
1.546883324663900645e-06 2.539338925506268770e-03 0.000000000000000000e+00
5.282674292869365361e-07 1.470612198593702295e-03 0.000000000000000000e+00
1.044472584948117421e-05 4.699240079783894696e-04 0.000000000000000000e+00
