# t = 007 ms, neutrino energy spectrum for the wh07.15.40g.shen model
# nu_e                   anti-nu_e                nux
3.657468547982479362e-02 1.032679186349394788e-03 2.775882565352843362e-02
6.158226129998777693e-02 1.759601437463896448e-03 3.875033096637712365e-02
1.019250458633854384e-01 2.923909424949190563e-03 5.250473316053429901e-02
1.677854905158896459e-01 4.766815164002125016e-03 6.994662617339818256e-02
2.748518974920988733e-01 7.635259176798715568e-03 9.218245900143849647e-02
4.472336777556766840e-01 1.201133983901167893e-02 1.204231952535543410e-01
7.227881773322111236e-01 1.853641979841925969e-02 1.559916550685867542e-01
1.159163188574904080e+00 2.801198306071776140e-02 2.003107112748826746e-01
1.828308357480249002e+00 4.135483083486343747e-02 2.548440183212370980e-01
2.826219312784840287e+00 5.947988632389176328e-02 3.210203969414086589e-01
4.258669865497762608e+00 8.309546456995040020e-02 4.001303695690128226e-01
6.429562962272719950e+00 1.124181208904259099e-01 4.932791907174077228e-01
8.484680204945327375e+00 1.468114510887126023e-01 6.012697639592478049e-01
1.080200929917694630e+01 1.844042448765563502e-01 7.244190112941003568e-01
1.288006282562422200e+01 2.218522152095091515e-01 8.623803339912516908e-01
1.398030460179175627e+01 2.544585686456976581e-01 1.013997504942197647e+00
1.367514111870614890e+01 2.769041500516034593e-01 1.176932036753156163e+00
1.210053256267196176e+01 2.847922877772931516e-01 1.346814521199357850e+00
9.734865337401815921e+00 2.765801549396324499e-01 1.517094005194530748e+00
7.163638605118815228e+00 2.537959209119812209e-01 1.681151308612702122e+00
4.894691604951784569e+00 2.194635214539741308e-01 1.833513485868212056e+00
3.161664537373036321e+00 1.788598127331507415e-01 1.965106130471166779e+00
1.951008433822710053e+00 1.377486419097366799e-01 2.065171915964798099e+00
1.157360736216897168e+00 1.006170492469002781e-01 2.122011017080871476e+00
6.521125972044220509e-01 7.002410690798976933e-02 2.125162055072712164e+00
3.492779947665496376e-01 4.680655761764860451e-02 2.068324061795474123e+00
1.756434438288701216e-01 3.046509948197394582e-02 1.950852352131623890e+00
7.998560584184111200e-02 1.951108536589230696e-02 1.778110783216278579e+00
3.324651345846552086e-02 1.222491456171633309e-02 1.561872615808833631e+00
1.197816638086636812e-02 7.429231155466484854e-03 1.320321149800438354e+00
3.497857585704412103e-03 4.352782101673098245e-03 1.074340329612595735e+00
7.948506656555026639e-04 2.465432435835207374e-03 8.152440767867029647e-01
1.475900308622103176e-04 1.360057040651506920e-03 6.334753706980174037e-01
2.216271032669277213e-05 7.348587405699493489e-04 4.879473184950354203e-01
2.672480362393539503e-06 3.898158509241843122e-04 3.881996075871974594e-01
2.579903272639246313e-07 2.041953554419450613e-04 3.530794884405964451e-01
1.994097829076550227e-08 1.089605695483486964e-04 0.000000000000000000e+00
1.227864466852371590e-09 6.386989620680225946e-05 0.000000000000000000e+00
6.163247127975465087e-11 3.788629212435497533e-05 0.000000000000000000e+00
2.899002992425753017e-06 3.697750655238110705e-04 0.000000000000000000e+00
