# t = 029 ms, neutrino energy spectrum for the wh07.15.40g.shen model
# nu_e                   anti-nu_e                nux
3.425204500901000981e-02 2.816731113904822476e-03 3.482902064595249508e-02
5.791413927623687008e-02 4.822539163435463766e-03 4.912456903847168405e-02
9.599617630767097454e-02 8.056623509730489324e-03 6.722422300027598718e-02
1.577455940183343785e-01 1.322679526088667984e-02 9.043621017140085483e-02
2.572295630799311117e-01 2.137787864584350314e-02 1.203374253808897759e-01
4.140899108658284700e-01 3.401703781446899222e-02 1.587017525880091429e-01
6.572563946386508205e-01 5.325524108547302626e-02 2.074794497371611479e-01
1.028249171304669751e+00 8.192721860060482586e-02 2.687891222355786591e-01
1.562687900221584547e+00 1.236421723472772988e-01 3.447861896199777565e-01
2.287503696423361266e+00 1.827307745621359059e-01 4.375494141602785381e-01
3.190066406663812693e+00 2.639984415943739671e-01 5.489380265945201787e-01
4.209886011983530629e+00 3.721861131654327637e-01 6.804732477730003337e-01
4.702260005731705661e+00 5.109769878927327147e-01 8.331609284083608680e-01
5.033955660089849182e+00 6.813867413924914462e-01 1.007200289735264764e+00
5.023492321854411635e+00 8.798602041455615419e-01 1.201987970013144613e+00
4.585850284800138787e+00 1.096662047775973203e+00 1.415758206644697870e+00
3.818173279911258433e+00 1.314886499156989963e+00 1.645365972370304020e+00
2.894128470947105125e+00 1.509941706007916329e+00 1.885249894956035899e+00
2.002647908367933383e+00 1.651284489077925910e+00 2.126112894716961854e+00
1.276038178813275303e+00 1.710741990092677023e+00 2.355704178665291249e+00
7.595755504663637137e-01 1.676069705341349581e+00 2.563260453536639893e+00
4.306831094150793127e-01 1.552892441385475886e+00 2.739878954855514692e+00
2.373812088309159296e-01 1.353509263876687241e+00 2.869460031692651292e+00
1.292497633615484753e-01 1.106885171418459768e+00 2.935572048411968726e+00
7.012992475802669323e-02 8.485112433553052558e-01 2.923573964230963718e+00
3.799574133997053738e-02 6.114288626928019443e-01 2.823463689914920138e+00
2.050355137094819410e-02 4.166631209179390560e-01 2.633911075640321009e+00
1.107541840593972982e-02 2.708554892021720062e-01 2.364757646471165042e+00
6.034356245321640874e-03 1.697614022126877342e-01 2.036267130933469005e+00
3.134187011905060355e-03 1.037790518916377330e-01 1.677850425398505152e+00
1.476999731614419328e-03 6.254556643904873869e-02 1.322151123044496002e+00
6.407572080711635342e-04 3.745512604845319810e-02 9.625853193147427822e-01
2.568187622268905661e-04 2.238569724116991691e-02 7.084151299634121601e-01
9.327547952553371898e-05 1.338911763414773852e-02 5.069402581230812999e-01
3.026165063436800083e-05 8.082366597999461263e-03 3.576358322266574574e-01
8.630862627901090466e-06 5.095730241992769277e-03 2.548520074035577343e-01
2.133017307118203815e-06 3.522386242302031917e-03 0.000000000000000000e+00
4.605839963430177468e-07 2.640373742781504385e-03 0.000000000000000000e+00
9.292211758247237464e-08 1.735740670489599761e-03 0.000000000000000000e+00
7.781834424800704601e-06 4.577106886671067462e-04 0.000000000000000000e+00
