# t = -040 ms, neutrino energy spectrum for the wh07.15.40g.shen model
# nu_e                   anti-nu_e              nux
1.384351612819386012e-19 8.307650553660220600e-31 1.523816381141966689e-07
5.678452824824878790e-18 1.307848310877462300e-30 1.244744449679172834e-07
3.274187166810236273e-16 2.002527189484655788e-30 9.619552801161387224e-08
2.719290378299465787e-14 2.998192916347973387e-30 7.119385712121740892e-08
1.432965458373611037e-12 4.384449296810237684e-30 4.995356854740152703e-08
4.277446480106665285e-11 6.253532642616757400e-30 3.275681762357118143e-08
1.683711602766668578e-09 8.609748606345809314e-30 1.936043201293884654e-08
1.866061073335992503e-06 1.145308907488923836e-29 1.031228162399367438e-08
6.216630002441739648e-06 1.472266692893400300e-29 5.063812965320577553e-09
3.165328421213297797e-05 1.823459125820675990e-29 2.338664167320307908e-09
9.922905929358285301e-04 2.160238446717657416e-29 9.673276475080601751e-10
7.919604204078882492e-02 2.406681849995540065e-29 3.134155774010449373e-10
7.425851240031394740e-02 2.540927236426155041e-29 7.874077458457945886e-11
3.124990601184024844e-02 2.529727944465840034e-29 1.519536009401199436e-11
5.920867713896496402e-03 2.362096924598165359e-29 2.271761669747881489e-12
4.360925192136985771e-04 2.009833192056536742e-29 7.373149660441054708e-14
1.966607419560698566e-05 1.556599413036344405e-29 4.859491584381552097e-15
6.553459150843134545e-07 1.097550440237917597e-29 5.044203089753074150e-16
1.776175148537564433e-08 6.984320212143943781e-30 3.200734753073845036e-17
3.966337873004089924e-10 3.934839126152070483e-30 1.351367076311228227e-18
7.235017470132287825e-12 1.865733482153609966e-30 3.522948647968567113e-20
1.091975145547341930e-13 7.610037080397123443e-31 7.171129283012199159e-22
1.382481129039853852e-15 2.633576395408713487e-31 7.568838957482288636e-24
1.487222195352203046e-17 7.617487721464863664e-32 5.572361655177363672e-26
1.347649818829750622e-19 1.703764691184516061e-32 3.243479185011773205e-28
9.990575244482978190e-22 2.923313991105219932e-33 2.594752514226724319e-31
5.225671257366730816e-24 3.858895081675590423e-34 1.850810798530547844e-34
4.845476819591392000e-26 3.833327923570136119e-35 5.715467525615265233e-36
3.636047258856367441e-28 2.739767058394635138e-36 2.823974139978768653e-38
3.035343562495609360e-30 1.241043772848979609e-37 3.997143948136636235e-40
2.377644425800079293e-32 3.813991304452681424e-39 1.159580399492637037e-43
1.630953067429617209e-34 8.078553323302684823e-41 1.146568431937195063e-43
9.031348723841941050e-37 1.322281465655841118e-42 1.157501425756142411e-43
3.768328640367961668e-39 2.644510207259284710e-44 1.165019455602805860e-43
1.835378593747163221e-42 5.057628413204594386e-46 1.166511667265931469e-43
1.165543322612375952e-42 8.251441658061055788e-48 1.168573808371077801e-43
2.380073258289424148e-42 6.855955328356342998e-48 0.000000000000000000e+00
4.855400182135979058e-42 6.843295500015718363e-48 0.000000000000000000e+00
9.767491418864164539e-42 6.824509143185206280e-48 0.000000000000000000e+00
1.411966763621576482e-33 1.901477877772442315e-09 0.000000000000000000e+00
