# t = -007 ms, neutrino energy spectrum for the wh07.15.40g.shen model
# nu_e                   anti-nu_e              nux
6.347042796958196620e-02 2.032930188660237910e-06 2.546746162263851675e-04
9.937097844456510565e-02 3.218817054553038214e-06 3.183992233615722109e-04
1.540782300397657012e-01 4.922971606170869249e-06 3.853773743290287725e-04
2.388236594357421583e-01 7.345253991818415380e-06 4.568499397976560406e-04
3.693300412044236425e-01 1.069169083968084759e-05 5.275929687868203101e-04
5.685266668592486861e-01 1.513495565934647557e-05 5.892098022166386475e-04
8.691344127365630001e-01 2.072128310817689971e-05 6.329116406528811131e-04
1.315773686379154483e+00 2.742123119482317754e-05 6.545240109455663629e-04
1.953629888877242538e+00 3.503672507596361339e-05 6.508049806877194525e-04
2.825648341732215130e+00 4.305976313798871722e-05 6.208294794844466556e-04
3.961987132369684694e+00 5.052393631191243336e-05 5.671530800860336528e-04
5.683966794055323568e+00 5.610360674803821355e-05 5.000712910515188675e-04
7.037387232150811300e+00 5.903266055152447554e-05 4.305254802336402507e-04
8.516398216567811374e+00 5.863324763181397933e-05 3.457375604169778929e-04
9.674651476853309617e+00 5.454176458261563603e-05 2.575180797324088094e-04
9.712549576708505938e+00 4.674890530667313301e-05 1.765971354397887145e-04
8.107902886356441741e+00 3.677421611363392338e-05 1.115103727870461135e-04
5.186018094981141857e+00 2.650956567429786257e-05 6.525731158262541203e-05
2.350177961187294162e+00 1.741001749150400090e-05 3.561686097129706320e-05
7.421773066155984422e-01 1.028621354163213875e-05 1.813532831638329135e-05
1.784044675361830812e-01 5.356360756094934206e-06 8.551208000609015607e-06
3.577044926234781291e-02 2.479046820064569228e-06 3.718534636315954216e-06
6.323326064166975326e-03 1.026788666390870795e-06 1.491458863186393829e-06
1.009795675100430600e-03 3.855626473711509244e-07 5.551856879401291295e-07
1.476960817383321978e-04 1.338537979161053939e-07 1.966668172127624949e-07
2.005421640290467458e-05 4.541708204919212197e-08 6.975024364884356342e-08
2.577074599500543679e-06 1.627275335464331831e-08 2.608908834587540657e-08
3.219216736532665843e-07 6.614627993505723659e-09 1.044907952823972806e-08
4.006692220250966836e-08 3.185611828840872023e-09 4.251700045142496961e-09
5.088422750994460251e-09 1.824934033482128444e-09 1.803544528498316748e-09
6.320625620929009699e-10 1.198162753942035682e-09 8.163715065990482040e-10
8.372838424361421813e-11 8.301652218380066377e-10 3.836745546160250385e-10
1.100269722803081034e-11 5.801934440528880021e-10 2.006735743305765783e-10
1.312814097179714455e-12 3.936276205072852720e-10 1.094191392574990072e-10
1.395682184205139658e-13 2.545213191492747283e-10 6.072979486654796408e-11
1.284988487619752988e-14 1.568588645948140289e-10 3.359574947176109858e-11
9.990224201828038901e-16 9.361662790089120059e-11 0.000000000000000000e+00
6.424137611172128270e-17 6.059878417959670364e-11 0.000000000000000000e+00
3.542651611688448658e-18 5.342325565468224153e-11 0.000000000000000000e+00
4.138092768864197330e-09 2.681790363579324559e-06 0.000000000000000000e+00
