# t = 068 ms, neutrino energy spectrum for the wh07.15.40g.shen model
# nu_e                   anti-nu_e                nux
3.108719876223664177e-02 3.806367788548292806e-03 3.699396475386221295e-02
5.250591689211201590e-02 6.509970273936650613e-03 5.244478851033953365e-02
8.679180453420672070e-02 1.085248258522710126e-02 7.206504366997117106e-02
1.420625471722988253e-01 1.777701721679279118e-02 9.733109267257589181e-02
2.306520082726081500e-01 2.867597962056923910e-02 1.300417613437445385e-01
3.693887224459246332e-01 4.555784093695859627e-02 1.721749472758772048e-01
5.828624676151168416e-01 7.125094443802781896e-02 2.258864060829055831e-01
9.127415435936980792e-01 1.096224896252380177e-01 2.934921888787502264e-01
1.382375961495367900e+00 1.656924960047620188e-01 3.772699173753633062e-01
2.002536469375214345e+00 2.456729479296791419e-01 4.793259051196133158e-01
2.736212777022453579e+00 3.567677499450802592e-01 6.013052342140162709e-01
3.403083035974351578e+00 5.066208369579312532e-01 7.444264041946901944e-01
3.854947766830496114e+00 7.021351738185722668e-01 9.093020721470441714e-01
4.151324222271009390e+00 9.470207095845397660e-01 1.095593952598961529e+00
4.143414203938603713e+00 1.239532500460531539e+00 1.301829563751305319e+00
3.801479209851202690e+00 1.569323513452873575e+00 1.525360595979202927e+00
3.187570245162050231e+00 1.915590627779012678e+00 1.762248955509552850e+00
2.438476400834919566e+00 2.245248428895282977e+00 2.006217237769553741e+00
1.701015755118812534e+00 2.513442822488308970e+00 2.246969476342550731e+00
1.084572414629382919e+00 2.671602115750512763e+00 2.470871338262852657e+00
6.367869041754066206e-01 2.685608535883473369e+00 2.667379267930409359e+00
3.491239232378576252e-01 2.549553030038604007e+00 2.830681576893676610e+00
1.795251788906613577e-01 2.277529814501604299e+00 2.943175855099489979e+00
8.980080936143673698e-02 1.906642356836252938e+00 2.985019447563421746e+00
4.540291627794834639e-02 1.491344103121438724e+00 2.942667918578335762e+00
2.283433376688092514e-02 1.090291595011601222e+00 2.809611715607092552e+00
1.142296323389529501e-02 7.474501973425997647e-01 2.587936405905711279e+00
5.689603575755087378e-03 4.831958919533464458e-01 2.289039513659889558e+00
2.804554714618113283e-03 2.969321127443387276e-01 1.934617502544551559e+00
1.365757452414416689e-03 1.752709988679130859e-01 1.556069758327591757e+00
6.551988940534406126e-04 9.977655012402197876e-02 1.188544154490674520e+00
3.076516715976179987e-04 5.572937095522538520e-02 8.311972964932989871e-01
1.417584495677029369e-04 3.150618996096541530e-02 5.805352875699332227e-01
6.294079674222231814e-05 1.777726813982285353e-02 3.868867530562054569e-01
2.599429823867787289e-05 1.006466367743400099e-02 2.482757705206526944e-01
1.016240259017195083e-05 5.800086461694857996e-03 1.568086629170134527e-01
3.734301491153623384e-06 3.529834908165468531e-03 0.000000000000000000e+00
1.358487327712315191e-06 2.329722670503611183e-03 0.000000000000000000e+00
4.736132579943263914e-07 1.373713299070022367e-03 0.000000000000000000e+00
1.027062456583799895e-05 4.671603133302359902e-04 0.000000000000000000e+00
