# t = 060 ms, neutrino energy spectrum for the wh07.15.40g.shen model
# nu_e                   anti-nu_e                nux
3.176014511122027262e-02 3.702797536320947148e-03 3.674776788587470755e-02
5.366897076244088460e-02 6.337079602419098782e-03 5.205388816354657860e-02
8.878060968444183298e-02 1.057366739497810938e-02 7.148640425323248004e-02
1.454414516873364094e-01 1.733773174278154319e-02 9.649691527852551076e-02
2.363603829558043046e-01 2.799685158844870611e-02 1.288581890201533076e-01
3.787574633449246053e-01 4.452465988206250058e-02 1.705238145310786768e-01
5.979352200476611978e-01 6.970042072421402113e-02 2.236274414154470758e-01
9.353402221305345821e-01 1.073205855209998227e-01 2.904596331125992581e-01
1.416851713867029128e+00 1.623006093095387403e-01 3.732901793780331046e-01
2.056291489081528923e+00 2.406975485812544724e-01 4.742305284437813295e-01
2.819093994211189003e+00 3.495037449818495512e-01 5.949962439702728423e-01
3.501414094437580005e+00 4.960752300031908146e-01 7.367879968443591387e-01
3.925374487441380289e+00 6.869491986288068786e-01 9.003078915339587374e-01
4.194174510069355932e+00 9.255781379614064219e-01 1.085306164742052992e+00
4.156115687951119853e+00 1.209538802859883910e+00 1.290412452941211097e+00
3.787711036910701434e+00 1.528281087070496591e+00 1.513091314108298890e+00
3.152320401546862438e+00 1.860982807027598884e+00 1.749513077944028216e+00
2.392630918801741835e+00 2.174923469981913104e+00 1.993487318457817237e+00
1.656246689294634145e+00 2.426141567544331856e+00 2.234797885127508543e+00
1.048935209707955618e+00 2.567886035265660283e+00 2.459917940104057621e+00
6.129735496285766416e-01 2.569452140027777443e+00 2.658363440875167516e+00
3.355182206002684797e-01 2.428489941319364576e+00 2.824253405507613834e+00
1.741622603290516602e-01 2.158982981057723460e+00 2.939980125345877937e+00
8.684462358421331241e-02 1.798481514764836753e+00 2.985186957349287074e+00
4.341170102711311429e-02 1.400032633321750097e+00 2.946033494173961209e+00
2.169391975373531969e-02 1.019189066378639374e+00 2.815670958260878098e+00
1.081057752628470509e-02 6.963973957133142711e-01 2.595896426343635266e+00
5.378761249890518133e-03 4.493306515153167591e-01 2.297965066692189584e+00
2.656433636681730919e-03 2.760775042366525045e-01 1.943631547503094525e+00
1.296897515183402863e-03 1.632250990787378064e-01 1.564554608131150104e+00
6.262925356429323255e-04 9.242504992024122568e-02 1.196206657144329055e+00
2.979495782547579227e-04 5.180473431052586702e-02 8.377347603824628619e-01
1.382016104844494377e-04 2.902553461686316338e-02 5.862106804272079197e-01
6.148516284713708639e-05 1.631328695556979319e-02 3.917032370042980993e-01
2.564843271906091664e-05 9.247783321140781373e-03 2.522536850927671881e-01
1.006332545220246487e-05 5.345147375416858804e-03 1.600262879979461872e-01
3.719522536533159950e-06 3.265141756335972634e-03 0.000000000000000000e+00
1.355755831531714321e-06 2.170349389978080447e-03 0.000000000000000000e+00
4.688710056738790130e-07 1.300004759880199132e-03 0.000000000000000000e+00
1.000593024813142968e-05 4.661148172489482599e-04 0.000000000000000000e+00
