# t = 067 ms, neutrino energy spectrum for the wh07.15.40g.shen model
# nu_e                   anti-nu_e                nux
3.118252620783817583e-02 3.797252469087450399e-03 3.696490693500266433e-02
5.266613720023962525e-02 6.494615327818797738e-03 5.239738253418436270e-02
8.705961437217532572e-02 1.082782927989600630e-02 7.199510059978918297e-02
1.425062900950553602e-01 1.773852311232669218e-02 9.723194079906945231e-02
2.313795842793549551e-01 2.861659054072496905e-02 1.299007906322517947e-01
3.705490498365285879e-01 4.546630253364473961e-02 1.719750332463168829e-01
5.846766325942347464e-01 7.110994969152935330e-02 2.256055825914672630e-01
9.153730454404985784e-01 1.094046720745922296e-01 2.931048717345247634e-01
1.386309829927019788e+00 1.653563159503336488e-01 3.767513274675798884e-01
2.008411016271061555e+00 2.451573148534182955e-01 4.786465583195168572e-01
2.744535810377508600e+00 3.559766382185684530e-01 6.004336462426190790e-01
3.411574690356719675e+00 5.054116928910353801e-01 7.433377245863084237e-01
3.858840484731386411e+00 7.003031290956454047e-01 9.079704103463580589e-01
4.149968474272387908e+00 9.442682513874626204e-01 1.093996984542035422e+00
4.136452817814708638e+00 1.235501615098845374e+00 1.299951201932675104e+00
3.791201002241717077e+00 1.563571443226333235e+00 1.523187543909778841e+00
3.175299301702986021e+00 1.907633186355723875e+00 1.759756555749827589e+00
2.426232755576435363e+00 2.234626764064976623e+00 2.003360972258135586e+00
1.690792599105179539e+00 2.499845655293171820e+00 2.243710655975287516e+00
1.077517092176828006e+00 2.655063768560371962e+00 2.467229100132809272e+00
6.329602558204371343e-01 2.666745714042613180e+00 2.663417849036472607e+00
3.478098564540025861e-01 2.529554844248268264e+00 2.826431532162633431e+00
1.829640844248870968e-01 2.257696605269712720e+00 2.938817099912742314e+00
9.471575510434156187e-02 1.888381375834429221e+00 2.980760692572815174e+00
4.791917330734388886e-02 1.475877398698146603e+00 2.938773455144448654e+00
2.408856502343597120e-02 1.078407726755187923e+00 2.806321355815103225e+00
1.204363138333362435e-02 7.392917650032750920e-01 2.585379340009101856e+00
5.992835489450024089e-03 4.783313132013701785e-01 2.287224064601853790e+00
2.948777488148384644e-03 2.945743915206945340e-01 1.933500033948714059e+00
1.430391734453559860e-03 1.745917020105417772e-01 1.555609213733506468e+00
6.822042898090873754e-04 1.012221453940112953e-01 1.188725147774842839e+00
3.186638781530149399e-04 5.848233042878658167e-02 8.319638191950674555e-01
1.441483920499755217e-04 3.312480758688390176e-02 5.818059712315657439e-01
6.299181239631651270e-05 1.870038084050720459e-02 3.885041129733568521e-01
2.637907497321814078e-05 1.058629495670370367e-02 2.500388254598066018e-01
1.031180005206767949e-05 6.097230862165900662e-03 1.585487686318344802e-01
3.710949343248331286e-06 3.708940044116722408e-03 0.000000000000000000e+00
1.247479179896525808e-06 2.446234043293009190e-03 0.000000000000000000e+00
4.004984952414679303e-07 1.435905665350004816e-03 0.000000000000000000e+00
1.025375668102582759e-05 4.673944131264148503e-04 0.000000000000000000e+00
