# t = 077 ms, neutrino energy spectrum for the wh07.15.40g.shen model
# nu_e                   anti-nu_e                nux
3.028671345144412150e-02 3.894312316949255504e-03 3.723915344580504272e-02
5.110336261290409493e-02 6.652011545617070830e-03 5.280639973559884959e-02
8.437325761422242998e-02 1.107418328534225810e-02 7.260423347706852770e-02
1.379251070354959030e-01 1.811306734323653647e-02 9.812484309164774821e-02
2.236376527769331768e-01 2.917263837168286925e-02 1.311769263920793405e-01
3.577406142640812137e-01 4.627598237688792387e-02 1.737579816279145040e-01
5.638772205267494897e-01 7.227022650859288300e-02 2.280421621020246870e-01
8.836444416532132085e-01 1.110527046744264612e-01 2.963644074330550882e-01
1.337511431156290564e+00 1.676880287171917117e-01 3.810072827022567554e-01
1.933543263013985269e+00 2.484557828505236654e-01 4.840656006007985068e-01
2.634261380616799819e+00 3.606645862814444325e-01 6.071032131063630599e-01
3.281684263422229186e+00 5.121185602293061301e-01 7.513744087928452275e-01
3.751460483235292021e+00 7.097913948338003820e-01 9.173958777410031740e-01
4.070524317708205331e+00 9.579249796681983398e-01 1.104749506970467587e+00
4.093559431482320932e+00 1.255025983480161589e+00 1.311870920376742911e+00
3.782642001938632426e+00 1.591087349695994968e+00 1.536014280410142430e+00
3.198362519065884424e+00 1.945558654215648442e+00 1.773142328638780185e+00
2.469750251347446746e+00 2.285365883798894160e+00 2.016878134353212282e+00
1.740450627140819551e+00 2.565232248338157550e+00 2.256856089842285584e+00
1.121627571327227457e+00 2.735419556369997451e+00 2.479458177890590420e+00
6.656338602364904045e-01 2.759644754715289139e+00 2.674226468806911505e+00
3.687703425598468088e-01 2.629745570524335552e+00 2.835329038585786776e+00
1.944042487588863721e-01 2.359204616902736085e+00 2.945174626224681624e+00
9.948475507235335358e-02 1.984324573155994864e+00 2.984451403723187290e+00
5.022299562508965309e-02 1.560055264968703614e+00 2.939873199703866735e+00
2.521377795344913533e-02 1.146828549075527004e+00 2.805192311069671263e+00
1.259918090337733450e-02 7.908427665581175825e-01 2.582624154307079145e+00
6.270805248456202616e-03 5.143969226451007293e-01 2.283544138526969025e+00
3.090299678306974735e-03 3.180874390520115336e-01 1.929528161915889051e+00
1.504514552868539560e-03 1.889813210732793070e-01 1.551789039587407215e+00
7.246291105088998458e-04 1.092212379117081106e-01 1.185229982133169324e+00
3.452350354393947428e-04 6.207918704939621030e-02 8.288078878176990960e-01
1.602398568642664526e-04 3.501538463510175253e-02 5.788279428993431397e-01
7.068661265001563291e-05 1.972430417468236039e-02 3.856394755091198667e-01
3.058589783089236155e-05 1.115281234694308517e-02 2.473474895448903310e-01
1.252050038505754386e-05 6.420972595275614876e-03 1.561182383107408977e-01
4.793281278547607199e-06 3.908536383940650755e-03 0.000000000000000000e+00
1.774230890290505115e-06 2.566847023817305038e-03 0.000000000000000000e+00
6.273305990349270286e-07 1.478485097239671045e-03 0.000000000000000000e+00
1.052558626418050591e-05 4.704511327595405426e-04 0.000000000000000000e+00
