# t = 019 ms, neutrino energy spectrum for the wh07.15.40g.shen model
# nu_e                   anti-nu_e                nux
3.532648097844116875e-02 2.152362288096065345e-03 3.304034894637010444e-02
5.969165667251982027e-02 3.676657339572297640e-03 4.648702203336801952e-02
9.896242796485106574e-02 6.129707576365738854e-03 6.346165434914789738e-02
1.628402969270333067e-01 1.003917972755197056e-02 8.515616179262591734e-02
2.660024787175525041e-01 1.617884883773915497e-02 1.130178405480703890e-01
4.296790463666511628e-01 2.565387955103341430e-02 1.486679916189952433e-01
6.854874949794255157e-01 3.998318294090477676e-02 1.938920662492647773e-01
1.078427964698551511e+00 6.116151933035971627e-02 2.506328571322518628e-01
1.652583697890311676e+00 9.166768505635380926e-02 3.208840398042324682e-01
2.448218359290518453e+00 1.343528902855842533e-01 4.065925367788988942e-01
3.473588995428171788e+00 1.921797278233017547e-01 5.095393823200037309e-01
4.780804330919977474e+00 2.677582019774876754e-01 6.312365504508568037e-01
5.582079409950098103e+00 3.625886005047479488e-01 7.727927578845952272e-01
6.238490026296004132e+00 4.759717422884739979e-01 9.346866685500574423e-01
6.502392939180917431e+00 6.038648290964754306e-01 1.116400808612468376e+00
6.183164564452940937e+00 7.380816772795358860e-01 1.316645176194716438e+00
5.356373867446562187e+00 8.660168076266330228e-01 1.532759277784852658e+00
4.225013808348935918e+00 9.710226653461522250e-01 1.759853792143137419e+00
3.038437199720353199e+00 1.035250585323030270e+00 1.989753645261750137e+00
2.011589453126391813e+00 1.046354073288502162e+00 2.211822192718272184e+00
1.243831776065483119e+00 1.002465339963607205e+00 2.416363213440695379e+00
7.325093037968704035e-01 9.081881138404543918e-01 2.594091832481252080e+00
4.209411955584272946e-01 7.749429082423012760e-01 2.729204028031879670e+00
2.413390595732393951e-01 6.214813844072770710e-01 2.805220592838437721e+00
1.386989623574316488e-01 4.686591490163959373e-01 2.808541202067959208e+00
7.908749177152182841e-02 3.335525587533811898e-01 2.731455424615917948e+00
4.423795090816462494e-02 2.256002285397213369e-01 2.572067124016616635e+00
2.405671479233206442e-02 1.463150186998669611e-01 2.335978222330785670e+00
1.232648935852940185e-02 9.187148595958509467e-02 2.040329716795198589e+00
5.833463546877801394e-03 5.634486492299699278e-02 1.712227327930301968e+00
2.434308107000638429e-03 3.412930495624046101e-02 1.382491027645450066e+00
8.969658119865616492e-04 2.086326496003850645e-02 1.040608304502773862e+00
2.968162172880013791e-04 1.304448353867319541e-02 7.989164747655336241e-01
8.596367393946441923e-05 8.168809324994020377e-03 5.981798748448238223e-01
2.130177862432886592e-05 5.071558008057380600e-03 4.435455711192886064e-01
4.423616567973502533e-06 3.127400626710516614e-03 3.409162378121324832e-01
7.553977665487162519e-07 2.005951216671564979e-03 0.000000000000000000e+00
1.047144165219534621e-07 1.413391452943351181e-03 0.000000000000000000e+00
1.253171693899878497e-08 9.145711794718447028e-04 0.000000000000000000e+00
6.002142488887281898e-06 4.410182169940474574e-04 0.000000000000000000e+00
