# t = 009 ms, neutrino energy spectrum for the wh07.15.40g.shen model
# nu_e                   anti-nu_e                nux
3.646351406235241732e-02 1.229293243865284746e-03 2.938298781740519838e-02
6.144381614516453149e-02 2.093359500389818488e-03 4.116571138678042779e-02
1.017544237110162286e-01 3.476654179756605463e-03 5.593531044518819384e-02
1.675521349160036255e-01 5.665261757057755455e-03 7.468737443117111352e-02
2.744580472423335804e-01 9.070107884089398040e-03 9.863598065840882556e-02
4.462761135249261324e-01 1.426168957950875449e-02 1.291140291515301686e-01
7.201224201193736629e-01 2.199860938896566406e-02 1.675827797459906732e-01
1.151147428005630191e+00 3.322955561654111767e-02 2.156109992427356348e-01
1.806402250469506754e+00 4.904450363215961950e-02 2.748339476474896403e-01
2.769088221442266740e+00 7.054253549549339974e-02 3.468332177457217891e-01
4.120996714501115044e+00 9.860850340940975622e-02 4.330643270518956811e-01
6.113819287798722080e+00 1.335943611535582443e-01 5.347705056713194516e-01
7.866676874175131395e+00 1.749124624246294613e-01 6.528643327480506686e-01
9.732653815640022188e+00 2.205928114020343500e-01 7.877258954032244631e-01
1.125740789070730052e+01 2.669813286040415012e-01 9.390039043298590293e-01
1.184425577591795964e+01 3.087946397993161507e-01 1.105449002760193311e+00
1.125030055828000819e+01 3.397891501718400264e-01 1.284548162462959109e+00
9.654212264268721810e+00 3.543999947271848083e-01 1.471671341250867293e+00
7.509860533727992227e+00 3.501686474650126946e-01 1.659657305366648128e+00
5.347643202466466406e+00 3.282797794329838648e-01 1.840385888081638832e+00
3.539298448807892239e+00 2.912404195912853266e-01 2.006459699137466579e+00
2.219864529800591235e+00 2.442940231281636454e-01 2.149345494197832274e+00
1.343997905032167539e+00 1.939481100005905900e-01 2.257131369156837319e+00
7.920734942746530116e-01 1.459209283599303131e-01 2.317283112153789570e+00
4.536007306065105715e-01 1.042143455198459995e-01 2.319233590569782510e+00
2.505028646814984605e-01 7.085917651582580856e-02 2.257341472720890696e+00
1.320468030321985398e-01 4.613200610239854421e-02 2.132069461528321330e+00
6.557636924726954752e-02 2.915352731341592368e-02 1.949507266335852140e+00
2.987607307386567004e-02 1.820401612186862278e-02 1.721559821464992535e+00
1.192110718490964859e-02 1.119113222475902510e-02 1.466812424396831904e+00
3.954883464069723804e-03 6.705391942109202065e-03 1.205931968268266763e+00
1.042032993167897343e-03 3.886070756518375437e-03 9.247085823114605807e-01
2.272467198513804210e-04 2.185603477354565536e-03 7.244375644484318810e-01
4.043407607530212418e-05 1.204792796408254117e-03 5.599966532148799025e-01
5.807202093491271416e-06 6.553370691372565520e-04 4.418189002796024112e-01
6.681797546918262822e-07 3.557397713182777928e-04 3.874819743798440519e-01
6.132444141765757191e-08 1.998298543758000075e-04 0.000000000000000000e+00
4.455419557837889269e-09 1.246850956384172734e-04 0.000000000000000000e+00
2.643323581342381632e-10 7.682912754893821410e-05 0.000000000000000000e+00
3.463707575892092588e-06 3.961391695979665263e-04 0.000000000000000000e+00
