# t = -018 ms, neutrino energy spectrum for the wh07.15.40g.shen model
# nu_e                   anti-nu_e              nux
4.544211488182049036e-02 2.257270046540806764e-06 3.882053326668212555e-05
7.145612378497528949e-02 3.601630040077453623e-06 4.619510611576181500e-05
1.111033351817499043e-01 5.534089705445743797e-06 5.280582298987512185e-05
1.724622184652479517e-01 8.292258489710762159e-06 5.880799463642933186e-05
2.661374970681228413e-01 1.212470048602964912e-05 6.385680258800571871e-05
4.058470344516767470e-01 1.725332283779940702e-05 6.748126942438025314e-05
6.076976665650644094e-01 2.374044250785134846e-05 6.871192351589140484e-05
8.878573235061363311e-01 3.157145933698184153e-05 6.759038695113420202e-05
1.250936662237108976e+00 4.054977330664887345e-05 6.444869783879457969e-05
1.681852856780546190e+00 5.013004583716771637e-05 5.950130674404695671e-05
2.147335566788135530e+00 5.921540383968186387e-05 5.291342555930141398e-05
3.278620150077234729e+00 6.615223549387707030e-05 4.480732005601294215e-05
3.513081473439126690e+00 7.003326063989857831e-05 3.641006220491435456e-05
2.764990873221095491e+00 7.001587876323352622e-05 2.840201243913678062e-05
2.341244494212593619e+00 6.563979237033668848e-05 2.117388817584372595e-05
1.617657690196055320e+00 5.668956285153608902e-05 1.481495768262163499e-05
9.145871869504755836e-01 4.492829491427730563e-05 9.722492480686871212e-06
4.115274109235901867e-01 3.264810917768456923e-05 6.015701362812014407e-06
1.433836571528451509e-01 2.164442221317765651e-05 3.515825937569992858e-06
4.015090123287509000e-02 1.294582844896576205e-05 1.930688617397971758e-06
9.750224428601194510e-03 6.854346215323319462e-06 9.782501182675431049e-07
2.208403901071759150e-03 3.256748130043061867e-06 4.629172065395648526e-07
4.918457714449689724e-04 1.411406433162629150e-06 2.066374457664810923e-07
1.111526919869056383e-04 5.753402497300258463e-07 8.837035807945315108e-08
2.569177494020150529e-05 2.301865532189305031e-07 3.697380366016187927e-08
6.198632493690470193e-06 9.775794571369685215e-08 1.571478203648406362e-08
1.540308691254093125e-06 4.643249306603334204e-08 6.968956204100789578e-09
3.843385309382341233e-07 2.439719967609408903e-08 3.235870308288760853e-09
9.343355292964455123e-08 1.353039107975876136e-08 1.550944732074789007e-09
2.118432765798627564e-08 7.560268271295323003e-09 7.517197305088297129e-10
4.103587302146069496e-09 4.135234358004806844e-09 3.606785302928435534e-10
6.583452427053891111e-10 2.168098730547234484e-09 1.624528443496103212e-10
9.232117289387212905e-11 1.088745115979912112e-09 7.392961707520821980e-11
1.125576754878083717e-11 5.195494223144624495e-10 3.218662357151298870e-11
1.184212261008990137e-12 2.356436716141744505e-10 1.337528500054237077e-11
1.064530019002739265e-13 1.016824848136083145e-10 5.303456396858996137e-12
8.069844068692851420e-15 4.200084480615879923e-11 0.000000000000000000e+00
5.077640600096390421e-16 1.740962655383987301e-11 0.000000000000000000e+00
2.756374373360726293e-17 9.665420677638668402e-12 0.000000000000000000e+00
4.224653326437345956e-09 3.291013002692821564e-07 0.000000000000000000e+00
