# t = 055 ms, neutrino energy spectrum for the wh07.15.40g.shen model
# nu_e                   anti-nu_e                nux
3.206496977959008565e-02 3.607932527691474177e-03 3.648572558213458716e-02
5.419547477806783281e-02 6.179859871385565487e-03 5.167605660323747879e-02
8.967616293343075307e-02 1.031920893836332093e-02 7.093676255288310084e-02
1.469633812606134515e-01 1.693383927263031330e-02 9.571216884967462257e-02
2.389502377289009771e-01 2.736597655059963899e-02 1.277602708392400199e-01
3.830367238832105836e-01 4.355387883734088833e-02 1.690153636602806653e-01
6.048414696735765483e-01 6.822771464696449073e-02 2.215918368610192701e-01
9.456135175041396890e-01 1.051136449737457706e-01 2.877658738127715221e-01
1.432785496203943243e+00 1.590358438271636254e-01 3.698018623762611146e-01
2.082655893898672339e+00 2.359322546019500533e-01 4.698117540096750644e-01
2.863460627050633089e+00 3.426310186397668045e-01 5.895481151047771151e-01
3.554818992161178581e+00 4.862847838969031056e-01 7.302113377434208408e-01
3.955829656655339477e+00 6.731941063903136291e-01 8.925614118909963590e-01
4.205511354882984776e+00 9.066701719544938420e-01 1.076404997502002470e+00
4.150080196595149040e+00 1.184009035274581345e+00 1.280445422519312260e+00
3.764095310783724280e+00 1.494667229753003035e+00 1.502229153080271828e+00
3.115403394753185840e+00 1.818062012980893760e+00 1.738011497520580262e+00
2.350105290539529435e+00 2.121913380777198377e+00 1.981705167373225773e+00
1.616295489901029336e+00 2.362618310632957908e+00 2.223203741631177177e+00
1.017049275732180513e+00 2.493916755958297315e+00 2.449014857906871789e+00
5.908344913383639652e-01 2.487724845251912953e+00 2.648606075110755409e+00
3.219227225273871840e-01 2.345733359950086250e+00 2.816178424116247747e+00
1.679456812392005061e-01 2.079572097537973896e+00 2.934276170315885945e+00
8.545741439006022955e-02 1.726792251021204372e+00 2.982339425686693080e+00
4.304540368398231120e-02 1.339451288008040253e+00 2.946258261177261861e+00
2.159620692862138785e-02 9.713944579360173082e-01 2.818848308847878403e+00
1.080966920588766027e-02 6.611796309235663527e-01 2.601542789242045295e+00
5.387050714956950412e-03 4.250599035643730650e-01 2.305351947551236069e+00
2.649078138232251189e-03 2.603861852589708925e-01 1.951982808887780418e+00
1.279593402892124704e-03 1.537068902920591396e-01 1.573135023366508900e+00
6.071268204056918822e-04 8.855637517961441330e-02 1.204416976045257215e+00
2.838847712574930730e-04 5.031377621789673293e-02 8.449187076250304074e-01
1.283863567445199386e-04 2.841859935578758614e-02 5.924736386931145349e-01
5.484458457108342603e-05 1.604841343609012330e-02 3.969438388897512660e-01
2.258410883571882464e-05 9.107634076611133972e-03 2.564954905837714683e-01
8.599046769575752747e-06 5.272600483766011308e-03 1.634075172864889181e-01
3.000193271862874085e-06 3.227769385836127061e-03 0.000000000000000000e+00
9.709143593674869248e-07 2.154868841083094119e-03 0.000000000000000000e+00
2.963104994996629832e-07 1.298201755789665573e-03 0.000000000000000000e+00
9.732079228637382972e-06 4.622438795000456398e-04 0.000000000000000000e+00
