# t = 065 ms, neutrino energy spectrum for the wh07.15.40g.shen model
# nu_e                   anti-nu_e                nux
3.139933697430557363e-02 3.784644875138764176e-03 3.695849352690575712e-02
5.303281385909465462e-02 6.472095865384304772e-03 5.235466503989635173e-02
8.768665737717772080e-02 1.079138010551247695e-02 7.192607780324369871e-02
1.435613946222150106e-01 1.768170876948832806e-02 9.712938845023585954e-02
2.331304061240073167e-01 2.853075604993464756e-02 1.297463454397620175e-01
3.733552633600336623e-01 4.533954916142483860e-02 1.717435350696642216e-01
5.890466130366824871e-01 7.092419045001940869e-02 2.252651732876219393e-01
9.217276976980612879e-01 1.091383263146469274e-01 2.926183197597968522e-01
1.395517311848635256e+00 1.649686426524712424e-01 3.760719213583537668e-01
2.021924317399424798e+00 2.445753772217767463e-01 4.777282495482080837e-01
2.764248039590126993e+00 3.550867640463070685e-01 5.992483472620012686e-01
3.433872361584177746e+00 5.040361918044194978e-01 7.418431253415184168e-01
3.873159732530427224e+00 6.981744800796521044e-01 9.061547268353999929e-01
4.155023905205484702e+00 9.410663132867013170e-01 1.091870328064760365e+00
4.131222979801740358e+00 1.230652246738229261e+00 1.297550063687744171e+00
3.780083451040061160e+00 1.556446400015648823e+00 1.520583803906553122e+00
3.160667634408272697e+00 1.897561922588808070e+00 1.757064995736940860e+00
2.411737160641568511e+00 2.220958690030724547e+00 2.000724252897103650e+00
1.679303986081923661e+00 2.482028639454815000e+00 2.241296981457539861e+00
1.070210167885069286e+00 2.632930628040990761e+00 2.465305246491123370e+00
6.294407959185460699e-01 2.641175999492428872e+00 2.662356958556258757e+00
3.467867037646544248e-01 2.502595897318727225e+00 2.826496737135542947e+00
1.819727521073614129e-01 2.231246869855988191e+00 2.940116364733194931e+00
9.344269609777471064e-02 1.864587033038719976e+00 2.983142395059771523e+00
4.754881394488247315e-02 1.456547827857511246e+00 2.941907885299367198e+00
2.396190789791945511e-02 1.064332688313269770e+00 2.809788886424484655e+00
1.200136946833540823e-02 7.301672129361129748e-01 2.588790917349706344e+00
5.976481055892627833e-03 4.731035727850033124e-01 2.290302235243697915e+00
2.935072484046130810e-03 2.919560635971640283e-01 1.936106746907363840e+00
1.425895247280270636e-03 1.734474931701900369e-01 1.557803472874597306e+00
6.851597434822004644e-04 1.002201594527821066e-01 1.190659082772849819e+00
3.269506298434133782e-04 5.712511199146703966e-02 8.336347699902939556e-01
1.524011472025099266e-04 3.240545801895458600e-02 5.832265048066789248e-01
6.865323511313803253e-05 1.833998489110694186e-02 3.895956496608146691e-01
2.953749047542294300e-05 1.041199930994131904e-02 2.507650729517517108e-01
1.195962796609251530e-05 5.997536746163569660e-03 1.589395533242493885e-01
4.577427442394955177e-06 3.650603959198348448e-03 0.000000000000000000e+00
1.723991316511453717e-06 2.407228181710450478e-03 0.000000000000000000e+00
6.184709830892459036e-07 1.398450309285189557e-03 0.000000000000000000e+00
1.024654758757457972e-05 4.695413448011337399e-04 0.000000000000000000e+00
