# t = -020 ms, neutrino energy spectrum for the wh07.15.40g.shen model
# nu_e                   anti-nu_e              nux
3.950827417032522909e-02 2.250910717689268545e-06 3.450223726040359409e-05
6.216515720353820579e-02 3.613758382369853590e-06 4.149713931971529596e-05
9.619324500531603594e-02 5.564765712289168355e-06 4.773319226491486389e-05
1.482652429011663275e-01 8.345804295439826739e-06 5.341197613176594002e-05
2.267098932022164059e-01 1.221024159126570513e-05 5.822890208515350927e-05
3.415534853608562238e-01 1.738427783984770159e-05 6.175014404354032995e-05
5.033886370198488169e-01 2.394233914304836356e-05 6.308985681194849036e-05
7.216043798706608392e-01 3.187457104040794601e-05 6.225786324866677368e-05
9.949794856453081371e-01 4.098702448323782388e-05 5.955381773975620290e-05
1.313016942573277168e+00 5.073735679216619099e-05 5.517424443802603087e-05
1.684215966801756226e+00 6.003590391741589011e-05 4.925781678737759417e-05
2.475518305736441604e+00 6.725443784807146953e-05 4.193209959708810213e-05
2.618312821687167169e+00 7.142682199520985803e-05 3.424367380351856584e-05
2.139988048385477182e+00 7.167931613129136762e-05 2.684587271506760946e-05
1.516654826878912843e+00 6.751334790068096289e-05 2.011995463060508690e-05
1.004578209816594736e+00 5.872279514272012451e-05 1.417135233611527723e-05
5.511929190612753215e-01 4.698136692700074927e-05 9.369960231169642401e-06
2.430612942046000702e-01 3.454744473037590479e-05 5.839930595942047919e-06
8.567009774265200994e-02 2.325663084049295399e-05 3.434832596350474070e-06
2.528243869186723794e-02 1.420556377545764383e-05 1.896314677317568047e-06
6.673703178039490716e-03 7.761230715563426883e-06 9.676558453601311847e-07
1.667796989255012144e-03 3.854515806280931243e-06 4.615704263998186424e-07
4.098434561661170998e-04 1.766850288142484555e-06 2.084582051449318392e-07
1.011731871420075131e-04 7.711756315789551005e-07 9.079421904853597976e-08
2.538605047127762981e-05 3.330218429006118692e-07 3.897480008016035167e-08
6.479985282902145546e-06 1.494119912991769689e-07 1.692948273473813036e-08
1.666793094142717017e-06 7.132260274640227825e-08 7.542306249806983843e-09
4.254483171766516568e-07 3.578817922059350189e-08 3.433757205661903927e-09
1.044645256601533785e-07 1.840398468839043472e-08 1.575116313318712246e-09
2.369529050298430524e-08 9.311204516193875790e-09 7.162997572996448646e-10
4.593515796357802974e-09 4.614269206193276385e-09 3.178551442900089699e-10
7.425827135920211698e-10 2.197205620755617118e-09 1.310554858942552753e-10
1.050693440166768802e-10 9.977548200274516003e-10 5.423642062907202517e-11
1.293086623754437095e-11 4.314424551751253419e-10 2.138737000802211428e-11
1.375097390365321304e-12 1.776769493645220723e-10 8.031166880659496455e-12
1.254024703416036542e-13 6.975902525192780698e-11 2.874260101734831167e-12
9.722484953722883165e-15 2.624810062083749908e-11 0.000000000000000000e+00
6.328216800873927616e-16 9.865413757990001897e-12 0.000000000000000000e+00
3.572214206458458148e-17 4.743696953539390658e-12 0.000000000000000000e+00
4.201555753258203227e-09 2.881233449335991014e-07 0.000000000000000000e+00
