# t = 015 ms, neutrino energy spectrum for the wh07.15.40g.shen model
# nu_e                   anti-nu_e                nux
3.590757978356991231e-02 1.798081895141930833e-03 3.191235862987196192e-02
6.064670035416976773e-02 3.066738996852827557e-03 4.485021269787518167e-02
1.005704571684691434e-01 5.104152757550215955e-03 6.114184669999217503e-02
1.656483072143766777e-01 8.342397854416398403e-03 8.191061118108533545e-02
2.710410518775110411e-01 1.341132022568611651e-02 1.085366480349956864e-01
4.391082295904339960e-01 2.119982484998807204e-02 1.425486602933145885e-01
7.036302770025900655e-01 3.291213661550795866e-02 1.856257534643805385e-01
1.113442438145446189e+00 5.010623719803504461e-02 2.395971313520838253e-01
1.720536074564913642e+00 7.467227079461462302e-02 3.063368807462732435e-01
2.578696670277039082e+00 1.086977840429938919e-01 3.876796165362738633e-01
3.715797504019190622e+00 1.542131983027429654e-01 4.853075562069847360e-01
5.224280083182267553e+00 2.127746054545259780e-01 6.006550358296682823e-01
6.276625861744026480e+00 2.848438660132666667e-01 7.347802770062399347e-01
7.218578974882765564e+00 3.689746327666898473e-01 8.881472763373845503e-01
7.733114903560102782e+00 4.610543947974317658e-01 1.060416441818742062e+00
7.546475001250583681e+00 5.539223767001563159e-01 1.250212241121067214e+00
6.695280232144449784e+00 6.375340358656612638e-01 1.454936008444900786e+00
5.392874078012727779e+00 6.998851507028016616e-01 1.670001379488655679e+00
3.958891174112904476e+00 7.298972368275515876e-01 1.887789594630683299e+00
2.672029949856388864e+00 7.220627961042647147e-01 2.098636087389163407e+00
1.685131034731499167e+00 6.777101594281235153e-01 2.293710915201813361e+00
1.013665833029901098e+00 6.013471508507786112e-01 2.464175780979738217e+00
5.950345497907754133e-01 5.030893859330989315e-01 2.595699661202586661e+00
3.456027058578177158e-01 3.962953889717465428e-01 2.673271226662375266e+00
1.988204455867239595e-01 2.940287274735262080e-01 2.683858728982257968e+00
1.124630039136123028e-01 2.061820194905805426e-01 2.619359524368328085e+00
6.195149968962020831e-02 1.375563293324638670e-01 2.478172964163521730e+00
3.302658053736726856e-02 8.799666080462471840e-02 2.265507350702297806e+00
1.668545428368764863e-02 5.457604403457606834e-02 1.994867318317432359e+00
7.717114819492927255e-03 3.354489330574954298e-02 1.690793742378015052e+00
3.080408966555853341e-03 2.092614903004409721e-02 1.381782437931401653e+00
1.042657226380790851e-03 1.306077773891098706e-02 1.053679587760381509e+00
3.079329326365449972e-04 8.076753854390213844e-03 8.186837272726735781e-01
7.720722612686854009e-05 4.888577085786507091e-03 6.223775131316846565e-01
1.610448282723690516e-05 2.888326865287535287e-03 4.736441116970155907e-01
2.744951104048845062e-06 1.699345220964707578e-03 3.820472654358854081e-01
3.760061331833570019e-07 1.046898471109184098e-03 0.000000000000000000e+00
4.073302124088183178e-08 7.164808525289525143e-04 0.000000000000000000e+00
3.662177615476134764e-09 4.594930196806226372e-04 0.000000000000000000e+00
5.029999297515829096e-06 4.280719485728086545e-04 0.000000000000000000e+00
