# t = 080 ms, neutrino energy spectrum for the wh07.15.40g.shen model
# nu_e                   anti-nu_e                nux
3.005537766643593192e-02 3.919688535591629372e-03 3.732786571204247533e-02
5.069214271733103044e-02 6.691368697970484850e-03 5.293183626493654786e-02
8.365675203432064444e-02 1.113328511874728428e-02 7.278752703110402678e-02
1.366897587463743180e-01 1.819938181317375808e-02 9.838816685830054087e-02
2.215179408825483920e-01 2.929585318344367362e-02 1.315452276453155933e-01
3.541653445173099102e-01 4.644810491921951695e-02 1.742607091334580083e-01
5.579455136029890516e-01 7.250501493219636828e-02 2.287122701137640768e-01
8.744725276698352978e-01 1.113639031971146443e-01 2.972356568128501908e-01
1.323232683975183566e+00 1.680887211718051777e-01 3.821076516692229474e-01
1.911384189334232264e+00 2.489639967813776500e-01 4.854094809266451538e-01
2.601307704943185417e+00 3.613111578299098015e-01 6.086913045908827202e-01
3.240548042706704823e+00 5.129566211033927958e-01 7.531882416499956490e-01
3.711805064177546853e+00 7.108881237082427251e-01 9.193851290170371726e-01
4.034083969697655370e+00 9.594226943778457750e-01 1.106826333413051477e+00
4.063399306997992788e+00 1.257118961368959065e+00 1.313903247004813313e+00
3.761216364970098258e+00 1.594043344892509984e+00 1.537821598734598005e+00
3.186715384694372322e+00 1.949710924206017992e+00 1.774492818726106425e+00
2.466624959090364833e+00 2.291065068718724618e+00 2.017486783058858091e+00
1.743027329863107378e+00 2.572760317621668680e+00 2.256418995646366277e+00
1.126782153471228565e+00 2.744871527879878759e+00 2.477761691578122871e+00
6.710239336937632304e-01 2.770758889315156459e+00 2.671201700591448347e+00
3.731065446418672660e-01 2.641823204265063119e+00 2.830901672443249417e+00
1.974700688106816593e-01 2.371437682123260782e+00 2.939364799812083096e+00
1.015107513029201020e-01 1.995844346440692085e+00 2.977529528088270094e+00
5.147415498748521279e-02 1.570167796564718055e+00 2.932270066915873219e+00
2.589181556161269937e-02 1.155156149115670550e+00 2.797445731793146706e+00
1.293388842725522875e-02 7.973186124677185127e-01 2.575270882704836062e+00
6.426701191222608869e-03 5.191242578890332693e-01 2.276957810743420296e+00
3.161710241590151831e-03 3.213992457575929884e-01 1.923812927366215231e+00
1.538542775238831411e-03 1.912307738203343210e-01 1.546874991740834648e+00
7.422004824023335084e-04 1.107303951933439612e-01 1.180995732924963404e+00
3.549347076899801311e-04 6.310031816721138609e-02 8.252610840681789961e-01
1.660696236882876458e-04 3.567752330258720100e-02 5.757787112809780172e-01
7.541140686540603118e-05 2.011035883330417051e-02 3.830839391239677094e-01
3.325800610829865325e-05 1.136358374444662589e-02 2.452839763084760372e-01
1.377330315346360042e-05 6.531848238706803277e-03 1.544940799845054280e-01
5.411051741662817594e-06 3.966259711324225841e-03 0.000000000000000000e+00
2.066942563174727211e-06 2.592194904155195514e-03 0.000000000000000000e+00
7.470661208010865311e-07 1.473988822153057300e-03 0.000000000000000000e+00
1.061501583935516301e-05 4.725028028751573862e-04 0.000000000000000000e+00
