# t = -006 ms, neutrino energy spectrum for the wh07.15.40g.shen model
# nu_e                   anti-nu_e              nux
5.964629730877514524e-02 2.010238545049145059e-06 1.611407639818809509e-03
9.325208032652233803e-02 3.181755757513638336e-06 1.891270439346522721e-03
1.441791709112313635e-01 4.864632174388265513e-06 2.089289194169997605e-03
2.226004315014377954e-01 7.254400043527792794e-06 2.236296291758330199e-03
3.426492209294025870e-01 1.055264018987489226e-05 2.334317374227253602e-03
5.248512507469780264e-01 1.492684110287635234e-05 2.381412500765111521e-03
7.988802900231815052e-01 2.042255600302565207e-05 2.377371451330164299e-03
1.205446712319946601e+00 2.700825093703683200e-05 2.348469847321831352e-03
1.788882537704477693e+00 3.448462176124977624e-05 2.341371116224533980e-03
2.599203928727936042e+00 4.234578494961957398e-05 2.409020344910519414e-03
3.679259668661454263e+00 4.964184815635304019e-05 2.614902012190924163e-03
5.361138228857130983e+00 5.508912614158421878e-05 2.997476084100718797e-03
6.667987835362652937e+00 5.793145009222506499e-05 2.592344830814732014e-03
8.095966978473207121e+00 5.750862318218038485e-05 1.781884220858994143e-03
9.372822545958161555e+00 5.346977136833000867e-05 1.062537657408569539e-03
9.862849048131122842e+00 4.583270958289803893e-05 5.626522415600826660e-04
8.895595225073625656e+00 3.607610247657010838e-05 2.713526250764297849e-04
6.345666811804991703e+00 2.603628914683743043e-05 1.236387133690542285e-04
3.272217299364613474e+00 1.713056333518858302e-05 5.585142495975209821e-05
1.149913028156599903e+00 1.015107205922549252e-05 2.621183632319266533e-05
2.931033618220644787e-01 5.312671765566314306e-06 1.272595831094790226e-05
6.036198713248602798e-02 2.475774910500729367e-06 6.075347704126616522e-06
1.080245683933617890e-02 1.036673994643332178e-06 2.837076302693881049e-06
1.777287801353277363e-03 3.963707208405585049e-07 1.284562700276717997e-06
2.757850952860181333e-04 1.417464113651261113e-07 5.592470399937531761e-07
4.018068539221565042e-05 4.989308296085733578e-08 2.309811425068212717e-07
5.406307160866933930e-06 1.837470063769994883e-08 8.962165667852888757e-08
6.667012162504370152e-07 7.420614802648973492e-09 3.262114375220548527e-08
7.568911838391670551e-08 3.400441549251619066e-09 1.167217572110847793e-08
8.179752422749356070e-09 1.797723791811148554e-09 4.215309073936674739e-09
8.599197229823017374e-10 1.113257623020140730e-09 1.611038750320474033e-09
8.798963634160137977e-11 7.426764252370363195e-10 6.377495230021876446e-10
1.032634539521003465e-11 5.135629944269908306e-10 2.894728488582067349e-10
1.200131613655836452e-12 3.544751938671759430e-10 1.427854491062725287e-10
1.241312527307833235e-13 2.359595182111706525e-10 7.507489151435956004e-11
1.126193758192587194e-14 1.490285809977960319e-10 4.086965398859812701e-11
8.728745918493476076e-16 9.225326768019665055e-11 0.000000000000000000e+00
5.630379232023475193e-17 6.299415448837114386e-11 0.000000000000000000e+00
3.122521231787648566e-18 5.720327556708061326e-11 0.000000000000000000e+00
4.139808306725726434e-09 1.189440622987505072e-05 0.000000000000000000e+00
