# t = -027 ms, neutrino energy spectrum for the wh07.15.40g.shen model
# nu_e                   anti-nu_e              nux
1.963011363793891462e-02 1.864376022265617613e-06 2.845374021724649303e-05
3.104177109586675129e-02 3.010025329098628368e-06 3.562575258019318349e-05
4.733822648316669129e-02 4.635735284440169165e-06 4.219412564113063358e-05
7.149875920377606053e-02 6.923421625784831564e-06 4.815665995927371720e-05
1.068029163854089802e-01 1.006355536284434547e-05 5.323192843767191642e-05
1.562716545544357016e-01 1.421399421441560112e-05 5.696099619422181692e-05
2.210356646445925943e-01 1.944173506988437162e-05 5.862182539284716915e-05
3.005541549997313711e-01 2.572271415367667451e-05 5.809471919052157916e-05
3.866847232962589143e-01 3.286504707757591210e-05 5.554254774732275706e-05
4.560951532084493998e-01 4.039570988139189834e-05 5.119517747985940218e-05
4.854946090247347912e-01 4.747358574425409607e-05 4.527711013880794563e-05
7.977759218538694741e-01 5.302894246540596423e-05 3.820720544255640146e-05
4.781922808353825105e-01 5.624938111744826562e-05 3.075803635245950081e-05
2.657087113056131322e-01 5.645556918024767322e-05 2.360408741967000314e-05
1.742613296352303887e-01 5.326105811470970366e-05 1.724689076629757004e-05
8.314996117265306685e-02 4.675660342814089447e-05 1.185970421770597706e-05
3.133616526402034641e-02 3.805850832591140020e-05 7.634693696289198160e-06
1.152273110539744731e-02 2.867721642636712667e-05 4.599196633998218070e-06
3.937899356301650423e-03 1.993909026316518769e-05 2.587418903871992952e-06
1.284378094662937293e-03 1.271977415252052547e-05 1.353311907915413621e-06
4.043856320893328589e-04 7.397861722737397864e-06 6.553141684889866559e-07
1.221363851935033528e-04 3.945132180548460593e-06 2.948975853218981971e-07
3.490798170674955269e-05 1.941056281084649985e-06 1.241737816130567024e-07
9.309325002844108800e-06 8.873301272756649432e-07 4.925968268497075244e-08
2.289389722407740312e-06 3.793001330544678923e-07 1.849247530730309695e-08
5.141804191404816852e-07 1.528585820923263778e-07 6.577433508775590532e-09
1.047796427056585568e-07 5.835870883776896070e-08 2.212176140701798101e-09
1.927720059929660424e-08 2.111610628274573481e-08 7.006873781741233910e-10
3.156550765610019045e-09 7.225740012388131798e-09 2.079939831118096956e-10
4.523498475909281258e-10 2.330916576513631122e-09 5.760723645175290031e-11
5.492498430354812111e-11 7.057977653515461290e-10 1.480995928348174039e-11
5.688784798379966633e-12 1.998422489404315487e-10 3.386917570153328753e-12
4.745183325467153969e-13 5.275221185061875140e-11 7.467002534529386252e-13
2.990828846445526332e-14 1.297953254689682384e-11 1.493214840952970977e-13
1.322051100069133260e-15 2.973902488308110527e-12 2.628668212192703121e-14
3.981245555682293826e-17 6.325246685069944742e-13 3.746172934835279684e-15
6.792024155083885388e-19 1.239532844755921041e-13 0.000000000000000000e+00
2.531850128274502033e-21 2.203535344836403065e-14 0.000000000000000000e+00
3.244594144813246826e-29 3.013233267513906099e-15 0.000000000000000000e+00
4.108095777691574377e-09 2.451339942316637308e-07 0.000000000000000000e+00
