# t = 041 ms, neutrino energy spectrum for the wh07.15.40g.shen model
# nu_e                   anti-nu_e                nux
3.322021003641097148e-02 3.243725973450668851e-03 3.573796656484275192e-02
5.617609692359543799e-02 5.557579898075304219e-03 5.052055798125686115e-02
9.305361335813924772e-02 9.286271936604681421e-03 6.925064224509347444e-02
1.527158704924445887e-01 1.524960860913930800e-02 9.330981671276833422e-02
2.486679127841897596e-01 2.465959556067128661e-02 1.243806154415787874e-01
3.992533746156694541e-01 3.926467236261165644e-02 1.643282352701992688e-01
6.313258360566619265e-01 6.152304850471125575e-02 2.151994620415945969e-01
9.854794793595321734e-01 9.476925400299821001e-02 2.792031255635886722e-01
1.492495695988391491e+00 1.432859103973906645e-01 3.585645056508593442e-01
2.172331187215117421e+00 2.122825424755964419e-01 4.553943844071519087e-01
3.000380450752563544e+00 3.076558333264769463e-01 5.715229990498628121e-01
3.798081542408783928e+00 4.354207446524751557e-01 7.083058966882336271e-01
4.148481389960118726e+00 6.005998232256114511e-01 8.665623071596831872e-01
4.351233107943436984e+00 8.053007561002474279e-01 1.046380356298426850e+00
4.249313288290397672e+00 1.046350722521891541e+00 1.246759121567613038e+00
3.805627012123740993e+00 1.313159484568150903e+00 1.465590337311944102e+00
3.106826843968483409e+00 1.586152432797980572e+00 1.699486177241935847e+00
2.306779210933485924e+00 1.836425224705197978e+00 1.942726497983954914e+00
1.560907392770116031e+00 2.026056990263833235e+00 2.185616291929831867e+00
9.684498600904389853e-01 2.117040941354926709e+00 2.414977758740398883e+00
5.577366556125363806e-01 2.089551575258595584e+00 2.619837836881346416e+00
3.036962070785621526e-01 1.949266277301771044e+00 2.793310453174144836e+00
1.596386739171921643e-01 1.708672108313879834e+00 2.919275658590640532e+00
8.244938323327553886e-02 1.402693085899335612e+00 2.978939304499732543e+00
4.230155744170516902e-02 1.076289185934315329e+00 2.954461526346594979e+00
2.164145814866717810e-02 7.731646965226376400e-01 2.837821765891324954e+00
1.104313827206507628e-02 5.225163032185345946e-01 2.629550330142637726e+00
5.616192005400523664e-03 3.347161985168182752e-01 2.340029497338419251e+00
2.819636567532795429e-03 2.052678386390055509e-01 1.990778121712776016e+00
1.388422058153923567e-03 1.219365768845844800e-01 1.613606063475549135e+00
6.650381019912275952e-04 7.101205372698307650e-02 1.244294003270937532e+00
3.129124972593260974e-04 4.093516447032481687e-02 8.809394062922982771e-01
1.424745854011628661e-04 2.351155484643519325e-02 6.249077396763107473e-01
6.110965948089827670e-05 1.351474271302158595e-02 4.247639997906547671e-01
2.418914528018781783e-05 7.813230892973309014e-03 2.793880755220400358e-01
8.673254739281209715e-06 4.610147185183877117e-03 1.819554511834679811e-01
2.792100553602512868e-06 2.892038123322488059e-03 0.000000000000000000e+00
8.156437134113722834e-07 1.995888884897179753e-03 0.000000000000000000e+00
2.256831158613900401e-07 1.258166364564798504e-03 0.000000000000000000e+00
8.813278485748818371e-06 4.586165650181384655e-04 0.000000000000000000e+00
