# t = 047 ms, neutrino energy spectrum for the wh07.15.40g.shen model
# nu_e                   anti-nu_e                nux
3.270989391447901712e-02 3.439944697509122844e-03 3.612780339027756027e-02
5.529682293497476669e-02 5.893092843126037685e-03 5.111094473501029412e-02
9.154781082641287593e-02 9.844742050526458094e-03 7.010988700875860069e-02
1.501226559722591003e-01 1.616308100853027993e-02 9.453586065779401304e-02
2.442412149469601612e-01 2.613168063992477377e-02 1.261030153582672619e-01
3.917532412382633278e-01 4.160314190225203324e-02 1.667115463842350764e-01
6.188883158154950825e-01 6.518649174615270825e-02 2.184425089951681498e-01
9.667255030020240891e-01 1.004315136371417561e-01 2.835387168868578889e-01
1.465848643085810865e+00 1.519108556074543204e-01 3.642470005905066865e-01
2.138232020640867148e+00 2.252190836244812588e-01 4.626835353525668437e-01
2.960345748357217310e+00 3.267355220254737902e-01 5.806598420291002594e-01
3.682758648458296147e+00 4.630484616358424010e-01 7.194345122440067852e-01
4.041916436961544790e+00 6.397985496543147077e-01 8.798281604072593076e-01
4.262328321063572290e+00 8.596342751120129577e-01 1.061795258218122040e+00
4.181048950014921495e+00 1.119658254228600436e+00 1.264199707682036156e+00
3.766580832457044892e+00 1.408760314051268114e+00 1.484771568191027846e+00
3.096499257404142558e+00 1.707023590021164328e+00 1.719947859353120556e+00
2.319160029580799698e+00 1.983491955619432368e+00 1.963819540287677912e+00
1.584521809854771757e+00 2.197016823078540515e+00 2.206488171260377662e+00
9.923877400372161928e-01 2.305223704606754520e+00 2.434614174277129006e+00
5.757978575588003078e-01 2.284979025044673318e+00 2.637267947872591556e+00
3.147339320347284364e-01 2.141510530291578451e+00 2.807754884655058625e+00
1.653772278964050491e-01 1.886367738861393750e+00 2.929652500394696713e+00
8.504694607190622924e-02 1.556274909342051593e+00 2.983992803068966193e+00
4.329627566607795186e-02 1.199896220798966961e+00 2.953858028669993363e+00
2.193292261264180587e-02 8.657470969412368600e-01 2.831671402261362047e+00
1.106771279651984179e-02 5.871808268942793063e-01 2.618430455879505736e+00
5.558979998877239953e-03 3.769958010112476887e-01 2.324890655840953890e+00
2.755199607161365732e-03 2.312979235677602718e-01 1.972800190414010224e+00
1.340240295583351336e-03 1.371557644644705865e-01 1.594105351029842632e+00
6.378386909365900068e-04 7.955447301189702558e-02 1.224652181401290729e+00
2.996704556765173344e-04 4.557964056763984945e-02 8.630535160148399276e-01
1.365841626083316718e-04 2.596436840460952800e-02 6.088333874573689242e-01
5.886351229143254373e-05 1.477790428121498502e-02 4.110926701751019263e-01
2.380344125099233398e-05 8.455887608049871343e-03 2.682762550855232186e-01
8.899309944465045799e-06 4.930743095471363038e-03 1.730705542578969691e-01
3.026079391160843950e-06 3.048784109979018643e-03 0.000000000000000000e+00
9.597044631404436618e-07 2.063137483010066449e-03 0.000000000000000000e+00
2.890325451185002885e-07 1.261447961968907268e-03 0.000000000000000000e+00
9.322373567697956240e-06 4.615290809734663409e-04 0.000000000000000000e+00
