# t = 075 ms, neutrino energy spectrum for the wh07.15.40g.shen model
# nu_e                   anti-nu_e                nux
3.054367202768043521e-02 3.893937779923383781e-03 3.725391013583740502e-02
5.154489672790646404e-02 6.650294205778523732e-03 5.280314057824741364e-02
8.512817492710064715e-02 1.107202382953171443e-02 7.258994363049445231e-02
1.391988050384086739e-01 1.811226621820494903e-02 9.809317876645612388e-02
2.257586347691163120e-01 2.917766304884449394e-02 1.311152272671138874e-01
3.611897957261349101e-01 4.629543263479562326e-02 1.736491501388824632e-01
5.693614035794185568e-01 7.231762739957048325e-02 2.278658594004787930e-01
8.919407472615301646e-01 1.111430529699471842e-01 2.960862946530659623e-01
1.349988633733427701e+00 1.678320371901277641e-01 3.805879308606203160e-01
1.951914924189881662e+00 2.486549012960539151e-01 4.834624233185139119e-01
2.659877026270416778e+00 3.609027344096661372e-01 6.062922463233263448e-01
3.310253806623828954e+00 5.123427825188962004e-01 7.502987358628158132e-01
3.774403421727102081e+00 7.099435765702285517e-01 9.160130123933671875e-01
4.086531179593139385e+00 9.577429314611575206e-01 1.103020089615461163e+00
4.101001750361054299e+00 1.254126281218830741e+00 1.309754531324837545e+00
3.782224118193997953e+00 1.588937324695030240e+00 1.533465679797832326e+00
3.191552243073472628e+00 1.941473268964275745e+00 1.770103737482917605e+00
2.459832532583762887e+00 2.278530838496567679e+00 2.013262796088686191e+00
1.730824974783769399e+00 2.554795062699092068e+00 2.252572157690892141e+00
1.114477785543211530e+00 2.720807948041989555e+00 2.474534958492364822e+00
6.616529029909626880e-01 2.741129634201424192e+00 2.668842736575050445e+00
3.672791084512451176e-01 2.608525378131926420e+00 2.829576534654503206e+00
1.943664601251635093e-01 2.336680796381909619e+00 2.939220356742415774e+00
1.000380160152138237e-01 1.962432934623377534e+00 2.978442164981581541e+00
5.079050584472753066e-02 1.540786980465399303e+00 2.934006366472134975e+00
2.557792829965618506e-02 1.131546627308007924e+00 2.799699518561256539e+00
1.279420665222143379e-02 7.799506109865911307e-01 2.577740512067336898e+00
6.369242789041171596e-03 5.074446551654174797e-01 2.279418328127933879e+00
3.142052443522509730e-03 3.141651891789025153e-01 1.926148547024524760e+00
1.534204934526906547e-03 1.870617866472047697e-01 1.549090963117028652e+00
7.429411933380451185e-04 1.084571938138782776e-01 1.183171652058643053e+00
3.571035972847728013e-04 6.189322559766481657e-02 8.274022086673487042e-01
1.680541729702685072e-04 3.501607445552960829e-02 5.779111984823954717e-01
7.683418292950111291e-05 1.974269470539937940e-02 3.851512090495077256e-01
3.361523115842832528e-05 1.115606081495901757e-02 2.471889109834850828e-01
1.393884751520984982e-05 6.411782049797420946e-03 1.561776978639213276e-01
5.485583114968186601e-06 3.893595535950775208e-03 0.000000000000000000e+00
2.129888463588713209e-06 2.551354209034720124e-03 0.000000000000000000e+00
7.851933820289238902e-07 1.460408017462513268e-03 0.000000000000000000e+00
1.055244718212150541e-05 4.725992975457327149e-04 0.000000000000000000e+00
