# t = 030 ms, neutrino energy spectrum for the wh07.15.40g.shen model
# nu_e                   anti-nu_e                nux
3.421874850689328451e-02 2.855097876278823391e-03 3.487919094372363832e-02
5.786508798701184980e-02 4.888584806043141592e-03 4.920080819588976140e-02
9.592331771445766764e-02 8.167542044563633891e-03 6.733426054899520341e-02
1.576324449932096083e-01 1.341032116642597652e-02 9.059243290826932138e-02
2.570447139632579536e-01 2.167762179706895706e-02 1.205586162447275789e-01
4.137364581722859369e-01 3.449926267903589971e-02 1.590109548282962193e-01
6.565185161049601481e-01 5.401868070038731012e-02 2.079077350266348712e-01
1.026688444814159773e+00 8.311952185524626446e-02 2.693690464049304789e-01
1.559270398156004100e+00 1.254797076806798140e-01 3.455591900777252312e-01
2.280100851448868315e+00 1.855142706348691939e-01 4.385599495315874452e-01
3.175409467679408237e+00 2.681345902123670188e-01 5.502284700766065795e-01
4.172764886308862664e+00 3.782054414249187979e-01 6.820841513965573144e-01
4.645983044065282286e+00 5.195404579793149180e-01 8.350510362165792788e-01
4.957123790381174011e+00 6.932633706377785421e-01 1.009464058152770072e+00
4.929420104850406048e+00 8.958637970633785974e-01 1.204680330973367797e+00
4.486354052646036372e+00 1.117547479683997480e+00 1.418979406626140971e+00
3.724141690516570513e+00 1.341211700167455501e+00 1.649311830092372588e+00
2.813349709095689377e+00 1.541865899796721617e+00 1.890256211568059008e+00
1.939632545958499987e+00 1.688036104359513789e+00 2.132628882897176670e+00
1.230686745962230155e+00 1.751120917526520104e+00 2.364141355107147735e+00
7.290531186979430922e-01 1.717935391175927418e+00 2.573954582087708332e+00
4.112147807538873434e-01 1.594005094960811997e+00 2.753292491989725921e+00
2.253772876342989284e-01 1.391498973347857548e+00 2.885896940157778534e+00
1.220406804757886154e-01 1.139761683185954277e+00 2.954891995933353055e+00
6.598697877208313523e-02 8.750439290536193848e-01 2.944398353877883512e+00
3.566708476683633222e-02 6.313558588332390809e-01 2.843159067336896051e+00
1.922956721851143413e-02 4.306036453289867616e-01 2.650657838940008393e+00
1.032207867826134655e-02 2.799767562274857458e-01 2.377058345299811748e+00
5.521195993060482379e-03 1.753910613559823140e-01 2.043429362397465088e+00
2.893232474149808747e-03 1.070970799481350544e-01 1.680170857351033442e+00
1.391895931034249894e-03 6.444112446069295841e-02 1.320612730093882137e+00
6.167874235693829527e-04 3.852565360221419516e-02 9.583155764053924441e-01
2.518077225394070454e-04 2.300212730430901964e-02 7.017314706573657412e-01
9.340937066518581390e-05 1.375603702950181639e-02 4.985072070958824209e-01
3.096967971144908661e-05 8.282331945079036278e-03 3.493396233272706985e-01
9.051678171936144833e-06 5.151623810804258942e-03 2.472573603012382659e-01
2.302574864564811383e-06 3.519140599306087424e-03 0.000000000000000000e+00
5.154984211785666882e-07 2.656440975722824949e-03 0.000000000000000000e+00
1.082975547254135527e-07 1.759376152093606151e-03 0.000000000000000000e+00
7.873948298821755560e-06 4.573921392735700946e-04 0.000000000000000000e+00
