# t = 039 ms, neutrino energy spectrum for the wh07.15.40g.shen model
# nu_e                   anti-nu_e                nux
3.334024394619146403e-02 3.180966055166942544e-03 3.562013571825053265e-02
5.637955784488959954e-02 5.449843872526814043e-03 5.033405227539472504e-02
9.340362079706721055e-02 9.106530037048865545e-03 6.897766269351897350e-02
1.533216469030676821e-01 1.495447135845916903e-02 9.292480940218068863e-02
2.497141439577438005e-01 2.418136697232823110e-02 1.238405305819002683e-01
4.010802885574555887e-01 3.850082256490695160e-02 1.635779886453720133e-01
6.344988169179265336e-01 6.032076257808426101e-02 2.141723585622122561e-01
9.901374610949952304e-01 9.290583557111518898e-02 2.778201108239022332e-01
1.498556840884295971e+00 1.404483576381237442e-01 3.567399039630520519e-01
2.179164647906730590e+00 2.080308792828958198e-01 4.530402992670595208e-01
3.009403977877828762e+00 3.013964299351783449e-01 5.685577578927863973e-01
3.836239471550745073e+00 4.263834827365594604e-01 7.046949655129632895e-01
4.191719352405315568e+00 5.878303670761414468e-01 8.622464916076604258e-01
4.395886904436966169e+00 7.876968792835010724e-01 1.041355310681522761e+00
4.291719671247515855e+00 1.022763059531584418e+00 1.241064318553254164e+00
3.841339245972270167e+00 1.282620234919552349e+00 1.459308235540977217e+00
3.133746431802740595e+00 1.547996112652880507e+00 1.692720983765319875e+00
2.324572978072881657e+00 1.790534266320538581e+00 1.935584753481409681e+00
1.571932427100872554e+00 1.973392939993708461e+00 2.178223417471549794e+00
9.756064594959800162e-01 2.059924486466324645e+00 2.407527409318888534e+00
5.630115553613131985e-01 2.031304568531991706e+00 2.612549722753757742e+00
3.078828471999623950e-01 1.893232716289070749e+00 2.786323007049164246e+00
1.628941112452958750e-01 1.658219908985182345e+00 2.912995909359981983e+00
8.481117302856222562e-02 1.360380105295504238e+00 2.973982532727659667e+00
4.390028166549769101e-02 1.043419299517668541e+00 2.951371365507420741e+00
2.266631153853957900e-02 7.496052957048320309e-01 2.837056383120067249e+00
1.167548164809286380e-02 5.069533414612712452e-01 2.631324124188583635e+00
5.996025776508117668e-03 3.252542484718358162e-01 2.344227949835746561e+00
3.040259565009010515e-03 1.999880122868690213e-01 1.996991340723234698e+00
1.511156626980929459e-03 1.192462123731909962e-01 1.621164795767761735e+00
7.300408372973541142e-04 6.977608676905912299e-02 1.252433752635772501e+00
3.448519145168760952e-04 4.044487991385389836e-02 8.887240106279920004e-01
1.565296943569948938e-04 2.337183006235785815e-02 6.322740031329882049e-01
6.674334081778304751e-05 1.352336824864757044e-02 4.314457106832439992e-01
2.604851223264461837e-05 7.873651438399360825e-03 2.852850159686185494e-01
9.201171901696072748e-06 4.682372785677563556e-03 1.872079710407367481e-01
2.918859730380843747e-06 2.965125606154169705e-03 0.000000000000000000e+00
8.378008766807971719e-07 2.068808255631443636e-03 0.000000000000000000e+00
2.261663005839905363e-07 1.319176958108254872e-03 0.000000000000000000e+00
8.656934931009511170e-06 4.583051478131680611e-04 0.000000000000000000e+00
