# t = -034 ms, neutrino energy spectrum for the wh07.15.40g.shen model
# nu_e                   anti-nu_e              nux
2.727034459812873249e-03 2.268917535632068660e-08 9.756655826051805134e-06
4.515343373293483585e-03 3.493832675443018647e-08 1.149965623859203458e-05
7.344918994391705890e-03 5.312222204962325526e-08 1.295563671255637727e-05
1.164804269714598411e-02 7.913717118682103173e-08 1.399693322706546392e-05
1.853411119572921997e-02 1.150393036883856508e-07 1.465031752045063526e-05
2.772534760254576763e-02 1.622915267608416897e-07 1.482868655782897955e-05
3.784594632064805508e-02 2.206595903225102169e-07 1.426533779638946566e-05
4.581331726223022288e-02 2.896500350125409291e-07 1.301824823348304435e-05
5.284759472544605513e-02 3.667252793215349537e-07 1.126196374724694210e-05
5.896869695808933109e-02 4.452621564631786231e-07 9.171767613726467279e-06
8.268463201780969218e-02 5.127400507961528364e-07 6.922403384278018647e-06
1.213143566691928660e-01 5.543590745484073771e-07 4.749589506464069939e-06
1.222022170830631138e-01 5.662129419420433759e-07 2.963954613223658116e-06
6.007120498612361637e-02 5.425694753720219744e-07 1.668307603134616539e-06
1.286785282709072657e-02 4.813391065232934943e-07 8.374125200163615150e-07
1.296812917206379692e-03 3.853796679716695411e-07 3.609897677949115230e-07
9.272938727236597648e-05 2.788019211704845070e-07 1.320290611487892849e-07
5.822688843579536171e-06 1.819431075554972509e-07 4.066061811205706563e-08
3.123346373660156725e-07 1.055390522438318868e-07 1.034783940895173321e-08
1.418901213635336146e-08 5.272453510008075235e-08 2.108699134788826932e-09
4.123728035098226272e-10 2.143161055285876634e-08 3.379696942099777966e-10
1.054445359340326251e-11 7.320593720038186664e-09 5.671235297678224714e-11
3.566151371048920804e-13 2.025560125252516550e-09 9.740406271870159763e-12
1.619993448043607178e-14 3.975355404589891209e-10 1.667547628360896565e-12
1.011557134227093349e-15 4.294913836627062927e-11 1.664775230256556109e-13
6.690691613352734939e-17 2.112882365236317112e-11 7.384740040137554623e-15
3.949632477687561259e-18 4.325968250429876428e-12 9.954709317321193199e-19
2.092179608411348375e-19 5.757807790446268723e-13 2.847316607038683382e-18
1.032070854658260342e-20 5.985498019518297368e-14 4.542719071071747518e-19
4.619634286342529952e-22 3.459264906185829945e-15 4.068896469178740835e-20
1.906421239623615268e-23 8.744951961942848931e-18 3.106476303440394694e-21
7.132632497742846083e-25 2.773273383365940202e-18 2.035820889463721191e-22
2.545993612936286349e-26 2.335865778578861148e-19 1.314814549547965142e-23
8.628509831434218291e-28 1.704356189759202727e-20 8.056261231327811549e-25
2.744932478490784481e-29 1.128092168995807826e-21 4.582025666435298246e-26
8.146524177324422509e-31 6.991152508163531317e-23 2.420914125607433925e-27
2.239678535490138652e-32 4.064051406218109000e-24 0.000000000000000000e+00
5.624959912070106597e-34 2.214418635608585700e-25 0.000000000000000000e+00
1.280059878581669684e-35 1.187557310327071493e-26 0.000000000000000000e+00
4.843582105357075705e-11 8.911751670327358461e-08 0.000000000000000000e+00
