# t = -030 ms, neutrino energy spectrum for the wh07.15.40g.shen model
# nu_e                   anti-nu_e              nux
1.838240378302061565e-02 1.154756410405588597e-06 2.379837090918595518e-05
2.927637592474913522e-02 1.813429864980706806e-06 2.856612490376513353e-05
4.506034518556896462e-02 2.745149931899161210e-06 3.299038335477097667e-05
6.867545441141530149e-02 4.044059698346858383e-06 3.696951945575955288e-05
1.032780235054557988e-01 5.800066798178372229e-06 4.022993794737684804e-05
1.505500287101851631e-01 8.076273735521820774e-06 4.238052014252123508e-05
2.103295489736378698e-01 1.088468746017677491e-05 4.288460220484747608e-05
2.786454534942973127e-01 1.417958697434882184e-05 4.171973562770662906e-05
3.438592737404496114e-01 1.781302507614738995e-05 3.908687111722969272e-05
3.818879670672809534e-01 2.148170949721656231e-05 3.518664637097722764e-05
3.850572250547642517e-01 2.471535475348900506e-05 3.021892147951679358e-05
3.062593603484751181e-01 2.699333705192928854e-05 2.456527910915704373e-05
2.349744602181627895e-01 2.794387836520626311e-05 1.890687598195137236e-05
7.721653142102458123e-02 2.729247177583783989e-05 1.374302637668405061e-05
1.345730773601127965e-02 2.494896229878580405e-05 9.353946096641642551e-06
1.505660032624978918e-02 2.112912839180647450e-05 5.874560869838483717e-06
7.536580933583485013e-03 1.650841314956981467e-05 3.383419551453166396e-06
2.332584410931762969e-03 1.186152929909875593e-05 1.782306113048193327e-06
6.526113068557981393e-04 7.789787174151900748e-06 8.550217874199696420e-07
1.615820448546728043e-04 4.627712664021063122e-06 3.712224384453624206e-07
3.414810335075892599e-05 2.457326930385564133e-06 1.448854087136440394e-07
5.625830193131267380e-06 1.166639907769564799e-06 5.068260971162084960e-08
5.578022764178134831e-07 4.950340639062459777e-07 1.589809341643629167e-08
1.150656184561254985e-08 1.876173031593396218e-07 4.419777681085849728e-09
4.916393730985602450e-12 6.329695101587008395e-08 1.042689359638756255e-09
5.136026068884970420e-13 1.902237503649860698e-08 1.879194352757360293e-10
4.765068090920729862e-14 5.091276645431362764e-09 1.884659283275707197e-11
3.867745475644722422e-15 1.203991289313893856e-09 2.724200968163857615e-13
2.884288947277005359e-16 2.314887754657999988e-10 4.571285175988645507e-16
2.072478288791226380e-17 2.804175997004287445e-11 6.143059468994030247e-17
1.401389442341862767e-18 8.430369490114066492e-13 7.628166153234462463e-18
8.806894380605510501e-20 1.114774979288506094e-15 8.217122341725751333e-19
5.085970542166406142e-21 1.696605123455748929e-16 8.422696206904656454e-20
2.716772364047778349e-22 2.266038377064491806e-17 8.058317419823712597e-21
1.345464974716660908e-23 2.713512030553302543e-18 7.276293949995699483e-22
6.234193175312359093e-25 3.001519530811714026e-19 6.131553482009841667e-23
2.718859876391102024e-26 3.091138101536490013e-20 0.000000000000000000e+00
1.103632323583633600e-27 2.972823399834681654e-21 0.000000000000000000e+00
4.125976721219261194e-29 2.697320519923941122e-22 0.000000000000000000e+00
2.963040344720852933e-09 2.265711982054363812e-07 0.000000000000000000e+00
