# t = -003 ms, neutrino energy spectrum for the wh07.15.40g.shen model
# nu_e                   anti-nu_e              nux
3.157613033513629458e-02 1.684174012787550945e-04 1.563744916246860225e-02
5.067339246999865571e-02 2.831625131564070126e-04 2.153081921815599639e-02
8.036013094160604497e-02 4.645705464103928764e-04 2.880503457244218066e-02
1.271546607301347054e-01 7.473074622190521016e-04 3.787820222018203203e-02
2.003265563236288072e-01 1.179692069900002867e-03 4.915400469492749169e-02
3.134058164992478690e-01 1.826314869246289854e-03 6.301068844981204398e-02
4.852917933894614344e-01 2.768977975920750619e-03 7.976197508854471208e-02
7.475909495375638869e-01 4.103973037342927704e-03 9.960884582317293401e-02
1.120426660908562910e+00 5.931952575975959520e-03 1.225834207664287107e-01
1.631844971157136559e+00 8.339911279122876053e-03 1.485097060306285466e-01
2.309800422955774923e+00 1.137649676418575964e-02 1.770977809160105276e-01
3.205417199159295016e+00 1.502479771412782057e-02 2.079418900569155182e-01
4.324036999212099275e+00 1.917608827543596656e-02 2.396854566138043596e-01
5.535692539727346428e+00 2.358234504302776993e-02 2.705593081933242439e-01
6.513862020951069809e+00 2.781643512960070216e-02 2.986299700154960157e-01
7.086511058100768423e+00 3.126762271466804882e-02 3.216240336694126123e-01
6.743921665577435220e+00 3.324328308022153622e-02 3.367052394125207293e-01
5.366286680517477592e+00 3.312162075089387231e-02 3.406695816999421034e-01
3.412342846851228906e+00 3.060483501489522778e-02 3.298352868684483741e-01
1.717240301364830968e+00 2.588107633994068263e-02 3.013184425953205348e-01
6.729547619211825316e-01 1.967650955608409025e-02 2.531605547195278638e-01
2.102163269650867694e-01 1.317416470447934848e-02 1.878800904414131001e-01
5.777373976740046713e-02 7.562910507678791312e-03 1.149316972261322095e-01
1.432329807926670077e-02 3.561590301341093900e-03 5.219394906915921645e-02
3.223298784035212930e-03 1.245178379473102026e-03 1.209209974688306433e-02
6.432524088883967471e-04 2.570530482428137493e-04 3.055929581332293156e-04
1.107016411665960083e-04 1.426059770774852189e-05 4.595979412044536128e-06
1.605625240128431459e-05 9.117512552038517414e-09 2.010187357650664052e-06
1.907517581801089546e-06 4.099117428149111966e-09 8.756518815059416501e-07
1.802461482703336280e-07 1.982425505369784354e-09 3.342052427602208829e-07
1.296326308056137588e-08 1.042151604312293391e-09 1.060797403204698375e-07
7.228178693875615907e-10 6.049103599992456979e-10 2.471235135663827847e-08
3.768387189885493822e-11 3.795209543260676374e-10 6.539836091067687703e-09
2.121860068568802055e-12 2.447409121894756804e-10 2.091208304428766498e-09
1.451279817329233336e-13 1.618337090757337235e-10 6.920290344921737424e-10
1.049208338433077387e-14 1.079524775635975470e-10 2.361019491465453836e-10
7.296175122256029831e-16 7.369729854594462526e-11 0.000000000000000000e+00
4.465291716841069456e-17 5.853460130178643280e-11 0.000000000000000000e+00
2.415849827096348343e-18 5.639701255722134136e-11 0.000000000000000000e+00
4.733396821648365687e-07 2.089285899696747195e-04 0.000000000000000000e+00
