# t = 066 ms, neutrino energy spectrum for the wh07.15.40g.shen model
# nu_e                   anti-nu_e                nux
3.133115666080611011e-02 3.798535422673693374e-03 3.698883960426352369e-02
5.291564898563760888e-02 6.494982369041445679e-03 5.240141281292895470e-02
8.748553531497162139e-02 1.082785108375079741e-02 7.199500114968863940e-02
1.432175624207477072e-01 1.773856801514602302e-02 9.723031841158949473e-02
2.325398074675469606e-01 2.861766649591646755e-02 1.298900809179202864e-01
3.723738176286268131e-01 4.547034125248766712e-02 1.719437574392525259e-01
5.874512260503779171e-01 7.111955688411719656e-02 2.255398755436286984e-01
9.193655852076183521e-01 1.094199137811296130e-01 2.929805256642582512e-01
1.391913079128260122e+00 1.653668503581792737e-01 3.765336135324180433e-01
2.016150539330982205e+00 2.451322172711930536e-01 4.782995130238666959e-01
2.755042135995428687e+00 3.558591506786165093e-01 5.999276378031900281e-01
3.422685495928762034e+00 5.051000869249085978e-01 7.426257315688945537e-01
3.864817408838113533e+00 6.996281791363282432e-01 9.070159648194765500e-01
4.149189429348833613e+00 9.429974975561472572e-01 1.092767032030910856e+00
4.128190453962771400e+00 1.233228769880220010e+00 1.298417886718352232e+00
3.780307151669160870e+00 1.559822265760925308e+00 1.521331156346122704e+00
3.163676243982931346e+00 1.901879958165401341e+00 1.757560802410833567e+00
2.416375845177531012e+00 2.226325802657114661e+00 2.000794674127374329e+00
1.684359825241072084e+00 2.488502353044404813e+00 2.240757577215561458e+00
1.074751932596621939e+00 2.640484139365457672e+00 2.464025855870853654e+00
6.330898800149186156e-01 2.649570900242560256e+00 2.660272310656011552e+00
3.494909455670149323e-01 2.511332271946488337e+00 2.823525323371946172e+00
1.865075855393427129e-01 2.239869789224243402e+00 2.936319117789963240e+00
9.576288119857609415e-02 1.872586572902251056e+00 2.978745794333264918e+00
4.843653011327494345e-02 1.463502804187636563e+00 2.937246386552927913e+00
2.434747604043262931e-02 1.070054741994278080e+00 2.805227925800235056e+00
1.216866612547425584e-02 7.346543424240208342e-01 2.584635277427454358e+00
6.048616655469393755e-03 4.764978608503160351e-01 2.286749157267364829e+00
2.967178921755876057e-03 2.944484430942228004e-01 1.933253519591079828e+00
1.433907443663588180e-03 1.752727092413954302e-01 1.555661899210657451e+00
6.832421999685536805e-04 1.023261230332339899e-01 1.189182935942184605e+00
3.236507348032837913e-04 5.852419949459589099e-02 8.327745810291955486e-01
1.492172200378008237e-04 3.313625738962090034e-02 5.828339991942083076e-01
6.621092288831568660e-05 1.872735620650451890e-02 3.895546881558212271e-01
2.810551064917751066e-05 1.061615209023474352e-02 2.509522006519742665e-01
1.124400439035353661e-05 6.119272950345567251e-03 1.592447891068769772e-01
4.182477058731489795e-06 3.728162229907596575e-03 0.000000000000000000e+00
1.465685554829517480e-06 2.461059644270216853e-03 0.000000000000000000e+00
4.850531926767223130e-07 1.436673469530774143e-03 0.000000000000000000e+00
1.028748967849921264e-05 4.699454751395013528e-04 0.000000000000000000e+00
