# t = -019 ms, neutrino energy spectrum for the wh07.15.40g.shen model
# nu_e                   anti-nu_e              nux
4.250579382946503143e-02 2.251321174233075398e-06 3.652884099106910870e-05
6.686859650470799998e-02 3.603817651447109189e-06 4.368875112381014877e-05
1.037515614595978519e-01 5.543779567209374123e-06 5.008464521667943856e-05
1.605525426120020527e-01 8.311516662803095280e-06 5.589903663846676403e-05
2.467702896231322718e-01 1.215840424139932263e-05 6.081294429363341269e-05
3.742774161501660202e-01 1.730942802050640397e-05 6.437862530446117728e-05
5.562833106876398093e-01 2.383314688951289272e-05 6.566329425301036990e-05
8.052204285596148425e-01 3.171809695284404502e-05 6.469086204926875251e-05
1.122153214912920527e+00 4.077049259312936997e-05 6.178421762216127530e-05
1.493237837020745085e+00 5.044844006648441470e-05 5.713295276821592032e-05
1.896474816245631301e+00 5.965960252237945480e-05 5.090896300312884696e-05
2.872555942290511144e+00 6.675670348988247294e-05 4.322688290367703744e-05
3.091936500582094904e+00 7.080105841444078046e-05 3.522031154523662161e-05
2.275132365474507701e+00 7.093239525586404032e-05 2.755282548888715266e-05
1.909227649274441330e+00 6.667031928594331657e-05 2.060447904393431306e-05
1.292837500153669605e+00 5.779495685368416614e-05 1.447042038845642564e-05
7.216026363277575628e-01 4.602569271773543488e-05 9.535752477835258043e-06
3.221730780322689114e-01 3.364502562154883525e-05 5.924209333663961853e-06
1.130650749427689200e-01 2.247511099394055442e-05 3.475033105963718402e-06
3.254873938517657134e-02 1.358252829856659381e-05 1.914328343623135922e-06
8.256068558352532699e-03 7.303323244239750196e-06 9.736210382469538975e-07
1.968618876137477776e-03 3.546345287737179860e-06 4.625141410416537089e-07
4.618109526651367714e-04 1.581922473934620115e-06 2.075729868431815984e-07
1.093206993072480852e-04 6.665844694791119997e-07 8.954581633971986895e-08
2.642163224827850834e-05 2.775567623892330917e-07 3.796266788514451007e-08
6.507189075701499561e-06 1.215747908628322104e-07 1.633647697861847770e-08
1.633290292853634123e-06 5.806764651312748441e-08 7.279041426667211229e-09
4.120592887027742994e-07 2.987728122625352854e-08 3.356384403497194416e-09
1.008582859947825094e-07 1.593992935691799827e-08 1.578557254483400323e-09
2.290238469595937234e-08 8.541152980175888023e-09 7.433512858756236785e-10
4.443191383505053544e-09 4.414050718040433091e-09 3.440057634991678790e-10
7.169838539266230864e-10 2.222935195619015210e-09 1.486987075190478187e-10
1.012114276546600582e-10 1.063250600549382146e-09 6.470851295446772991e-11
1.242877444647255886e-11 4.840935155169242664e-10 2.688509072982658849e-11
1.318755270286543950e-12 2.096610688341411813e-10 1.064871175278917666e-11
1.199441502797025508e-13 8.649246193813494503e-11 4.022002848784552255e-12
9.262551737169564990e-15 3.417586455846877603e-11 0.000000000000000000e+00
5.984548018989935150e-16 1.351555956789604726e-11 0.000000000000000000e+00
3.333636002105065959e-17 7.016236868993897526e-12 0.000000000000000000e+00
4.189239225281105815e-09 3.068765724027965769e-07 0.000000000000000000e+00
