# t = -025 ms, neutrino energy spectrum for the wh07.15.40g.shen model
# nu_e                   anti-nu_e              nux
2.423264921993365656e-02 2.103579401685254940e-06 2.928988381294452545e-05
3.813479319453236260e-02 3.410717989674270144e-06 3.616923186485072308e-05
5.806973959086772497e-02 5.266832504615328227e-06 4.228727410728126256e-05
8.758604312887893761e-02 7.890945496234225774e-06 4.778628510367292876e-05
1.306635198668988918e-01 1.151440451787244098e-05 5.247384480777490747e-05
1.917376902390517945e-01 1.633544577411911712e-05 5.597832079262608345e-05
2.741355684913971968e-01 2.243912696263111937e-05 5.756322763099785668e-05
3.797019692856767326e-01 2.981357819152368201e-05 5.717165547285965669e-05
5.037719904184673192e-01 3.826192716028719649e-05 5.498981329523614810e-05
6.298256653799911842e-01 4.726254348534730500e-05 5.118433978060316580e-05
7.109456919656346185e-01 5.583284044665816039e-05 4.588928139619042088e-05
8.961031474449279166e-01 6.264497248607101975e-05 3.917680292508446464e-05
6.944022881977162109e-01 6.673580441021910318e-05 3.202083218761669090e-05
5.509479665526495484e-01 6.727746923954001901e-05 2.508848089344785305e-05
4.157428438848682628e-01 6.377207337641956303e-05 1.869524917758327720e-05
1.726052378715783320e-01 5.619634601042153608e-05 1.311643262665601080e-05
8.025206410478488706e-02 4.587703348133379569e-05 8.659547280347606481e-06
3.177494474584593304e-02 3.466431024706893312e-05 5.380694797349051768e-06
1.101125833484642956e-02 2.418156095093953220e-05 3.140502956961733881e-06
3.484791912794231797e-03 1.549658601734432947e-05 1.714177600868347569e-06
1.054381638980569696e-03 9.070115307542586788e-06 8.699777222004789415e-07
3.142111181487874699e-04 4.897014554493046804e-06 4.133399640766715125e-07
9.280015306648680534e-05 2.467647893547143345e-06 1.858772830451188891e-07
2.691408394848210083e-05 1.174769780262661555e-06 8.006003702441839032e-08
7.548786506031329643e-06 5.338360591053378831e-07 3.331360689449329172e-08
2.013403509411336974e-06 2.341770067843489242e-07 1.343727656597002979e-08
5.035055954160276392e-07 9.954676191193847923e-08 5.242072442989740085e-09
1.168189529394800620e-07 4.095586751710384055e-08 1.966733510259721904e-09
2.475173309754244459e-08 1.625533385542693382e-08 7.050861162574269805e-10
4.719424532444248339e-09 6.184690632615427416e-09 2.402633336700598112e-10
7.840592547386733473e-10 2.242717441287888839e-09 7.740979577460918622e-11
1.148009132007377975e-10 7.717947235605601877e-10 2.264099834137711226e-11
1.498550425441198988e-11 2.513513041406539398e-10 6.532813021439847802e-12
1.733525132832328255e-12 7.751531995994708164e-11 1.771116559433552677e-12
1.766692157507440194e-13 2.265268870154277438e-11 4.519109586513677573e-13
1.581842679073044096e-14 6.278668306031312485e-12 1.087087901162701598e-13
1.243015035527308292e-15 1.657433625049859048e-12 0.000000000000000000e+00
8.513104935046761973e-17 4.283029311010260322e-13 0.000000000000000000e+00
5.202244401281111798e-18 1.195399849074929044e-13 0.000000000000000000e+00
4.308428335194795147e-09 2.463226950163518455e-07 0.000000000000000000e+00
