# t = -037 ms, neutrino energy spectrum for the wh07.15.40g.shen model
# nu_e                   anti-nu_e              nux
2.930906637193265845e-09 1.012910651492054553e-30 1.097606895289709626e-06
3.749911416481710067e-08 1.594330736795655622e-30 1.253880324474790514e-06
2.423178809745520646e-07 2.440961171318931684e-30 1.367709768288126636e-06
1.040437353138813101e-08 3.654264240477444788e-30 1.416624398430686086e-06
6.968612002763172813e-08 5.343337055435935788e-30 1.391369378829089631e-06
4.144748530314750099e-07 7.620099862057417296e-30 1.283319261563878461e-06
3.229099679332188458e-06 1.049013973525664822e-29 1.074302438563743183e-06
2.496114622176154491e-06 1.395332637958142963e-29 8.205824550518343052e-07
1.105869386474031047e-05 1.793512591842554028e-29 5.803793176709554674e-07
4.915927095826332603e-03 2.221120371427861259e-29 3.781494912839032502e-07
3.308105975578792650e-03 2.631013157359839027e-29 2.233774172386678445e-07
9.603824854990708482e-02 2.931138823662365106e-29 1.217941031363068861e-07
9.057227574762828637e-02 3.094666966147897247e-29 6.001971567773665994e-08
4.140470341731238013e-02 3.081256774698102461e-29 2.430052978701179136e-08
9.115489362944264110e-03 2.877353345251489238e-29 8.062622077861933104e-09
8.409349277078322082e-04 2.449059529420637260e-29 2.116984036128046620e-09
5.073485794908121017e-05 1.897987166457005982e-29 4.473407695924425239e-10
2.399538921771761479e-06 1.339646417469397018e-29 7.753891475829358419e-11
9.368008772559343692e-08 8.534680752828277680e-30 1.074311801584251693e-11
2.953224559749842704e-09 4.812811372965289935e-30 1.117136935524116006e-12
7.628553314442396639e-11 2.282384257073435002e-30 7.471885209987803351e-14
1.664044530449864959e-12 9.290533495812665555e-31 3.509019348196892041e-15
3.716314553518078052e-14 3.214883936983556648e-31 1.537059510537531016e-16
7.221082925566556207e-16 9.308015157368897440e-32 6.864516216319053742e-18
9.786259592500622388e-18 2.086251105528167548e-32 1.707118168820984674e-19
1.063029342127721194e-19 3.591166665636577368e-33 1.988969511937913861e-23
9.079197237201070968e-22 4.762591771782609700e-34 5.638496773603910120e-25
6.930867453018018211e-24 4.768200773824511832e-35 4.643787379536471737e-24
6.170476216953459069e-26 3.463745223325581032e-36 7.337741351435186306e-26
9.287624618613676671e-28 1.633900162049919110e-37 4.570404510459452034e-30
1.179663301893418256e-29 5.496876552678562991e-39 1.667930582326532928e-31
1.399100747524036855e-31 1.521983535875536407e-40 4.969917248279669822e-33
1.588150198643054934e-33 5.330835510890474432e-42 6.506012365541848416e-39
1.516978262163693257e-35 2.906541377529959113e-43 6.479536027649095603e-40
1.605920887325734518e-37 8.909277845020009792e-45 1.244741515147717675e-43
9.466242327548073150e-40 1.043248746302027214e-46 1.250102515233438885e-43
2.910742178298316204e-42 8.248928421988446884e-48 0.000000000000000000e+00
5.938133404107690161e-42 8.192072028337598196e-48 0.000000000000000000e+00
1.176767716861623649e-41 8.129084521092299190e-48 0.000000000000000000e+00
1.727391735020612936e-33 1.069130082071832614e-08 0.000000000000000000e+00
