# t = 072 ms, neutrino energy spectrum for the wh07.15.40g.shen model
# nu_e                   anti-nu_e                nux
3.081627219033044457e-02 3.865193827188046199e-03 3.716070511990712810e-02
5.202381240116079469e-02 6.604052333605893790e-03 5.266926018763009448e-02
8.595739601747240388e-02 1.099992223315563594e-02 7.239366211732815859e-02
1.406208409518226732e-01 1.800274391688826137e-02 9.781213241977407269e-02
2.281701648657169790e-01 2.901430166456230378e-02 1.307198385762103066e-01
3.652067438635788754e-01 4.605488896923711634e-02 1.731028530374518204e-01
5.759344382563668097e-01 7.196763937570364866e-02 2.271247731073730847e-01
9.021033444444496174e-01 1.106389713265973213e-01 2.951072437942172111e-01
1.365770808155692073e+00 1.671142423724674420e-01 3.793278102384530781e-01
1.976160827867874170e+00 2.476357615483150143e-01 4.818842632260496583e-01
2.695449968288199383e+00 3.594516404892028616e-01 6.043800353603132614e-01
3.353208699939526749e+00 5.102665014564277124e-01 7.480516016644996879e-01
3.812907648196705690e+00 7.069780698237179140e-01 9.134634573218549658e-01
4.118275693965764539e+00 9.534997428785085827e-01 1.100238158021245027e+00
4.122613116555484680e+00 1.248135991439654369e+00 1.306860325414630708e+00
3.794643296343164884e+00 1.580629732539381438e+00 1.530632800009203542e+00
3.194366812605228922e+00 1.930230999304680894e+00 1.767546553452379099e+00
2.455151153042406165e+00 2.263795632233292388e+00 2.011222973014234139e+00
1.722188308786024802e+00 2.536252744688994198e+00 2.251303303093953545e+00
1.105307238310673901e+00 2.698644518149734939e+00 2.474256787565843663e+00
6.541142388471254954e-01 2.716283397753652018e+00 2.669694858920689029e+00
3.620599299627415557e-01 2.582610392489630868e+00 2.831654163199434304e+00
1.912050736055446731e-01 2.311372264124297526e+00 2.942603431468854946e+00
9.831789693013792686e-02 1.939391019657237702e+00 2.982913098917959971e+00
4.993602302142143706e-02 1.521274148778683610e+00 2.939218756899942164e+00
2.516393018813746149e-02 1.116190446380625589e+00 2.805194709260082409e+00
1.258365872291533280e-02 7.686925357469706066e-01 2.583031883073874990e+00
6.251308996796430678e-03 4.997588982339787322e-01 2.284158721675333403e+00
3.068659377763382698e-03 3.092608710836520225e-01 1.930264252058574215e+00
1.486911582943829541e-03 1.841262919342666060e-01 1.552693608039032336e+00
7.123579688253784802e-04 1.068017603401153620e-01 1.186405396778029919e+00
3.376741549375143086e-04 6.103723290602909579e-02 8.302727086122381195e-01
1.559366573631138864e-04 3.461531372695589304e-02 5.805256318654322678e-01
6.953171294876738765e-05 1.957482286138107624e-02 3.874423875147666174e-01
2.960741951360470488e-05 1.108961550656747605e-02 2.490855470715819531e-01
1.204662022037383976e-05 6.389478176617256928e-03 1.576724667637388611e-01
4.513430407718942650e-06 3.888926418466817636e-03 0.000000000000000000e+00
1.626346188998015978e-06 2.555246230843748363e-03 0.000000000000000000e+00
5.533212077715416836e-07 1.471934594454988752e-03 0.000000000000000000e+00
1.046960689604836910e-05 4.713309131119085694e-04 0.000000000000000000e+00
