# t = -016 ms, neutrino energy spectrum for the wh07.15.40g.shen model
# nu_e                   anti-nu_e              nux
5.112374852850325863e-02 2.273005291568360710e-06 4.432668603966291950e-05
8.030890938186703576e-02 3.605947432054009542e-06 5.228729611957154730e-05
1.252542451153389469e-01 5.528148929381497279e-06 5.949840872098596892e-05
1.952936845894461537e-01 8.271324316707703245e-06 6.605348032108939295e-05
3.031751339819656610e-01 1.207762316069503748e-05 7.154240438697583710e-05
4.662943617388048967e-01 1.716009208737348480e-05 7.542000999275611352e-05
7.068267952532307774e-01 2.357003276555069235e-05 7.662162911618405794e-05
1.049391825786691657e+00 3.128549620271322559e-05 7.521255980120988784e-05
1.508045219250684577e+00 4.010138418488895398e-05 7.154631808522955185e-05
2.069832527320148330e+00 4.946179462679782654e-05 6.587318627029313284e-05
2.688640107262344259e+00 5.826158079918359185e-05 5.836838223397910856e-05
4.052365703516097817e+00 6.486259082035589934e-05 4.920330829182042683e-05
4.165066628770848212e+00 6.841240974684735434e-05 3.977642613788990157e-05
3.794363648051750193e+00 6.810597403628893486e-05 3.083540609532161436e-05
3.311780926062433572e+00 6.351909239998348381e-05 2.282037904288572040e-05
2.374816579386394899e+00 5.447727489994751208e-05 1.583214515071786814e-05
1.367253650700877010e+00 4.280605772171278866e-05 1.029190686648522516e-05
6.185044815018641007e-01 3.078594987509307543e-05 6.304360419768805892e-06
2.108931382588696557e-01 2.014537490334071347e-05 3.647083698052537363e-06
5.542012605690197630e-02 1.183649217308549312e-05 1.982698458897767896e-06
1.222156449931879885e-02 6.082899549644951830e-06 9.940775695468586463e-07
2.473463259929394378e-03 2.793926315322706323e-06 4.659304858033485494e-07
4.917991269403980924e-04 1.149534280352068833e-06 2.057809112460856263e-07
1.006805238243022851e-04 4.357419624565311507e-07 8.665124481304414668e-08
2.149138440723831150e-05 1.596076558058493333e-07 3.534938462702513668e-08
4.839531441452710329e-06 6.273414591514583880e-08 1.461153504427119881e-08
1.138382443408257097e-06 2.897524799909727400e-08 6.368386142403496869e-09
2.740713078556629373e-07 1.569688764774545931e-08 2.964444765252152961e-09
6.529378245527362368e-08 9.304573507619786937e-09 1.455705721128405765e-09
1.463183252489065986e-08 5.647183053713757718e-09 7.365357041361429415e-10
2.807034838611163365e-09 3.366244573525174977e-09 3.741643978213501286e-10
4.459516444491359513e-10 1.928687314237459021e-09 1.802471196148985851e-10
6.189212564577353021e-11 1.050930893576137373e-09 8.834196805361870105e-11
7.483690351753833523e-12 5.442625404549427023e-10 4.162457272615023642e-11
7.816039283710048141e-13 2.672232608822499329e-10 1.877106668483136107e-11
6.966559199047858111e-14 1.246034334520130776e-10 8.089670304397183864e-12
5.221256215000053500e-15 5.558301861193592016e-11 0.000000000000000000e+00
3.235357740418263707e-16 2.507740619199447909e-11 0.000000000000000000e+00
1.720219793749200256e-17 1.552524357385852492e-11 0.000000000000000000e+00
4.356821326507619657e-09 3.877791002155139410e-07 0.000000000000000000e+00
