# t = -002 ms, neutrino energy spectrum for the wh07.15.40g.shen model
# nu_e                   anti-nu_e              nux
3.811440958246971322e-02 2.308392108687883223e-04 1.571349023725963912e-02
6.354368562741743998e-02 3.958676362514605305e-04 2.175092441362370607e-02
1.044079570229282106e-01 6.610354314822334361e-04 2.908201083776061624e-02
1.708550403848320132e-01 1.081253084428870914e-03 3.822738579770363493e-02
2.779984608275051228e-01 1.737435714328376679e-03 4.968104208606824446e-02
4.489238401267420797e-01 2.741704578012289263e-03 6.392187425992269800e-02
7.197750130561937354e-01 4.244369934695983379e-03 8.142190942975216505e-02
1.144449285437438402e+00 6.437077686316657402e-03 1.026350417798096576e-01
1.790655052142775316e+00 9.547015134274998080e-03 1.279675279982346314e-01
2.754430086402282818e+00 1.381419402906151547e-02 1.577533313140846438e-01
4.157540603927137646e+00 1.944664616775873198e-02 1.921803438790594121e-01
6.051899075643243364e+00 2.655132980942136178e-02 2.312575414391937201e-01
8.847028575325261102e+00 3.506851249040657259e-02 2.748512421469731515e-01
1.202603233683138839e+01 4.464892049120584155e-02 3.226047467998663376e-01
1.570485070881575496e+01 5.460112353386292056e-02 3.738677224031677904e-01
1.915609551796647025e+01 6.388345359145694569e-02 4.276938986644598373e-01
2.145802864940171872e+01 7.120076257164527356e-02 4.827879246000676972e-01
2.159139842646196072e+01 7.525000945346133063e-02 5.375220037406778228e-01
1.878313430918603544e+01 7.511365307193848539e-02 5.899869093911189744e-01
1.360011765389063854e+01 7.068020187844113733e-02 6.357238079293954236e-01
7.797616247050219940e+00 6.220436981508213614e-02 6.682627969227508125e-01
3.284650312735203581e+00 5.080097287160801472e-02 6.793645642833050502e-01
9.056829383779966269e-01 3.818622699915959900e-02 6.593989399551870578e-01
1.231668439521448888e-01 2.621969429812713581e-02 5.932849755523799118e-01
5.319316321585149283e-03 1.634329609397833574e-02 4.959184759808616949e-01
7.151560738161538136e-04 9.156108628349519593e-03 3.700972324544556935e-01
1.352440885634458511e-04 4.520873692640185564e-03 2.365339598336246296e-01
2.426984362952672479e-05 1.903046298108385234e-03 1.205737306495055228e-01
3.855637019146020552e-06 6.439778885669911494e-04 4.216511636466282326e-02
5.207489271895646764e-07 1.555728686809242382e-04 6.705709511751879390e-03
5.740482241546853536e-08 1.903962870295937147e-05 2.801206662051505225e-05
5.108266297725804052e-09 2.942988824140757116e-07 2.443237783658311278e-08
3.837589081439892335e-10 3.276415177942337848e-10 5.706929815413934374e-09
2.444686600066190658e-11 2.103531241286510353e-10 1.856860087456036347e-09
1.308514069398071747e-12 1.374292342128838951e-10 6.796597321919725248e-10
5.772985713102270709e-14 9.165879645430960285e-11 2.535150826757424137e-10
2.085407633595859667e-15 6.373785144458896238e-11 0.000000000000000000e+00
6.639924236668109446e-17 5.264581168819748610e-11 0.000000000000000000e+00
2.392026908152239149e-18 5.180812283054815684e-11 0.000000000000000000e+00
6.037045963230668185e-07 2.024336268223099770e-04 0.000000000000000000e+00
