# t = 076 ms, neutrino energy spectrum for the wh07.15.40g.shen model
# nu_e                   anti-nu_e                nux
3.041566715592005504e-02 3.897311334207466914e-03 3.724678554207427189e-02
5.132284793074205764e-02 6.656428192746486130e-03 5.280561888166941664e-02
8.474622551672628123e-02 1.108166450911969927e-02 7.259872561156173465e-02
1.385479854242901709e-01 1.812637066261604119e-02 9.811310986045017335e-02
2.246608774891813154e-01 2.919664664021753495e-02 1.311521087181042877e-01
3.593821003966898298e-01 4.631845485108203320e-02 1.737101884502776916e-01
5.664509608521809403e-01 7.234166651464317421e-02 2.279580998127121449e-01
8.874890672301223304e-01 1.111665394074752566e-01 2.962271040863135863e-01
1.343235018420185334e+00 1.678591528014606871e-01 3.807967709639266118e-01
1.941794657043740102e+00 2.486975169145338171e-01 4.837593219777952536e-01
2.645353076098976075e+00 3.609855179038984896e-01 6.066843383243648580e-01
3.293141840054204739e+00 5.125138446442529805e-01 7.508158595110643319e-01
3.759382039023477784e+00 7.102631931536169674e-01 9.166768821749278207e-01
4.074371285843261248e+00 9.583711861857117098e-01 1.103850420873796034e+00
4.092912596169369088e+00 1.255311971044839936e+00 1.310774359612032036e+00
3.778536879673018323e+00 1.591007745819619235e+00 1.534701832045433090e+00
3.191738386663713012e+00 1.944836266257579327e+00 1.771580976693393206e+00
2.462266596432882704e+00 2.283656715362773593e+00 2.015002512939588097e+00
1.733780477783735563e+00 2.562170512109641418e+00 2.254584227688163356e+00
1.116819645548970064e+00 2.730764435867670148e+00 2.476768136976430057e+00
6.630005083747424477e-01 2.753502239412942920e+00 2.671167366414061828e+00
3.678260167492907740e-01 2.622565250475207055e+00 2.831880140975449045e+00
1.945088930506101710e-01 2.351490046279995028e+00 2.941399067423570379e+00
1.000940758746843157e-01 1.976766802247884369e+00 2.980411751506315099e+00
5.088867804266850037e-02 1.553383599015539795e+00 2.935717004431309896e+00
2.567765165195939545e-02 1.141590221034362251e+00 2.801130403264684432e+00
1.286217833307651964e-02 7.872456572802735142e-01 2.578893193253836813e+00
6.403739247410147363e-03 5.122556563145476138e-01 2.280354789654712722e+00
3.151117877462761459e-03 3.170927781330982187e-01 1.927007059911122422e+00
1.531730937745141982e-03 1.887465380913680157e-01 1.549967632112024818e+00
7.373540633073078160e-04 1.094203075227060534e-01 1.184052920894443250e+00
3.516278139929547727e-04 6.250983163178319701e-02 8.281836151395228773e-01
1.637733649753228375e-04 3.546440123746879419e-02 5.785630274447801646e-01
7.426012557769643199e-05 2.005973523206435252e-02 3.856261304267749046e-01
3.234043258131680124e-05 1.137099375769243075e-02 2.474920783091372201e-01
1.329007973334531426e-05 6.557634567209156932e-03 1.563471755315888612e-01
5.154283617401132046e-06 3.996194492344416760e-03 0.000000000000000000e+00
1.933565253440069252e-06 2.623691465828321273e-03 0.000000000000000000e+00
6.861244252278377444e-07 1.502117252129721260e-03 0.000000000000000000e+00
1.055129644821640921e-05 4.717123785148476657e-04 0.000000000000000000e+00
