# t = 051 ms, neutrino energy spectrum for the wh07.15.40g.shen model
# nu_e                   anti-nu_e                nux
3.232396838432079200e-02 3.528993725954767454e-03 3.629317568471799454e-02
5.463366463652143817e-02 6.045986602126253093e-03 5.137877111677041642e-02
9.041459180510309779e-02 1.009880141317851150e-02 7.050404311710396776e-02
1.481990960048342187e-01 1.657765070181382513e-02 9.509998596760058098e-02
2.410036826000999666e-01 2.679865749345092946e-02 1.269040734236925594e-01
3.863701829527538822e-01 4.266231899313639719e-02 1.678338395176371123e-01
6.101089206871289639e-01 6.684504319462908351e-02 2.199877144888417457e-01
9.532210791277739848e-01 1.029945018516771893e-01 2.856293767071214629e-01
1.444397867040333905e+00 1.558290196247029968e-01 3.670170553803055458e-01
2.102035030524993520e+00 2.311355893514300264e-01 4.662656077482495998e-01
2.897672844873426801e+00 3.355433453697612700e-01 5.851680059193115069e-01
3.596167253067529934e+00 4.759535907578407721e-01 7.249210937417726042e-01
3.972357172273803361e+00 6.583701752708479571e-01 8.863514631118089016e-01
4.202354538123500127e+00 8.858005247348960109e-01 1.069325431146467498e+00
4.130873202806776945e+00 1.155465295824482652e+00 1.272624340013853494e+00
3.730681409460052667e+00 1.456508439787442821e+00 1.493882691959314002e+00
3.073194097358715737e+00 1.768656169737342632e+00 1.729443850716681386e+00
2.306958823680351767e+00 2.060164610925503847e+00 1.973309877269382007e+00
1.579423995094193733e+00 2.288256015358828943e+00 2.215465872728717311e+00
9.903553200845555127e-01 2.407977687127219379e+00 2.442452083111944283e+00
5.744062212898066733e-01 2.393823122792849034e+00 2.643557346292496835e+00
3.132902807592989336e-01 2.250356859417983024e+00 2.812707576902941486e+00
1.640763178507730624e-01 1.988346701234959601e+00 2.932830864028538986e+00
8.428801009752225071e-02 1.645204118766247614e+00 2.983828802937341429e+00
4.337728924816541126e-02 1.271623450791033783e+00 2.950534614464285887e+00
2.197171127396628856e-02 9.191547813943804490e-01 2.825557847449811089e+00
1.108279924055610884e-02 6.239366831021002646e-01 2.610094370571411915e+00
5.566418226106184183e-03 4.004660946973726543e-01 2.314989019685692373e+00
2.759581469258678022e-03 2.453078704478433292e-01 1.961935370871341400e+00
1.340418905437279094e-03 1.450785947801881415e-01 1.582752023497567606e+00
6.404650768725941206e-04 8.390857909425593342e-02 1.213234722617596573e+00
3.025894935643722332e-04 4.808987703221166005e-02 8.524024268279362104e-01
1.384733614379012154e-04 2.742862575992559629e-02 5.989085231924907715e-01
6.030039564358043348e-05 1.567368137285756954e-02 4.023347454300106318e-01
2.482437246915736247e-05 8.973647452155213838e-03 2.609332643466827917e-01
9.525577855501836253e-06 5.221838571468595015e-03 1.670746422521831864e-01
3.354212564476650268e-06 3.215535098314310520e-03 0.000000000000000000e+00
1.111800073353344919e-06 2.165638022169637765e-03 0.000000000000000000e+00
3.498449579658233325e-07 1.314221075665245085e-03 0.000000000000000000e+00
9.528631085856752357e-06 4.609828066868105296e-04 0.000000000000000000e+00
