# t = 071 ms, neutrino energy spectrum for the wh07.15.40g.shen model
# nu_e                   anti-nu_e                nux
3.091660681158168653e-02 3.860404091039392610e-03 3.716175763851534836e-02
5.219493429292798581e-02 6.596128474179529556e-03 5.266360986354431950e-02
8.624746236939202781e-02 1.098794673727968366e-02 7.238056990424829307e-02
1.411073522033265970e-01 1.798589712968435075e-02 9.778398279384493963e-02
2.289783755522572795e-01 2.899262005389940250e-02 1.306704547765470681e-01
3.665146593104167128e-01 4.602976495737408358e-02 1.730244136058894100e-01
5.780059448239424080e-01 7.194205843458860439e-02 2.270077809589256812e-01
9.051041597100411007e-01 1.106200888316927616e-01 2.949391765928539022e-01
1.370090101574506392e+00 1.671045905522989261e-01 3.790902989772451659e-01
1.982504535676265389e+00 2.476396350229830290e-01 4.815602873782345306e-01
2.704713634982516712e+00 3.594713416324482047e-01 6.039669959248855635e-01
3.364102488431195415e+00 5.102969162504595868e-01 7.475214435902345356e-01
3.821533887982976552e+00 7.070326345247963662e-01 9.128018890583359246e-01
4.124054316060008496e+00 9.535010727628495664e-01 1.099430541955727536e+00
4.125061142986846008e+00 1.247988932470302181e+00 1.305887598932471194e+00
3.793177648632238164e+00 1.580185740433296848e+00 1.529470805395806599e+00
3.189669017871387346e+00 1.929287269865703092e+00 1.766173245594230057e+00
2.448829348189794253e+00 2.262096657073966455e+00 2.009621990544709913e+00
1.715927056849044341e+00 2.533505719774434617e+00 2.249463419953061205e+00
1.100251382639599429e+00 2.694605806624907451e+00 2.472189775350799312e+00
6.506349202838325185e-01 2.710932095823362697e+00 2.667444467909162231e+00
3.599661642091344649e-01 2.576190369295408455e+00 2.829266484169428164e+00
1.899845531305854041e-01 2.304233259266466494e+00 2.940117103084193051e+00
9.756454610348988532e-02 1.932145615341716693e+00 2.980366605330902807e+00
4.945511170605645934e-02 1.514617898265925744e+00 2.936672256413950244e+00
2.488375814296063873e-02 1.110614499831184210e+00 2.802735821734981148e+00
1.244373641729453611e-02 7.644139405251099140e-01 2.580783133405667229e+00
6.193577478638734139e-03 4.967180551791119947e-01 2.282222910925249870e+00
3.051145490325941640e-03 3.072233011956688742e-01 1.928643751447056465e+00
1.485119380214962835e-03 1.828016073038932210e-01 1.551334011737843355e+00
7.153343198778500979e-04 1.059334144935104305e-01 1.185258567483433945e+00
3.408538918796176964e-04 6.041898551703912129e-02 8.293446146287538623e-01
1.585910674351804323e-04 3.417832909875005015e-02 5.797455342333814876e-01
7.145165897682774015e-05 1.928040325465197116e-02 3.868183472064209982e-01
3.080745051369053320e-05 1.090786834544919988e-02 2.486150348983716951e-01
1.253283267483382965e-05 6.278246742130297667e-03 1.573218872280920111e-01
4.799323331125420146e-06 3.817550566367979709e-03 0.000000000000000000e+00
1.786132119446323978e-06 2.508611012354408296e-03 0.000000000000000000e+00
6.297495982865552780e-07 1.450674901515845369e-03 0.000000000000000000e+00
1.046149424204405905e-05 4.717942921168776600e-04 0.000000000000000000e+00
