# t = 049 ms, neutrino energy spectrum for the wh07.15.40g.shen model
# nu_e                   anti-nu_e                nux
3.251463775887963870e-02 3.487438744723310186e-03 3.621152767400306893e-02
5.495918334578122483e-02 5.974118751726069029e-03 5.123885284929390743e-02
9.097276392533769351e-02 9.978984582141768589e-03 7.029881659379538794e-02
1.491456654745438037e-01 1.638149293300672840e-02 9.481034857180398179e-02
2.425940062601571190e-01 2.648227724602843225e-02 1.264947992253270814e-01
3.889989788203706556e-01 4.215933468219017211e-02 1.672590984768757005e-01
6.143516227354887116e-01 6.605435618046831547e-02 2.191915413613828578e-01
9.596600262238839107e-01 1.017727893476272349e-01 2.845467939547797753e-01
1.454463819426356386e+00 1.539606382985709565e-01 3.655739056483109928e-01
2.118912429033055655e+00 2.283086546625440749e-01 4.643858155881582239e-01
2.927364002650399311e+00 3.313219402330930263e-01 5.827839171079690628e-01
3.635264908071351719e+00 4.697440452329927352e-01 7.219826993516033076e-01
4.001256864933803392e+00 6.493920184924446559e-01 8.828146754928114515e-01
4.224979198601527486e+00 8.730821078101176358e-01 1.065184290420800872e+00
4.148097773004521649e+00 1.137970150578675010e+00 1.267913766208779380e+00
3.741896878899014567e+00 1.433026438699019689e+00 1.488686803071990417e+00
3.079198398456298058e+00 1.738152095107443840e+00 1.723895138852345799e+00
2.309334918983559248e+00 2.021975065990263332e+00 1.967586010728798573e+00
1.580302691902754297e+00 2.242500465124854347e+00 2.209815093782622863e+00
9.913087060346653656e-01 2.356058775621390655e+00 2.437230961206019231e+00
5.759187705985653327e-01 2.338459515358759511e+00 2.639081403488350741e+00
3.150940154653925074e-01 2.194818798869429433e+00 2.809007537326770443e+00
1.656342176600405225e-01 1.936262111045096379e+00 2.930283910873924036e+00
8.515708051458505123e-02 1.599867759862248384e+00 2.983326394838822893e+00
4.342336709880241508e-02 1.235266702873223599e+00 2.952069608743944418e+00
2.209202443457620665e-02 8.924035794588995874e-01 2.828961172900479326e+00
1.118291891802236995e-02 6.058936681902529209e-01 2.615001482648846576e+00
5.626102107451648286e-03 3.892975053146863207e-01 2.320908159134412063e+00
2.788861930280158146e-03 2.389409228194315504e-01 1.968385037677654381e+00
1.355588878797261108e-03 1.417068133559211962e-01 1.589352066779179840e+00
6.463036556151562214e-04 8.219406938164802723e-02 1.219709352800957713e+00
3.039950240874997279e-04 4.706033235090843064e-02 8.583110505335650453e-01
1.381825435479142375e-04 2.685405458546582039e-02 6.043341649284436068e-01
6.036369492175604884e-05 1.532409179943835555e-02 4.070973576407849182e-01
2.478445015276081945e-05 8.784246034052409224e-03 2.649378397180069955e-01
9.384004610219351736e-06 5.130707857123759964e-03 1.703776251373789741e-01
3.245629875123660831e-06 3.175383877553396208e-03 0.000000000000000000e+00
1.052763555536858313e-06 2.145199914918733200e-03 0.000000000000000000e+00
3.228338811377737562e-07 1.302849483512864750e-03 0.000000000000000000e+00
9.437760487492413293e-06 4.616408595574965010e-04 0.000000000000000000e+00
