# t = -002 ms, neutrino energy spectrum for the wh07.12.40g model
# nu_e                   anti-nu_e              nux
4.139008643731813958e-02 1.329459063356506088e-04 1.650767569580708499e-02
6.855410979304732422e-02 2.267473257352599619e-04 2.292640900238494470e-02
1.121047840212592295e-01 3.754759080715240681e-04 3.074925869111587787e-02
1.821584004741972351e-01 6.088001568103540342e-04 4.052867499960485786e-02
2.943298034298346688e-01 9.681071955046636254e-04 5.281322062564675762e-02
4.728566842410154569e-01 1.508740068361478755e-03 6.813924373980616289e-02
7.539568684830424417e-01 2.301032233371553583e-03 8.702625718174542002e-02
1.191333782791404117e+00 3.428611843329104278e-03 1.099582536656654730e-01
1.851629756274724370e+00 4.977367091099658969e-03 1.373380425811215888e-01
2.828190298557642812e+00 7.018814305039676633e-03 1.694260245079641236e-01
4.225735544018593970e+00 9.590442346746788638e-03 2.062922706194332267e-01
6.153126780629747827e+00 1.264037472639580918e-02 2.476973584460516187e-01
8.682632789212007651e+00 1.602715072363481916e-02 2.930089463891508705e-01
1.192391598768600680e+01 1.947799771335344959e-02 3.411055714659173010e-01
1.507822584728994819e+01 2.259407652314357126e-02 3.901291307507516737e-01
1.780307425286793688e+01 2.489859936757963729e-02 4.375413736164348588e-01
1.904229534039485827e+01 2.595114179624410239e-02 4.805159157834345551e-01
1.798159696854410683e+01 2.550867222794129738e-02 5.165172332372336417e-01
1.452882535705634659e+01 2.362218536104650560e-02 5.431686788281239187e-01
9.628454982491629011e+00 2.049792123259776624e-02 5.566157841319844257e-01
4.952390227341693318e+00 1.655064074942642557e-02 5.525597878361563353e-01
1.839211018902557671e+00 1.238441991691174339e-02 5.273954205975944776e-01
4.412096274727118628e-01 8.575183822234466388e-03 4.794034494499836985e-01
5.381417815830347173e-02 5.481705003300952304e-03 4.097557472623701291e-01
3.119520411530112263e-03 3.215270053652182197e-03 3.231200474369240738e-01
5.062402487938221646e-04 1.714498794715500502e-03 2.284147128333355870e-01
9.042341528090826511e-05 8.202456933794323663e-04 1.384107077248585838e-01
1.468334362273629667e-05 3.453767367475805267e-04 6.645234477527167671e-02
2.094886813672226066e-06 1.243736624589181759e-04 2.119058987480233400e-02
2.607695552283512935e-07 3.660538451579648124e-05 2.614000959818387967e-03
2.691039942840070604e-08 8.020709922578749153e-06 4.220028442742265728e-08
2.189523043343133164e-09 1.038589244216938527e-06 6.857228320910759220e-09
1.518219614911099122e-10 4.007495488320863098e-08 1.778553450707989975e-09
8.952898288694266415e-12 1.775762283896723686e-10 6.151831231817202216e-10
4.466039428807674113e-13 9.461821579280110155e-11 2.141897892045977350e-10
1.872200666279406930e-14 5.187013580259536818e-11 7.352418203098478239e-11
6.545007265841327381e-16 2.961552529171820514e-11 0.000000000000000000e+00
1.866711855345530347e-17 1.986889591696775955e-11 0.000000000000000000e+00
4.184511440419100103e-19 1.684038972211658868e-11 0.000000000000000000e+00
3.426158463585144765e-07 2.016368045921663218e-04 0.000000000000000000e+00
