# t = -021 ms, neutrino energy spectrum for the wh07.12.40g model
# nu_e                   anti-nu_e              nux
4.062974094236067313e-02 2.813387955251401988e-06 2.302865939402758716e-05
6.381894948378166732e-02 4.485886817937685422e-06 2.798489125698496038e-05
9.902565904428019261e-02 6.879729347202873083e-06 3.266653944655061617e-05
1.525881736166766200e-01 1.028399013970881585e-05 3.717094958986923912e-05
2.326683554792811637e-01 1.500012695599219768e-05 4.129037857906516369e-05
3.490929008306943859e-01 2.129291919549023996e-05 4.468551927993516282e-05
5.122746305773953068e-01 2.923973240377870670e-05 4.664051605663441740e-05
7.315645999350346429e-01 3.881790872881429525e-05 4.708420331662301680e-05
9.962401271925038770e-01 4.978039634410469301e-05 4.609742040259067191e-05
1.277309931322830661e+00 6.145566576916045086e-05 4.374860319933734373e-05
1.528593117595191009e+00 7.250972746702119900e-05 3.998016920796580167e-05
1.730265415193948941e+00 8.097348844417118945e-05 3.457756557724211494e-05
1.780335877270614375e+00 8.571160783713550305e-05 2.858005918309507439e-05
1.945100886710911192e+00 8.569698894471722869e-05 2.250185102530283056e-05
1.354149204350375113e+00 8.036013793846710914e-05 1.674652456258889419e-05
6.011677513012236851e-01 6.949449244914681809e-05 1.153390960285924177e-05
2.745870748090658009e-01 5.519519933303436128e-05 7.324915192212898347e-06
1.032083961869122157e-01 4.021608932541081982e-05 4.295745601345039658e-06
3.222630831976084492e-02 2.674746323172776674e-05 2.322984065612705665e-06
8.738261333589458779e-03 1.605885119214165745e-05 1.149202031808453987e-06
2.175087698796383633e-03 8.542409576714199285e-06 5.116396510605923419e-07
5.202570891785576485e-04 4.071266458759802499e-06 2.081890062720416586e-07
1.236208861339237381e-04 1.758159633899363232e-06 7.884573323347822721e-08
2.990663306516811579e-05 7.013690220041316537e-07 2.849971786305182877e-08
7.476051599089135562e-06 2.654389664662136388e-07 1.011206123155162273e-08
1.921919764525448297e-06 1.002383807686007298e-07 3.628712675987281832e-09
4.953632263025998331e-07 3.895882490094789977e-08 1.333881092282473632e-09
1.223234079012429205e-07 1.576960752975501067e-08 4.990817321104965845e-10
2.793180513933489716e-08 6.608771070940613678e-09 1.870259297273854027e-10
5.712524129853256950e-09 2.746486280604298107e-09 6.903398934090950195e-11
9.362385256382916557e-10 1.113270738779259064e-09 2.471418721488067683e-11
1.152660301844655051e-10 4.327206620612875827e-10 8.208837569876553349e-12
1.215238980639105224e-11 1.598124745125994912e-10 2.712690687473591834e-12
1.099719457948752281e-12 5.595808063952137472e-11 8.513796571636829410e-13
8.547908256446699126e-14 1.856909386398934859e-11 2.538107723777966636e-13
5.694893109366094217e-15 5.845965587284324628e-12 7.196253541093305175e-14
3.237411367827597302e-16 1.754700347179133958e-12 0.000000000000000000e+00
1.556564920139641922e-17 5.168813059573031314e-13 0.000000000000000000e+00
6.478867826098164029e-19 1.843686322743180821e-13 0.000000000000000000e+00
5.330198179095337604e-09 1.922753154347952970e-07 0.000000000000000000e+00
