# t = -029 ms, neutrino energy spectrum for the wh07.12.40g model
# nu_e                   anti-nu_e              nux
2.665853953674671151e-02 1.259548204298701427e-06 1.550510491776671638e-05
4.192611787635878301e-02 1.975371109327074876e-06 1.902474590055651271e-05
6.420217138195399853e-02 2.998041646770145238e-06 2.243339933654264439e-05
9.693103119343325635e-02 4.431883106595596506e-06 2.571760131094580709e-05
1.442272798542956480e-01 6.384262100456834689e-06 2.870646955828223671e-05
2.101674279622019192e-01 8.935248322977945459e-06 3.109989913746579094e-05
2.973633722167742244e-01 1.210355390624146529e-05 3.237358071808251126e-05
4.018061835343346155e-01 1.585204032114566686e-05 3.236509313839888881e-05
5.019976002147474858e-01 2.003572696441115091e-05 3.105049392060587444e-05
5.692192864631075988e-01 2.433139950035230215e-05 2.844548174742301649e-05
5.672103778674513208e-01 2.819619697420625565e-05 2.464818839367698293e-05
4.878224198809104628e-01 3.098670947409476646e-05 1.996974417217323616e-05
3.886162039058212447e-01 3.227499323985426479e-05 1.516859170160326808e-05
6.300878350463890998e-01 3.171934755130345710e-05 1.079486258384799950e-05
2.142328726226899738e-01 2.916941657818018972e-05 7.117274398159365977e-06
8.064750686190649831e-02 2.478786568790019784e-05 4.265499541388078305e-06
2.151321349973136718e-02 1.938310026954599320e-05 2.322057499015031720e-06
5.983002634404530930e-03 1.390761418234949218e-05 1.149332269317457156e-06
1.796193538202069898e-03 9.097297057302084069e-06 5.155689519549496135e-07
5.070154868315058638e-04 5.360194462075039042e-06 2.082633530754050966e-07
1.303097664326214992e-04 2.799761770919112791e-06 7.521385292340814143e-08
2.961584293397772510e-05 1.298850863403015438e-06 2.439874443264075895e-08
5.808523632246586241e-06 5.349941069056661231e-07 7.150553301040725251e-09
9.415201864818459840e-07 1.955087157884768241e-07 1.901506872657867687e-09
1.123103303742433334e-07 6.308121871245970519e-08 4.593451952457380611e-10
6.777712088516496820e-09 1.806854972829581216e-08 1.005715561862974251e-10
2.933473182769232829e-11 4.627078594793851038e-09 1.932780292439108215e-11
1.297878135803155104e-16 1.061668022753303327e-09 2.966175848264784512e-12
4.742711113330501925e-18 2.171215816446348250e-10 2.776564097608839942e-13
4.357758423748667799e-19 3.921290337644436013e-11 5.502508415661473120e-15
4.250651223104567539e-20 5.775059556136603734e-12 3.310272722661209732e-19
3.543749593177145426e-21 4.896123589963259847e-13 1.712540667953111570e-20
2.119256920400884447e-22 5.598384425942904987e-15 7.777063767967113651e-22
1.020803581093979224e-23 5.082998951472588497e-18 4.113993065396651050e-23
4.280896790599587998e-25 3.896671848133922650e-19 2.603789419350548415e-24
1.635592989485043042e-26 2.655012025548822810e-20 1.727409312894185161e-25
5.630709918189946175e-28 1.615217182142704116e-21 0.000000000000000000e+00
1.724791671902899302e-29 9.401632970882114349e-23 0.000000000000000000e+00
4.744288570222892051e-31 5.642461663726577813e-24 0.000000000000000000e+00
2.936216876547639061e-09 1.342699594901812033e-07 0.000000000000000000e+00
