# t = -026 ms, neutrino energy spectrum for the wh07.12.40g model
# nu_e                   anti-nu_e              nux
2.924385917636676199e-02 2.045497943670486289e-06 1.885082524018754673e-05
4.596384466121922890e-02 3.258913639401615876e-06 2.329550207793135402e-05
7.064815811362500086e-02 4.986509303039043985e-06 2.747615426931724651e-05
1.070629677141479441e-01 7.423278096637111811e-06 3.144172507022652849e-05
1.593838863501485237e-01 1.077203506350466242e-05 3.500835583945666310e-05
2.322470220068618973e-01 1.519831853102702736e-05 3.786553504240814207e-05
3.296995800630898033e-01 2.075751519943563208e-05 3.941746659335630378e-05
4.525965491701920418e-01 2.741737648733828570e-05 3.955303838251528431e-05
5.862839133017634374e-01 3.497248450127702610e-05 3.830503904094256405e-05
7.058272859619360018e-01 4.291391702549633111e-05 3.571671350186163274e-05
7.649611577849868560e-01 5.031165335240216866e-05 3.187015014732276860e-05
7.168902793976830168e-01 5.595171594985251761e-05 2.692096355658845389e-05
5.902691047726917883e-01 5.901873812200178937e-05 2.154702876886503566e-05
4.695692847544393755e-01 5.882431657595888608e-05 1.621685659744316309e-05
2.526497982185754720e-01 5.499221089115497390e-05 1.147806237806989712e-05
1.046336955522084305e-01 4.759696788892301745e-05 7.514447363069985642e-06
3.946097254512326985e-02 3.798800304410078162e-05 4.528234773108588717e-06
1.273267745506447696e-02 2.790678593371038186e-05 2.511402154778448882e-06
4.020701521631540702e-03 1.878227216105403293e-05 1.279211440860559177e-06
1.235296537413799970e-03 1.147650104367099474e-05 5.952914886046546580e-07
3.806952872638031987e-04 6.287377830361844408e-06 2.515088521534609542e-07
1.170537831145580966e-04 3.108870588726763196e-06 9.754941626045095393e-08
3.492917643238222376e-05 1.396410749471752683e-06 3.523209900188289061e-08
9.805356356555148609e-06 5.747754844418057072e-07 1.202328185834159953e-08
2.527102098637191233e-06 2.186034169276523411e-07 3.919011268843019340e-09
5.890590000041773886e-07 7.807008176232273031e-08 1.226883460827352370e-09
1.231578418941139789e-07 2.651090725616404670e-08 3.684306948588439371e-10
2.293269730117889986e-08 8.594235566924440123e-09 1.055149381821950473e-10
3.786079285657943429e-09 2.652908120383816760e-09 2.860865285034901661e-11
5.492928563210044115e-10 7.758240035866596319e-10 7.296188189026539604e-12
6.625091645386820165e-11 2.135740047303100113e-10 1.738418753933306279e-12
6.552928904334811121e-12 5.505503317953359088e-11 3.720244654576743141e-13
5.678463688566699208e-13 1.324044113500826777e-11 7.696348607745197741e-14
4.261483474078848049e-14 2.970785155104698101e-12 1.467981474976662076e-14
2.745274780473753635e-15 6.217679055851117674e-13 2.574563546157727060e-15
1.509918877520615149e-16 1.213206110687143583e-13 4.104479076948746028e-16
7.090917333866663426e-18 2.208644209785029450e-14 0.000000000000000000e+00
2.843459090399824077e-19 3.786956945105278286e-15 0.000000000000000000e+00
9.772771225440776804e-21 6.356299469556177843e-16 0.000000000000000000e+00
4.329602886568090371e-09 1.590991935764515804e-07 0.000000000000000000e+00
