# t = -003 ms, neutrino energy spectrum for the wh07.12.40g model
# nu_e                   anti-nu_e              nux
3.496386198600922451e-02 1.068469053827739200e-04 1.546146504073198091e-02
5.664288076531043270e-02 1.797352563495468818e-04 2.139471282567840735e-02
9.078709218331146302e-02 2.944835276259335642e-04 2.867746731369322927e-02
1.444726687323100722e-01 4.725512876181053130e-04 3.776114299238953614e-02
2.283496407805523376e-01 7.434662262750694551e-04 4.909626347144456504e-02
3.581900385376294849e-01 1.145848521101953564e-03 6.309912068691589382e-02
5.559066144945249421e-01 1.727233271212070707e-03 8.012828979770304783e-02
8.507174016779758263e-01 2.541503172599970418e-03 1.004373128121254927e-01
1.269669868939408364e+00 3.639754374432343891e-03 1.241100106577552042e-01
1.841446133159196252e+00 5.057430649928890132e-03 1.509977731544535628e-01
2.580579216473271487e+00 6.802334959590815820e-03 1.807160230659438094e-01
3.481449099529458469e+00 8.819636994721519185e-03 2.124732292256323041e-01
4.495016458710335172e+00 1.099946060766554892e-02 2.446487403418133033e-01
5.517875760396978357e+00 1.314586434944012804e-02 2.753997976100180933e-01
6.311667460280371067e+00 1.497845937109960543e-02 3.023495568883893259e-01
6.390186841307403220e+00 1.617040907021461207e-02 3.229236864182044031e-01
5.720985140778284794e+00 1.643089785257764376e-02 3.345001646915249371e-01
4.268216741105144152e+00 1.562174273320316928e-02 3.344094805006431192e-01
2.550524849761142576e+00 1.380382953088112909e-02 3.195495754308385061e-01
1.223223117578432939e+00 1.121647293640817139e-02 2.874986940206351593e-01
4.896065299625648182e-01 8.311390473294821835e-03 2.387514660860309557e-01
1.569480819048438558e-01 5.565557579399149808e-03 1.778116025326424154e-01
4.395126566161166454e-02 3.315725475487840343e-03 1.130955275323882459e-01
1.097868242910547860e-02 1.710829264494422106e-03 5.570265131866444092e-02
2.446619300399327946e-03 7.327850649072434374e-04 1.663689715262356775e-02
4.764940429750206185e-04 2.410261664072630566e-04 1.507926405498708324e-03
7.951303409470818586e-05 5.076549818546462813e-05 2.691459017212838067e-06
1.125136402016967076e-05 4.423039073615998370e-06 1.038675380513763761e-06
1.351796784185560886e-06 6.114016026588372810e-09 4.032010837214197298e-07
1.380486586244867377e-07 2.827475141592341397e-09 1.385994257645232452e-07
1.119353162555128694e-08 1.379872111120329702e-09 3.773508589704648809e-08
6.655461160587040246e-10 6.963221134575288520e-10 8.217490871307549076e-09
3.216842497138922416e-11 3.554614525580099061e-10 2.368072336400697845e-09
1.218261624450779569e-12 1.861294570818953246e-10 7.437135475672543776e-10
3.751727364535382785e-14 9.977610517793099321e-11 2.319223569916264983e-10
1.226791777847057223e-15 5.470743818518047646e-11 7.245114634347628847e-11
5.133813016974401150e-17 3.121710708433121243e-11 0.000000000000000000e+00
2.108480354227207102e-18 2.072967125966249543e-11 0.000000000000000000e+00
8.206767824679096733e-20 1.747275432975837739e-11 0.000000000000000000e+00
2.908489724311717625e-07 2.006555504449788183e-04 0.000000000000000000e+00
