# t = -023 ms, neutrino energy spectrum for the wh07.12.40g model
# nu_e                   anti-nu_e              nux
3.580688979255111648e-02 2.591708746715084129e-06 2.088701032582731249e-05
5.622248837764039914e-02 4.140962542921952694e-06 2.562398477968213910e-05
8.678820238623524697e-02 6.351328866243045059e-06 3.009954510259840241e-05
1.326330101255464855e-01 9.486032040997234411e-06 3.441780801681611419e-05
2.000006770345018059e-01 1.381895103037775105e-05 3.837913676654859999e-05
2.960410660761861878e-01 1.958509955732690378e-05 4.166749797598936876e-05
4.276164068542755992e-01 2.686009680301757431e-05 4.361370192500151175e-05
6.000022324814162644e-01 3.561892104053115287e-05 4.408294640525185835e-05
8.022786911201021942e-01 4.562468998409761683e-05 4.315458477366963954e-05
1.010020645064164002e+00 5.624987736215019226e-05 4.085949674258758434e-05
1.179595790490259422e+00 6.627773815268876928e-05 3.719160470874748238e-05
1.280308611614678904e+00 7.398710980246274416e-05 3.202834034401336053e-05
1.279339155863157718e+00 7.831196137838493019e-05 2.623775968289802584e-05
1.101121222864417826e+00 7.831640309476194247e-05 2.043054565178128201e-05
6.988257046505462755e-01 7.347283236851195637e-05 1.500859601329671099e-05
3.680730003393642980e-01 6.368812553115779261e-05 1.020349440327865429e-05
1.353312911702013177e-01 5.079992743748490256e-05 6.395237125720178835e-06
4.882885847092493375e-02 3.723644601527764252e-05 3.700010212343062668e-06
1.509023895108982556e-02 2.496886613762014438e-05 1.972417673891376398e-06
4.181784649257879252e-03 1.516932414414634367e-05 9.623123471934007923e-07
1.096865356631640271e-03 8.224216909372532923e-06 4.246232163982850754e-07
2.850816942238227052e-04 4.019185864824758480e-06 1.718762251164260208e-07
7.575331173142638933e-05 1.789577625659461129e-06 6.499419862202234705e-08
2.078171233750251816e-05 7.381576618825175124e-07 2.349273900433889006e-08
5.793003128301706118e-06 2.877681615065862005e-07 8.299268372308006377e-09
1.588364626304400681e-06 1.094432073930206066e-07 2.916786390329868113e-09
4.136491825179804455e-07 4.158103869535328081e-08 1.023890309193949926e-09
9.916446533241966149e-08 1.583010701727067539e-08 3.562419822169663948e-10
2.141707379720892007e-08 5.986490017868885949e-09 1.213483480848347672e-10
4.089502119292261296e-09 2.213548104898072952e-09 4.000911726652227872e-11
6.317844108757482778e-10 7.883643372039964084e-10 1.263350444545476490e-11
7.502705532624050972e-11 2.676004647697737562e-10 3.667648606408989759e-12
7.696506332122774896e-12 8.601289968725027646e-11 1.052479841724851314e-12
6.805603789344495400e-13 2.615883719886044000e-11 2.853740554202787693e-13
5.187180894652489266e-14 7.529600287702529508e-12 7.319387399057247947e-14
3.406124903422909792e-15 2.053741882210855268e-12 1.778846839058434911e-14
1.924461150187823943e-16 5.332428097827049888e-13 0.000000000000000000e+00
9.304626706348407432e-18 1.351095599828901702e-13 0.000000000000000000e+00
3.934441305819423949e-19 3.916387035854045374e-14 0.000000000000000000e+00
5.076409643966195688e-09 1.741800158880441022e-07 0.000000000000000000e+00
