# t = -013 ms, neutrino energy spectrum for the wh07.12.40g model
# nu_e                   anti-nu_e              nux
5.842559269296000030e-02 3.161825021025152195e-06 4.166689838001198765e-05
9.186817786041140410e-02 4.990883504272747387e-06 4.907414584499481799e-05
1.439245170904780158e-01 7.626717956721055101e-06 5.596166236681624325e-05
2.250444709529210163e-01 1.137937728278430107e-05 6.242484043801391192e-05
3.505028723950820990e-01 1.657234726269979686e-05 6.810152568757507163e-05
5.421839041527677372e-01 2.348697425082160687e-05 7.247934962447660887e-05
8.299387821102808260e-01 3.218342432215310457e-05 7.457607726079022584e-05
1.249970309760250586e+00 4.262357209179199120e-05 7.431313495778494259e-05
1.824310886861259418e+00 5.452081661769767762e-05 7.188315463010630242e-05
2.556563350785692634e+00 6.711278621958672599e-05 6.719608800734725774e-05
3.388350468647056246e+00 7.889492371949066176e-05 6.046286083041417167e-05
4.187404876634264639e+00 8.765260077094512447e-05 5.173358879571595352e-05
4.893213009388611034e+00 9.225148444349810166e-05 4.232806138627920323e-05
5.282675485907781798e+00 9.162268725628668151e-05 3.306001967461472596e-05
4.701819714387820426e+00 8.521356177628042758e-05 2.451087739089352803e-05
3.429681965866708371e+00 7.281730643464395358e-05 1.691142594591731209e-05
1.916224664627187435e+00 5.694730697640539772e-05 1.081556935867534304e-05
8.099166985300185750e-01 4.070685610423748163e-05 6.419705881261708800e-06
2.586335365788001162e-01 2.641789093918035978e-05 3.528010968249571814e-06
6.319822567167200644e-02 1.533505943007723791e-05 1.778308284652418620e-06
1.254634428058626176e-02 7.744628135476250657e-06 8.043869508857467658e-07
2.158760198629228536e-03 3.431636223469452023e-06 3.313369994328364506e-07
3.402526298125706748e-04 1.337277989347650464e-06 1.256524241101924702e-07
5.153894072246392987e-05 4.622709886611586676e-07 4.454073859229405919e-08
7.838342644945816561e-06 1.435388144152756497e-07 1.502563215689551594e-08
1.224097567942912654e-06 4.322814727372569046e-08 5.082611585982219506e-09
2.110104722821888144e-07 1.475567540024579904e-08 1.827500739044426206e-09
3.814084240893668060e-08 6.285953553450746141e-09 7.219520804647690411e-10
7.116287065877252435e-09 3.241874602308141116e-09 3.117998453032987282e-10
1.330180778139381095e-09 1.828389836100990961e-09 1.428489252312170109e-10
2.158876830902118819e-10 1.042477258656070661e-09 6.694784474190609297e-11
2.782556860091876193e-11 5.775223788796334301e-10 3.019461363246138682e-11
3.048876969547443608e-12 3.047847865546602373e-10 1.389127625457240564e-11
2.860533488404652381e-13 1.523414168245007839e-10 6.176654906498958085e-12
2.295758156672725189e-14 7.198020838578918954e-11 2.639732188084421432e-12
1.565570473431959120e-15 3.218606440886733456e-11 1.081460272985536798e-12
8.980099982820707826e-17 1.372605818699014367e-11 0.000000000000000000e+00
4.281728212099938731e-18 5.899802062319900347e-12 0.000000000000000000e+00
1.743577306067160718e-19 3.467730996537295919e-12 0.000000000000000000e+00
6.107482506469452008e-09 3.762335281191275220e-07 0.000000000000000000e+00
