# t = -004 ms, neutrino energy spectrum for the wh07.25.40g model
# nu_e                   anti-nu_e              nux
3.991816799006285554e-02 1.305582798005714578e-04 1.552216031527379331e-02
6.374958614329435946e-02 2.152518126001066589e-04 2.143112551048415027e-02
1.008038730341404704e-01 3.468067604219031929e-04 2.869467199359472531e-02
1.581375655958731363e-01 5.475851231883300434e-04 3.774579630347575654e-02
2.463894125789323486e-01 8.466627350889975720e-04 4.894987348575936120e-02
3.807337594055676400e-01 1.280002028754515832e-03 6.261029601812360956e-02
5.815221664218758191e-01 1.890253975153955573e-03 7.891305120077843349e-02
8.748888465524399249e-01 2.718365321347048728e-03 9.785132580459096618e-02
1.293672741525416114e+00 3.793164976038460468e-03 1.191234141272461550e-01
1.876536591929118591e+00 5.116416437860702056e-03 1.420427840996429103e-01
2.636747993957055503e+00 6.647743671288206674e-03 1.654364653645907512e-01
3.573275531452070108e+00 8.295342698510444618e-03 1.869002295151787618e-01
4.666113646685748684e+00 9.913148948235384408e-03 2.040974578553748087e-01
6.114463459535492973e+00 1.129511718273483456e-02 2.146106312970823549e-01
6.735938761669559405e+00 1.218580702078824948e-02 2.162148264874935721e-01
6.928705309855064165e+00 1.232915140740372013e-02 2.076837365626675591e-01
6.170167728837693488e+00 1.158396667269708663e-02 1.884021548715772432e-01
4.486387064803584401e+00 9.983866718284757288e-03 1.585247069697288680e-01
2.546195155864214854e+00 7.729997414500260240e-03 1.195023218523143665e-01
1.109546129505906364e+00 5.244365749776624432e-03 7.578413624713499497e-02
3.836897305473380704e-01 3.021603970775702322e-03 3.557441768575423519e-02
1.081352365689161599e-01 1.403525838605918733e-03 9.509771635544370799e-03
2.580284120756691849e-02 4.685869919074470776e-04 4.911766513801564798e-04
5.209255488247119259e-03 9.075848107419686394e-05 4.408084742144272191e-05
8.806032258580960993e-04 4.204424298646238471e-06 1.917910373898762231e-05
1.241806999211688138e-04 3.972255857350835040e-07 9.007313941396396804e-06
1.475392406824221411e-05 1.437632875269132797e-07 4.222578315128177504e-06
1.516589602925390472e-06 5.772757398703566678e-08 1.918325849359205474e-06
1.439213921438412041e-07 2.531945039275217192e-08 7.144817550291390878e-07
1.328661660141618317e-08 1.199207717470423179e-08 2.268403703811081847e-07
1.361507874383197609e-09 6.097770514917920982e-09 6.440923434483779972e-08
2.486768111103858717e-10 3.445999118092880607e-09 1.767304969572518994e-08
4.283557664497838200e-11 2.166414040517974268e-09 5.379030786540388006e-09
6.734197410090487341e-12 1.437796922057523543e-09 1.863889798964686890e-09
9.085589946424315947e-13 9.502165033882614221e-10 7.824782403128238755e-10
1.020077912399801198e-13 6.055490687468498434e-10 4.135397055272340966e-10
9.414615424690104636e-15 3.759509153411735093e-10 0.000000000000000000e+00
7.049851440155882958e-16 2.600987431374858610e-10 0.000000000000000000e+00
4.495602511083909442e-17 2.454632060361414862e-10 0.000000000000000000e+00
3.733570244093136439e-07 2.134827575756662347e-04 0.000000000000000000e+00
