# t = -013 ms, neutrino energy spectrum for the wh07.25.40g model
# nu_e                   anti-nu_e              nux
6.125802264180873341e-02 1.742273816728676992e-05 7.700217582090210049e-05
9.660492310873511346e-02 2.757203149242742291e-05 9.253282387432512710e-05
1.516912525416197477e-01 4.221913151087008887e-05 1.082303604308132054e-04
2.371377912447956982e-01 6.310890688492187405e-05 1.244535354477605482e-04
3.685713232660383087e-01 9.206512117914295327e-05 1.405747383387603562e-04
5.682006481340490245e-01 1.306768953147809792e-04 1.554491923408944816e-04
8.655427914241825560e-01 1.793229257451481437e-04 1.667840869141594439e-04
1.295145939613788544e+00 2.378164100851954711e-04 1.737162787227789894e-04
1.892216373731172130e+00 3.045681555998153286e-04 1.757840245970068412e-04
2.675779582729471251e+00 3.753103372171840368e-04 1.723796857562103727e-04
3.591645648513245526e+00 4.416187149315696872e-04 1.626225337137467163e-04
4.522354057428143115e+00 4.911828316766345169e-04 1.459159232856164601e-04
5.291198613397571471e+00 5.175419472077240910e-04 1.251892164188532670e-04
6.961408871380499797e+00 5.146377871257498595e-04 1.025888211992177041e-04
5.540976811726012308e+00 4.792602468590421213e-04 7.991975124163430797e-05
4.396363815505254458e+00 4.102987580989646472e-04 5.821836139050159400e-05
2.781248919305948419e+00 3.216570928051978666e-04 3.962065306238160800e-05
1.325300767067450813e+00 2.306226522596397884e-04 2.527307253045471227e-05
4.578453132190971053e-01 1.502470826233338744e-04 1.509532786132217097e-05
1.169875023953970000e-01 8.767333501054286533e-05 8.372811971156307251e-06
2.385260487831937504e-02 4.464569806717191467e-05 4.232104177518408631e-06
4.204634737470555605e-03 2.002762754351753032e-05 1.976649432280889267e-06
6.945323417710925302e-04 7.956141031831386786e-06 8.624368793191547550e-07
1.131888508074484071e-04 2.831235611541056059e-06 3.573048801798097658e-07
2.171341818180341849e-05 9.551706065039543989e-07 1.440037796203157009e-07
4.725684951085725308e-06 3.377194506150408396e-07 5.970315499500980640e-08
1.254405343042892917e-06 1.490846197633059198e-07 2.710200622883492596e-08
3.835488411831213180e-07 8.587416778587345162e-08 1.420927580760805518e-08
1.227969414633960640e-07 5.764880238343069764e-08 8.202184966026591102e-09
3.716704266636018239e-08 4.031008894861620231e-08 5.021806724339995321e-09
9.360747411427059235e-09 2.762484037269593227e-08 3.133540851548398746e-09
1.893588885317714458e-09 1.805367859677901248e-08 1.866625971533069077e-09
3.244519939961226448e-10 1.111945937576502687e-08 1.132905442780632070e-09
4.741254390875907939e-11 6.442836253265499056e-09 6.600173857031499415e-10
5.886482835509080671e-12 3.519226423544748338e-09 3.671770022833589197e-10
6.150071414112674709e-13 1.819256918746301192e-09 1.947443606679575737e-10
5.331926726984417910e-14 9.067679193832237378e-10 0.000000000000000000e+00
3.773979719507600018e-15 4.744545855018760210e-10 0.000000000000000000e+00
2.280058196757312253e-16 3.647574165755527843e-10 0.000000000000000000e+00
3.382142076017081415e-08 6.890721492285315826e-07 0.000000000000000000e+00
