# t = -011 ms, neutrino energy spectrum for the wh07.25.40g model
# nu_e                   anti-nu_e              nux
6.574068427414313243e-02 1.724095438808228407e-05 9.872799196698714040e-05
1.037246063376547900e-01 2.728708487172565639e-05 1.188818342595887004e-04
1.628233731612313273e-01 4.177505240046515764e-05 1.389672428934829820e-04
2.545104810741076196e-01 6.242630699448274733e-05 1.594945737151494587e-04
3.957813091519031268e-01 9.103701633515198376e-05 1.796802712694131696e-04
6.110650710273072272e-01 1.291613441535149095e-04 1.980843394927721203e-04
9.333604039796455920e-01 1.771854943967649334e-04 2.119896886469721216e-04
1.403005882071432397e+00 2.349185159525327084e-04 2.201317505559972465e-04
2.064849534811517895e+00 3.007744110805056991e-04 2.217591575686874838e-04
2.952481685194220162e+00 3.705175423620153826e-04 2.160790271421538021e-04
4.029709008220470068e+00 4.358372197701904441e-04 2.021689148798115501e-04
5.201825926148016421e+00 4.847407204905259618e-04 1.797581596417707457e-04
6.300668739090627746e+00 5.107777607788071585e-04 1.525212341679174502e-04
7.951180828983840598e+00 5.079712540886930847e-04 1.233435712591173634e-04
7.152769617680747594e+00 4.731169389183310383e-04 9.471591912794792242e-05
6.025054060255990329e+00 4.052988481373559818e-04 6.820691757401010382e-05
4.065115803516601289e+00 3.180798362930794122e-04 4.607074027151135138e-05
2.044669107792810525e+00 2.283777931247103158e-04 2.926466472131073973e-05
7.365531034352228446e-01 1.490447857136416147e-04 1.746441137940544239e-05
1.941270781204882667e-01 8.716483951114454198e-05 9.717148640057961557e-06
4.040131847930594072e-02 4.453303352477987128e-05 4.961300213539576155e-06
7.113869374463196657e-03 2.003344582006242220e-05 2.351586997162366702e-06
1.119183463568527688e-03 7.964727322206759853e-06 1.043919586342756303e-06
1.656705085020307162e-04 2.826397896691855394e-06 4.388712169137624962e-07
2.468647185915526831e-05 9.124083107314175155e-07 1.769419588346846134e-07
3.975185819490502363e-06 2.913585296192287241e-07 7.129049307421968715e-08
8.557655546320083511e-07 1.120092142931466840e-07 3.036376358034365800e-08
2.262476949827098415e-07 5.723563766180952353e-08 1.438414018562743244e-08
6.970873043416951999e-08 3.730030903583030006e-08 7.711470798137008825e-09
2.116681214102001053e-08 2.671991861260621358e-08 4.585242287101113122e-09
5.457744946612485847e-09 1.916691007372968505e-08 2.888019022702549917e-09
1.140735058358568900e-09 1.319207882161037499e-08 1.778452803753199534e-09
2.007852784211366105e-10 8.557826366702435564e-09 1.133089040348960748e-09
2.995919777426567581e-11 5.210031599279515080e-09 6.991062193623386592e-10
3.780518471472474605e-12 2.980039860471815318e-09 4.138625824415797819e-10
4.000142904132655244e-13 1.610616453108930903e-09 2.341792003477914130e-10
3.501792293127453291e-14 8.356075432955222750e-10 0.000000000000000000e+00
2.497125770904558780e-15 4.630355558871513984e-10 0.000000000000000000e+00
1.517561279494127086e-16 3.780004166771556091e-10 0.000000000000000000e+00
3.377368163836894440e-08 9.065189585345110085e-07 0.000000000000000000e+00
