# t = 051 ms, neutrino energy spectrum for the wh07.25.40g model
# nu_e                   anti-nu_e                nux
3.854853594562699520e-02 4.642049349571178950e-03 3.944850863814772235e-02
6.524352084433039656e-02 7.922159303755784213e-03 5.580839543045897772e-02
1.084323378558501028e-01 1.318647607579905359e-02 7.662426853376819169e-02
1.783150385942158522e-01 2.156443205852338549e-02 1.034260659314249209e-01
2.905622234314669816e-01 3.471614627024308813e-02 1.380668155039667666e-01
4.677776048014092858e-01 5.503292269340880755e-02 1.826161373330325854e-01
7.402779857567141075e-01 8.586284885820094637e-02 2.393292170166281263e-01
1.145142064264849102e+00 1.317185471465439628e-01 3.105978123173088190e-01
1.721498574181578256e+00 1.984222125765286171e-01 3.988157961834609133e-01
2.493033824247494312e+00 2.931033359737697519e-01 5.061929203823247736e-01
3.405154039077013639e+00 4.238885591753726589e-01 6.344241304837330286e-01
4.349336721139911432e+00 5.991870767377730500e-01 7.849172828682261516e-01
5.176238939329371291e+00 8.262369394514134102e-01 9.583427763017042800e-01
5.896416680859212889e+00 1.108313628191313738e+00 1.154441356763070248e+00
5.516051603632333489e+00 1.442057880247817003e+00 1.371791274413105777e+00
4.965390254604456821e+00 1.814365812366896202e+00 1.607677889158378948e+00
4.111740475124525673e+00 2.200142059392238725e+00 1.857772781724537525e+00
3.098213054634195718e+00 2.560216998127990973e+00 2.115007466985531881e+00
2.128678951375233996e+00 2.842151484631046277e+00 2.368480416635696972e+00
1.342944509092183658e+00 2.991966945670812006e+00 2.604966494273890376e+00
7.882246360593271328e-01 2.979693314047881625e+00 2.813243391180006991e+00
4.386395610770391640e-01 2.809206954257608579e+00 2.983063516176801322e+00
2.362929002334704376e-01 2.492243001737144859e+00 3.097770431768131161e+00
1.253181139465447125e-01 2.074135261227608940e+00 3.139505381501177972e+00
6.608799795536417221e-02 1.616680981439602593e+00 3.091883410816224753e+00
3.478956794516116502e-02 1.182459221250320658e+00 2.947842253685060587e+00
1.823585052559912462e-02 8.156481674416585781e-01 2.711494844584521058e+00
9.435659774844448039e-03 5.346376119670515070e-01 2.397287737746635727e+00
4.797967122796978519e-03 3.362917735413588072e-01 2.030031832353377030e+00
2.401181791344228055e-03 2.053014403049548686e-01 1.642694588843334635e+00
1.093131980087284558e-03 1.230203142021985135e-01 1.269578629034120665e+00
4.568344879464194728e-04 7.300748687379357560e-02 9.047634465309825069e-01
1.755175976978033399e-04 4.315806598209743355e-02 6.510714140554414442e-01
6.078805417272891944e-05 2.548434461795054742e-02 4.545835592559297478e-01
1.864529939551640681e-05 1.509657429348887012e-02 3.126827592839653280e-01
4.981585900080031032e-06 9.222145986156844721e-03 2.159298399752387354e-01
1.135903093656204997e-06 6.194135733066864075e-03 0.000000000000000000e+00
2.213430487464534105e-07 4.604415804357311383e-03 0.000000000000000000e+00
4.000757570384109131e-08 3.141534736164162695e-03 0.000000000000000000e+00
1.277041665041986893e-05 5.108415426824117547e-04 0.000000000000000000e+00
