# t = -020 ms, neutrino energy spectrum for the wh07.25.40g model
# nu_e                   anti-nu_e              nux
4.195561589159316901e-02 1.652370799171466007e-05 5.226849941493386147e-05
6.647176817474333144e-02 2.660739768737044241e-05 6.428430962464799271e-05
1.036694758011780793e-01 4.102510715043645355e-05 7.687970907248561675e-05
1.599474345117080087e-01 6.156229710244104239e-05 9.018312024389707438e-05
2.437344189930543414e-01 9.010058808931556168e-05 1.038395117464716754e-04
3.648927874469691246e-01 1.283303601756470515e-04 1.170513038716664510e-04
5.333213213147577347e-01 1.768451876433336698e-04 1.279131679643395465e-04
7.555943674622769279e-01 2.356114940620221876e-04 1.354649901534889472e-04
1.031369628559590801e+00 3.032442567110312697e-04 1.394632994261322883e-04
1.358043582963749829e+00 3.758084037539747430e-04 1.391733553840850384e-04
1.701561367336321240e+00 4.453533306072783734e-04 1.337185582908441471e-04
1.970745151480121082e+00 4.999287038680482256e-04 1.223523953947776256e-04
2.281633533650967216e+00 5.322347640318949615e-04 1.070669228511226899e-04
2.341199076291046843e+00 5.356620019251492849e-04 8.948502102829459896e-05
2.030556764225657673e+00 5.063507554423451020e-04 7.109112208279534412e-05
1.117336378015602483e+00 4.426232539475633975e-04 5.285297428984309310e-05
6.330626711515542349e-01 3.564655445966078101e-04 3.671042872717654855e-05
2.878698410739967684e-01 2.643720694564481570e-04 2.388819231021599901e-05
1.058946746672048272e-01 1.800067361413988122e-04 1.456619969310771128e-05
3.323695489618758159e-02 1.117364968593649328e-04 8.288274256733928335e-06
9.493838075570854365e-03 6.267298464710029061e-05 4.363654116324568027e-06
2.615126315220380349e-03 3.226024831354489642e-05 2.164031723774860591e-06
7.262629004940268727e-04 1.559944039016382069e-05 1.035010259570227968e-06
2.109129390446348056e-04 7.335925120504031189e-06 4.889685441693311269e-07
6.572503314376901837e-05 3.485886306803333706e-06 2.335254470648892901e-07
2.200259320944800110e-05 1.735315042625261581e-06 1.151270155026968726e-07
7.564344532098724138e-06 9.112862297007715150e-07 5.868263367885250641e-08
2.545739016490135305e-06 4.951472206472237089e-07 3.019224276786764759e-08
8.000790789897320507e-07 2.720033956885523225e-07 1.552059193885675742e-08
2.239727574816676762e-07 1.471491375850127120e-07 7.914473209954212966e-09
5.147814358539666783e-08 7.582744049313771404e-08 3.898520501231658749e-09
9.582006062078255210e-09 3.828939835805318894e-08 1.776523195933181583e-09
1.550725297298791284e-09 1.834429560388172728e-08 8.101347553543629950e-10
2.183414771011835099e-10 8.367971231165937029e-09 3.513046409338488687e-10
2.663745210772044881e-11 3.638386483703581996e-09 1.449009387021937226e-10
2.795497145404740606e-12 1.510745271973588630e-09 5.693688409395367199e-11
2.502759789357341077e-13 6.035839590597798411e-10 0.000000000000000000e+00
1.895728309560183431e-14 2.447042574479732194e-10 0.000000000000000000e+00
1.263444696411355600e-15 1.315342971395253903e-10 0.000000000000000000e+00
3.055814258166309710e-08 4.254669915996693641e-07 0.000000000000000000e+00
